x,y
0.041502,0.0497437
0.04175,0.0497437
0.042,0.0360107
0.042251,0.0387573
0.0425,0.0408936
0.042749,0.0415039
0.043,0.043335
0.043251,0.0415039
0.043501,0.0415039
0.043749,0.03479
0.044,0.038147
0.04425,0.0326538
0.0445,0.0363159
0.044751,0.0460815
0.045,0.0335693
0.045251,0.0415039
0.045501,0.032959
0.04575,0.0390625
0.046,0.0286865
0.046251,0.0350952
0.046501,0.0247192
0.04675,0.0326538
0.047,0.0338745
0.047252,0.0354004
0.047503,0.0439453
0.04775,0.0335693
0.048,0.0299072
0.048251,0.0469971
0.0485,0.0491333
0.04875,0.0326538
0.049,0.0531006
0.049251,0.0582886
0.049499,0.0439453
0.04975,0.0662231
0.05,0.0469971
0.05025,0.0616455
0.0505,0.0488281
0.050751,0.0537109
0.050999,0.0521851
0.051249,0.0485229
0.0515,0.0570679
0.051751,0.0579834
0.051999,0.0579834
0.052251,0.062561
0.052501,0.0558472
0.052751,0.0500488
0.053,0.0473022
0.05325,0.0543213
0.0535,0.0500488
0.053752,0.0689697
0.054001,0.0588989
0.05425,0.0463867
0.0545,0.057373
0.054751,0.0616455
0.055,0.0579834
0.055251,0.0537109
0.055501,0.0628662
0.05575,0.0576782
0.056,0.0616455
0.056252,0.0488281
0.056503,0.0518799
0.05675,0.0653076
0.057,0.0546265
0.057251,0.0515747
0.057501,0.0421143
0.05775,0.0384521
0.058,0.0463867
0.058251,0.043335
0.0585,0.0387573
0.05875,0.0445557
0.059,0.0463867
0.05925,0.0454712
0.0595,0.0344849
0.059751,0.0476074
0.06,0.0299072
0.060252,0.0305176
0.060503,0.0338745
0.06075,0.0369263
0.061,0.0372314
0.061251,0.0439453
0.0615,0.0408936
0.061752,0.0384521
0.062001,0.0378418
0.06225,0.0439453
0.0625,0.0387573
0.062752,0.0567627
0.063001,0.0344849
0.063249,0.0357056
0.0635,0.0405884
0.063751,0.0469971
0.064,0.0460815
0.064251,0.0469971
0.0645,0.0427246
0.064752,0.0485229
0.065001,0.0378418
0.065249,0.0408936
0.065502,0.0402832
0.06575,0.050354
0.066,0.0479126
0.066251,0.0469971
0.0665,0.0531006
0.06675,0.0500488
0.067,0.0558472
0.067251,0.0506592
0.0675,0.0415039
0.067751,0.0494385
0.068,0.0546265
0.068251,0.0585938
0.0685,0.0592041
0.068752,0.0598145
0.069001,0.0549316
0.06925,0.0576782
0.0695,0.0604248
0.069752,0.0646973
0.070001,0.0515747
0.07025,0.0595093
0.0705,0.062561
0.070751,0.0537109
0.071,0.0558472
0.071252,0.072937
0.071502,0.0671387
0.07175,0.0588989
0.072,0.055542
0.072251,0.06073
0.072501,0.0497437
0.07275,0.0540161
0.073,0.0506592
0.073252,0.0491333
0.073504,0.0408936
0.07375,0.0518799
0.074,0.0524902
0.07425,0.0393677
0.0745,0.0494385
0.07475,0.0442505
0.075,0.0354004
0.075252,0.039978
0.075501,0.0500488
0.07575,0.0338745
0.076,0.0390625
0.076251,0.0436401
0.076502,0.0387573
0.07675,0.0366211
0.077,0.0299072
0.07725,0.0524902
0.0775,0.0289917
0.077751,0.0408936
0.078001,0.0350952
0.07825,0.0335693
0.0785,0.0320435
0.078752,0.0360107
0.079001,0.0222778
0.07925,0.0344849
0.0795,0.0387573
0.079751,0.0289917
0.080001,0.0335693
0.08025,0.0469971
0.0805,0.0363159
0.080751,0.0418091
0.081,0.0619507
0.08125,0.0363159
0.0815,0.0396729
0.081752,0.043335
0.082001,0.0439453
0.08225,0.0442505
0.0825,0.0457764
0.082752,0.0595093
0.083001,0.0408936
0.08325,0.0622559
0.0835,0.0448608
0.083751,0.0631714
0.084001,0.0561523
0.08425,0.0512695
0.0845,0.0549316
0.084752,0.0643921
0.085001,0.0592041
0.08525,0.0640869
0.0855,0.0592041
0.08575,0.0558472
0.086,0.0534058
0.086251,0.0622559
0.086501,0.0494385
0.08675,0.0500488
0.087,0.0598145
0.087252,0.0576782
0.087502,0.0570679
0.08775,0.0491333
0.088,0.0567627
0.088251,0.0613403
0.0885,0.0588989
0.08875,0.0561523
0.089,0.0531006
0.089252,0.0631714
0.089502,0.0561523
0.08975,0.057373
0.09,0.0549316
0.090252,0.0485229
0.090502,0.0567627
0.09075,0.0558472
0.091,0.0427246
0.091251,0.0509644
0.091502,0.0460815
0.091749,0.0524902
0.092,0.0402832
0.092252,0.0506592
0.092502,0.0357056
0.09275,0.0460815
0.093,0.0445557
0.09325,0.0405884
0.0935,0.0341797
0.093752,0.0350952
0.094001,0.0314331
0.094251,0.0372314
0.0945,0.0234985
0.094751,0.0518799
0.095001,0.0360107
0.095254,0.0408936
0.0955,0.0302124
0.09575,0.0308228
0.095999,0.0427246
0.096249,0.0393677
0.0965,0.0317383
0.096749,0.0421143
0.096999,0.0384521
0.097251,0.0360107
0.0975,0.0384521
0.097749,0.0457764
0.098,0.0415039
0.09825,0.0637817
0.0985,0.0442505
0.098749,0.0469971
0.098999,0.0430298
0.09925,0.0564575
0.0995,0.0393677
0.099749,0.0732422
0.099999,0.0521851
0.100249,0.0524902
0.100502,0.0549316
0.10075,0.0500488
0.100999,0.0448608
0.10125,0.0463867
0.1015,0.0576782
0.101751,0.0506592
0.101999,0.0592041
0.102249,0.0515747
0.102502,0.0637817
0.10275,0.0512695
0.103,0.0723267
0.103249,0.0534058
0.1035,0.0674438
0.103751,0.0622559
0.103999,0.0567627
0.10425,0.0552368
0.1045,0.0378418
0.10475,0.0646973
0.104999,0.0552368
0.105249,0.050354
0.105502,0.0482178
0.10575,0.0479126
0.105999,0.0564575
0.10625,0.0509644
0.1065,0.0570679
0.106751,0.0494385
0.106999,0.0509644
0.10725,0.0543213
0.1075,0.0430298
0.107749,0.0418091
0.108,0.0439453
0.10825,0.0448608
0.1085,0.0402832
0.108751,0.0384521
0.108999,0.0415039
0.10925,0.0488281
0.1095,0.0402832
0.109749,0.0418091
0.109999,0.0427246
0.110251,0.0350952
0.1105,0.0445557
0.110749,0.0411987
0.110999,0.0360107
0.11125,0.0344849
0.1115,0.0460815
0.11175,0.0357056
0.112,0.0268555
0.112249,0.0274658
0.112502,0.0305176
0.11275,0.0369263
0.112999,0.0332642
0.11325,0.027771
0.1135,0.0384521
0.11375,0.0442505
0.114004,0.0460815
0.114249,0.0350952
0.1145,0.0463867
0.11475,0.0424194
0.114999,0.0393677
0.115249,0.043335
0.1155,0.0497437
0.11575,0.0485229
0.115999,0.0549316
0.116251,0.0524902
0.116501,0.0564575
0.11675,0.039978
0.117,0.0411987
0.11725,0.0512695
0.1175,0.0552368
0.11775,0.0616455
0.118,0.0521851
0.118251,0.0656128
0.118499,0.0579834
0.118751,0.0540161
0.118999,0.0546265
0.119249,0.0582886
0.1195,0.0500488
0.11975,0.0527954
0.119999,0.0482178
0.12025,0.0576782
0.1205,0.06073
0.120751,0.0588989
0.121,0.0561523
0.121251,0.0540161
0.1215,0.0637817
0.121749,0.0552368
0.121999,0.0540161
0.122249,0.0534058
0.122502,0.050354
0.12275,0.0454712
0.123,0.0631714
0.123251,0.0527954
0.1235,0.039978
0.123751,0.0515747
0.124,0.0521851
0.12425,0.0421143
0.1245,0.0469971
0.12475,0.0527954
0.124999,0.0402832
0.12525,0.045166
0.1255,0.0402832
0.125751,0.0408936
0.125999,0.0314331
0.126251,0.043335
0.126502,0.0326538
0.12675,0.045166
0.127,0.0375366
0.127251,0.0344849
0.1275,0.0366211
0.12775,0.0320435
0.127999,0.0320435
0.12825,0.0326538
0.128499,0.0408936
0.128749,0.0350952
0.128999,0.0460815
0.12925,0.0305176
0.1295,0.0445557
0.12975,0.0372314
0.129999,0.03479
0.130251,0.0430298
0.130502,0.0326538
0.13075,0.0390625
0.130999,0.0445557
0.131249,0.0427246
0.131502,0.0482178
0.13175,0.0512695
0.132,0.0479126
0.13225,0.039978
0.1325,0.0494385
0.13275,0.0506592
0.132999,0.0476074
0.133249,0.0579834
0.1335,0.0463867
0.133749,0.0567627
0.133999,0.0509644
0.134251,0.0463867
0.134501,0.0708008
0.13475,0.065918
0.135,0.0595093
0.135249,0.062561
0.135502,0.0552368
0.13575,0.0512695
0.136,0.057373
0.136251,0.0588989
0.1365,0.0570679
0.13675,0.0598145
0.136999,0.0689697
0.13725,0.0634766
0.1375,0.0714111
0.137749,0.0552368
0.137999,0.0534058
0.13825,0.0662231
0.138499,0.0546265
0.138749,0.0613403
0.138999,0.0482178
0.139251,0.0527954
0.139501,0.06073
0.13975,0.0466919
0.14,0.0476074
0.14025,0.0415039
0.1405,0.0531006
0.140751,0.0418091
0.140999,0.0369263
0.141251,0.0378418
0.141501,0.0454712
0.14175,0.0418091
0.142,0.0500488
0.142249,0.039978
0.1425,0.0540161
0.142749,0.038147
0.142999,0.0466919
0.143249,0.0549316
0.143501,0.0299072
0.14375,0.0283813
0.144,0.032959
0.144251,0.0360107
0.1445,0.0360107
0.144749,0.043335
0.144999,0.0408936
0.14525,0.0390625
0.1455,0.0604248
0.145751,0.0292969
0.145999,0.03479
0.14625,0.0405884
0.1465,0.0289917
0.14675,0.0317383
0.146999,0.039978
0.14725,0.0378418
0.1475,0.039978
0.147749,0.0491333
0.147999,0.0408936
0.148249,0.0372314
0.148499,0.0369263
0.14875,0.0466919
0.148999,0.0448608
0.14925,0.0515747
0.1495,0.0619507
0.149751,0.0436401
0.149999,0.0534058
0.150251,0.0515747
0.1505,0.057373
0.150749,0.0521851
0.150999,0.0476074
0.15125,0.0543213
0.1515,0.0494385
0.151751,0.0650024
0.151999,0.0662231
0.152251,0.0527954
0.152501,0.0445557
0.15275,0.0683594
0.152999,0.0561523
0.153251,0.0592041
0.153501,0.0494385
0.15375,0.0531006
0.153999,0.0524902
0.154251,0.0460815
0.1545,0.0567627
0.15475,0.0601196
0.154999,0.050354
0.155249,0.0500488
0.1555,0.0576782
0.155749,0.0518799
0.155999,0.062561
0.15625,0.0515747
0.1565,0.0524902
0.15675,0.0588989
0.157,0.0527954
0.157251,0.0561523
0.157502,0.0537109
0.15775,0.039978
0.158,0.0457764
0.15825,0.0448608
0.1585,0.0494385
0.158749,0.0311279
0.159,0.0360107
0.15925,0.0534058
0.1595,0.0387573
0.15975,0.0427246
0.159999,0.0338745
0.160251,0.0314331
0.1605,0.0363159
0.16075,0.0402832
0.160999,0.0372314
0.161249,0.032959
0.161501,0.0317383
0.16175,0.0488281
0.161999,0.0326538
0.162251,0.0375366
0.162502,0.0442505
0.16275,0.0372314
0.163,0.0341797
0.163249,0.032959
0.163502,0.038147
0.16375,0.0335693
0.163999,0.0476074
0.164251,0.0485229
0.164502,0.043335
0.16475,0.0524902
0.165,0.0421143
0.16525,0.043335
0.1655,0.0405884
0.165749,0.0415039
