x,y
-0.034749,0.0292969
-0.03375,0.0262451
-0.03275,0.0439453
-0.031751,0.0411987
-0.030752,0.0485229
-0.029752,0.0445557
-0.028751,0.0506592
-0.02775,0.0570679
-0.02675,0.0540161
-0.025751,0.0634766
-0.024751,0.0442505
-0.023751,0.0531006
-0.022752,0.0436401
-0.021751,0.0308228
-0.02075,0.0372314
-0.01975,0.0427246
-0.01875,0.032959
-0.017751,0.0494385
-0.016751,0.0372314
-0.015751,0.039978
-0.014751,0.0512695
-0.013751,0.0497437
-0.012749,0.0637817
-0.011749,0.0527954
-0.010749,0.0616455
-0.009751,0.0494385
-0.008751,0.067749
-0.007751,0.0476074
-0.006751,0.0482178
-0.005751,0.045166
0.00025,0.0436401
0.0005,0.0442505
0.000751,0.0326538
0.001001,0.0466919
0.001249,0.0454712
0.0015,0.0332642
0.001751,0.038147
0.002001,0.03479
0.002249,0.0415039
0.0025,0.038147
0.002751,0.0415039
0.003,0.0253296
0.00325,0.0357056
0.0035,0.0323486
0.00375,0.0338745
0.004,0.0360107
0.004251,0.0390625
0.004501,0.0335693
0.004749,0.0292969
0.005,0.03479
0.005251,0.0473022
0.005501,0.0418091
0.005749,0.0302124
0.006,0.0421143
0.00625,0.0405884
0.006499,0.0341797
0.00675,0.0448608
0.006999,0.06073
0.00725,0.0393677
0.007499,0.0521851
0.007751,0.0567627
0.008,0.0537109
0.00825,0.0415039
0.0085,0.0534058
0.008751,0.0540161
0.009001,0.0506592
0.009249,0.0524902
0.0095,0.0613403
0.00975,0.0601196
0.010002,0.0509644
0.01025,0.0582886
0.0105,0.0524902
0.010752,0.0524902
0.011002,0.0585938
0.01125,0.0521851
0.0115,0.0543213
0.011751,0.0561523
0.011999,0.0643921
0.012249,0.0427246
0.0125,0.0537109
0.01275,0.0640869
0.013001,0.0643921
0.01325,0.0491333
0.0135,0.0595093
0.01375,0.043335
0.014,0.0515747
0.014251,0.0515747
0.014501,0.0552368
0.01475,0.0436401
0.015,0.043335
0.015251,0.043335
0.0155,0.0469971
0.015751,0.0378418
0.016002,0.0369263
0.01625,0.0439453
0.0165,0.045166
0.01675,0.0402832
0.017,0.0335693
0.017251,0.0567627
0.0175,0.0320435
0.01775,0.0421143
0.018001,0.0354004
0.01825,0.0332642
0.0185,0.0299072
0.018751,0.0418091
0.019002,0.0439453
0.01925,0.0317383
0.0195,0.0338745
0.019751,0.03479
0.020001,0.0418091
0.020249,0.027771
0.0205,0.039978
0.020751,0.0491333
0.021004,0.0387573
0.02125,0.0363159
0.0215,0.0375366
0.021751,0.0405884
0.022002,0.0402832
0.022249,0.0357056
0.0225,0.0408936
0.022751,0.0393677
0.023001,0.0463867
0.02325,0.0421143
0.0235,0.0308228
0.023752,0.0396729
0.024,0.0485229
0.02425,0.0460815
0.0245,0.0442505
0.024752,0.0491333
0.025002,0.0439453
0.02525,0.038147
0.0255,0.0531006
0.025752,0.0604248
0.026003,0.057373
0.02625,0.050354
0.0265,0.0558472
0.026751,0.0564575
0.027,0.0588989
0.027252,0.0549316
0.027499,0.0585938
0.027749,0.0457764
0.028,0.0558472
0.02825,0.0601196
0.0285,0.0576782
0.028751,0.0537109
0.029002,0.0570679
0.02925,0.0595093
0.0295,0.0585938
0.02975,0.0534058
0.03,0.055542
0.030252,0.078125
0.030501,0.055542
0.03075,0.0585938
0.031,0.0442505
0.03125,0.0479126
0.0315,0.0515747
0.031752,0.0473022
0.032003,0.0402832
0.03225,0.0390625
0.0325,0.0366211
0.032751,0.0372314
0.033002,0.0436401
0.033249,0.03479
0.0335,0.0512695
0.033751,0.0445557
0.034,0.0366211
0.03425,0.0430298
0.0345,0.032959
0.034751,0.0445557
0.035,0.0326538
0.03525,0.0354004
0.0355,0.0415039
0.03575,0.0408936
0.036,0.0326538
0.036252,0.03479
0.036501,0.0265503
0.036751,0.0469971
0.037,0.0384521
0.037252,0.0448608
0.0375,0.03479
0.03775,0.0250244
0.038,0.0302124
0.038251,0.0369263
0.038501,0.0372314
0.03875,0.0402832
0.039,0.0418091
0.03925,0.0415039
0.0395,0.0430298
0.03975,0.0393677
0.04,0.038147
0.04025,0.0344849
0.0405,0.0476074
0.040752,0.0518799
0.041002,0.0546265
0.04125,0.0445557
0.0415,0.0686646
0.041752,0.0585938
0.042004,0.0497437
0.04225,0.0552368
0.0425,0.0564575
0.042751,0.0463867
0.043,0.0524902
0.04325,0.0579834
0.0435,0.0576782
0.04375,0.0619507
0.044,0.0640869
0.044251,0.0570679
0.0445,0.0494385
0.044749,0.0619507
0.045,0.0598145
0.045252,0.0595093
0.045501,0.0527954
0.045749,0.0524902
0.046,0.0592041
0.04625,0.0576782
0.0465,0.0549316
0.046751,0.0476074
0.047001,0.0466919
0.047249,0.0537109
0.0475,0.0466919
0.047751,0.0476074
0.048002,0.0421143
0.04825,0.043335
0.0485,0.0479126
0.048752,0.0524902
0.049002,0.0546265
0.049249,0.0439453
0.0495,0.0421143
0.04975,0.0354004
0.05,0.0457764
0.05025,0.0463867
0.0505,0.0375366
0.05075,0.0369263
0.051,0.0384521
0.051251,0.0424194
0.0515,0.0405884
0.051751,0.0311279
0.052,0.0305176
0.052252,0.0326538
0.052499,0.0332642
0.05275,0.038147
0.053,0.0231934
0.053252,0.038147
0.053501,0.0369263
0.05375,0.0280762
0.054,0.0366211
0.054251,0.0369263
0.054501,0.0350952
0.054749,0.0317383
0.055,0.0378418
0.055251,0.0308228
0.0555,0.0332642
0.055752,0.0509644
0.056002,0.0338745
0.05625,0.0424194
0.0565,0.0482178
0.056751,0.0491333
0.057,0.0354004
0.057251,0.0430298
0.057501,0.0448608
0.057749,0.0469971
0.058,0.0454712
0.058251,0.0561523
0.058501,0.0463867
0.058749,0.0509644
0.059,0.0524902
0.05925,0.062561
0.0595,0.0567627
0.05975,0.0549316
0.06,0.0570679
0.06025,0.0695801
0.0605,0.0579834
0.060749,0.050354
0.061,0.0534058
0.06125,0.0466919
0.0615,0.0494385
0.061751,0.0634766
0.062,0.0595093
0.062252,0.0561523
0.062501,0.0558472
0.062749,0.0613403
0.063,0.0570679
0.063252,0.0567627
0.063501,0.050354
0.06375,0.0534058
0.064,0.0497437
0.064251,0.0567627
0.0645,0.0524902
0.064751,0.0497437
0.065002,0.0418091
0.06525,0.0552368
0.0655,0.0497437
0.06575,0.045166
0.066001,0.0485229
0.06625,0.0396729
0.0665,0.0527954
0.06675,0.0430298
0.067,0.0408936
0.067252,0.043335
0.067501,0.0375366
0.067751,0.0372314
0.068,0.0326538
0.068252,0.0378418
0.0685,0.0335693
0.06875,0.0387573
0.069,0.0299072
0.069252,0.032959
0.069501,0.0439453
0.069749,0.03479
0.07,0.0357056
0.070252,0.0354004
0.070501,0.0250244
0.07075,0.03479
0.071,0.0360107
0.071251,0.0408936
0.071501,0.03479
0.07175,0.0436401
0.072,0.038147
0.072252,0.0393677
0.072501,0.0335693
0.07275,0.039978
0.073,0.0311279
0.07325,0.0460815
0.0735,0.0515747
0.07375,0.0427246
0.074,0.0515747
0.074252,0.043335
0.074501,0.0570679
0.074749,0.0485229
0.075,0.0552368
0.075252,0.0515747
0.075499,0.055542
0.07575,0.0479126
0.075999,0.0537109
0.07625,0.0579834
0.0765,0.0491333
0.076751,0.0564575
0.077001,0.0543213
0.077251,0.0549316
0.0775,0.0500488
0.07775,0.0564575
0.078,0.0622559
0.07825,0.0457764
0.0785,0.0598145
0.078751,0.0665283
0.079001,0.0582886
0.07925,0.0582886
0.0795,0.0650024
0.07975,0.0509644
0.08,0.0540161
0.080251,0.0512695
0.080501,0.0570679
0.080749,0.0415039
0.081,0.0570679
0.081252,0.0488281
0.0815,0.0463867
0.081749,0.0488281
0.082,0.0537109
0.082252,0.0534058
0.0825,0.0537109
0.082749,0.0424194
0.083,0.043335
0.083252,0.0509644
0.0835,0.03479
0.08375,0.0479126
0.084,0.0354004
0.084252,0.0445557
0.084501,0.0384521
0.084749,0.0372314
0.085,0.0338745
0.085252,0.0393677
0.085501,0.0320435
0.085749,0.0375366
0.086,0.0448608
0.086251,0.0457764
0.086501,0.0448608
0.08675,0.0332642
0.087,0.0390625
0.08725,0.045166
0.0875,0.0454712
0.087752,0.0302124
0.088003,0.0402832
0.08825,0.0469971
0.0885,0.0460815
0.08875,0.0415039
0.089001,0.0482178
0.089249,0.0418091
0.0895,0.0390625
0.089751,0.0445557
0.090001,0.0491333
0.090251,0.0457764
0.0905,0.0393677
0.090752,0.0482178
0.091003,0.0524902
0.09125,0.0613403
0.0915,0.0488281
0.091751,0.0534058
0.092001,0.0515747
0.092251,0.0494385
0.0925,0.0466919
0.09275,0.06073
0.093,0.0521851
0.093252,0.0592041
0.093501,0.0585938
0.093749,0.0509644
0.094,0.055542
0.094252,0.0595093
0.094501,0.0622559
0.094749,0.0509644
0.095,0.06073
0.09525,0.0650024
0.095499,0.0537109
0.095749,0.0558472
0.096002,0.0653076
0.096249,0.0576782
0.096499,0.0537109
0.09675,0.0549316
0.097,0.0466919
0.09725,0.0497437
0.097499,0.0497437
0.09775,0.050354
0.097999,0.0524902
0.09825,0.043335
0.098499,0.0460815
0.098749,0.0439453
0.098999,0.0363159
0.099251,0.0360107
0.099499,0.0430298
0.099749,0.050354
0.099999,0.0418091
0.100249,0.0427246
0.100499,0.045166
0.10075,0.0390625
0.100999,0.043335
0.101249,0.0384521
0.101499,0.0323486
0.101751,0.0338745
0.101999,0.0430298
0.102249,0.0360107
0.102499,0.0335693
0.10275,0.0326538
0.103002,0.0317383
0.103249,0.0427246
0.103499,0.0384521
0.103749,0.0292969
0.103999,0.0418091
0.104251,0.0274658
0.104499,0.0262451
0.104749,0.0411987
0.104999,0.0335693
0.105249,0.0415039
0.105499,0.0393677
0.105749,0.0418091
0.106002,0.0448608
0.106249,0.0436401
0.106499,0.0390625
0.10675,0.0360107
0.107,0.0369263
0.10725,0.0415039
0.107499,0.0473022
0.10775,0.0531006
0.108002,0.0564575
0.10825,0.0491333
0.108499,0.0500488
0.108751,0.0552368
0.108999,0.06073
0.10925,0.0640869
0.109499,0.0534058
0.10975,0.0570679
0.109999,0.0570679
0.11025,0.0500488
0.110499,0.0567627
0.110751,0.0640869
0.111001,0.0564575
0.111249,0.0524902
0.111499,0.0488281
0.111749,0.0613403
0.111999,0.0534058
0.11225,0.0531006
0.112499,0.0509644
0.11275,0.0552368
0.112999,0.0567627
0.113249,0.0604248
0.113499,0.06073
0.11375,0.0735474
0.113999,0.0546265
0.114249,0.0512695
0.114499,0.0485229
0.11475,0.0418091
0.114999,0.0494385
0.11525,0.0488281
0.115499,0.0643921
0.115749,0.0476074
0.116,0.0445557
0.116251,0.050354
0.116499,0.0491333
0.116751,0.0375366
0.116999,0.0405884
0.11725,0.032959
0.117499,0.0363159
0.117751,0.038147
0.118001,0.0360107
0.118249,0.0439453
0.118499,0.0332642
0.118749,0.0384521
0.119002,0.0360107
0.119249,0.0350952
0.119499,0.0375366
0.119751,0.0415039
0.120002,0.0390625
0.120249,0.0323486
0.120499,0.0387573
0.12075,0.0402832
0.120999,0.0289917
0.121249,0.0341797
0.121499,0.0445557
0.121751,0.0292969
0.121999,0.0311279
0.12225,0.038147
0.122499,0.0280762
0.12275,0.0445557
0.122999,0.0418091
0.123251,0.0445557
0.123499,0.032959
0.12375,0.0457764
0.123999,0.0469971
0.124249,0.0408936
0.124499,0.0479126
0.12475,0.050354
0.124999,0.0549316
0.12525,0.0485229
0.125499,0.0479126
0.125751,0.0579834
0.125999,0.0466919
0.126249,0.0610352
0.126499,0.055542
0.126749,0.0558472
0.127,0.057373
0.12725,0.0610352
0.127499,0.0531006
0.127751,0.0524902
0.127999,0.0524902
0.128249,0.0622559
0.128499,0.0518799
0.12875,0.0628662
0.128999,0.0549316
0.12925,0.0405884
0.129499,0.0634766
0.12975,0.0598145
0.13,0.0570679
0.13025,0.0598145
0.130499,0.0485229
0.13075,0.0558472
0.130999,0.0558472
0.13125,0.0564575
0.131499,0.055542
0.13175,0.0354004
0.132,0.0396729
0.132249,0.0485229
0.132499,0.0350952
0.13275,0.0411987
0.133,0.0460815
0.133251,0.038147
0.133499,0.0366211
0.133751,0.0424194
0.133999,0.0402832
0.134251,0.0454712
0.134499,0.0460815
0.134749,0.0427246
0.135002,0.0311279
0.135249,0.0360107
0.135499,0.0354004
0.135751,0.0402832
0.136,0.0341797
0.13625,0.0415039
0.136499,0.0491333
0.136749,0.0366211
0.137,0.0305176
0.137251,0.039978
0.137499,0.0332642
0.137749,0.0354004
0.138001,0.0289917
0.138249,0.0448608
0.138499,0.0390625
0.138751,0.043335
0.139002,0.0396729
0.139249,0.0424194
0.139499,0.0402832
0.139751,0.0405884
0.14,0.0408936
0.140251,0.0375366
0.140499,0.0521851
0.140751,0.0552368
0.141002,0.0515747
0.141249,0.0509644
0.141499,0.0500488
0.14175,0.0509644
0.141999,0.057373
0.14225,0.0436401
0.142499,0.0582886
0.142751,0.055542
0.143,0.0527954
0.143251,0.0582886
0.143499,0.0601196
0.14375,0.0564575
0.143999,0.0671387
0.144251,0.0613403
0.144499,0.0537109
0.14475,0.0521851
0.145002,0.0521851
0.145249,0.0558472
0.145499,0.065918
0.145749,0.0524902
0.146002,0.0552368
0.146249,0.0628662
0.146499,0.0570679
0.146749,0.0466919
0.147002,0.0549316
0.14725,0.0497437
0.147499,0.0442505
0.14775,0.0476074
0.147999,0.0576782
0.14825,0.0430298
0.148499,0.0521851
0.148749,0.0448608
0.148999,0.0439453
0.14925,0.0494385
0.149499,0.0418091
0.149749,0.0494385
0.150002,0.0457764
0.150249,0.0506592
0.150499,0.0430298
0.150751,0.0344849
0.151001,0.038147
0.151249,0.0341797
0.151499,0.0424194
0.15175,0.0354004
0.151999,0.038147
0.152251,0.0408936
0.152499,0.0317383
0.15275,0.0292969
0.153002,0.0421143
0.153249,0.0332642
0.153499,0.0448608
0.15375,0.0305176
0.153999,0.0384521
0.154251,0.0534058
0.154499,0.0271606
0.154751,0.0357056
0.155002,0.0384521
0.155249,0.0338745
0.155499,0.0372314
0.155749,0.0335693
0.155999,0.0354004
0.15625,0.0506592
0.156499,0.0390625
0.156749,0.0393677
0.157001,0.0473022
0.157249,0.0488281
0.157499,0.0445557
0.157751,0.0479126
0.157999,0.0439453
0.158251,0.0561523
0.158499,0.0500488
0.15875,0.0604248
0.159,0.0485229
0.159249,0.0500488
0.159499,0.0479126
0.15975,0.0646973
0.160002,0.0579834
0.160249,0.0531006
0.160499,0.0457764
0.16075,0.06073
0.160999,0.0558472
0.161251,0.0436401
0.161499,0.0512695
0.16175,0.057373
0.162,0.0582886
0.162249,0.0546265
0.162499,0.0567627
0.16275,0.0680542
0.162999,0.0549316
0.16325,0.0552368
0.163499,0.0579834
0.163749,0.055542
0.163999,0.0488281
0.16425,0.0509644
0.164499,0.0524902
0.16475,0.0534058
0.165,0.0485229
0.16525,0.0543213
0.165499,0.0402832
0.165749,0.0457764
0.165999,0.039978
0.16625,0.0402832
0.166499,0.0460815
0.16675,0.0430298
0.166999,0.0463867
0.167249,0.0308228
0.167499,0.0387573
0.16775,0.050354
0.167999,0.0424194
0.16825,0.0299072
0.168499,0.0299072
0.168751,0.0424194
0.168999,0.0430298
0.16925,0.0454712
0.169499,0.0460815
0.169751,0.0375366
0.170001,0.0384521
0.170249,0.0320435
0.170499,0.0265503
0.170749,0.0457764
0.171,0.0369263
0.171249,0.0366211
0.171499,0.0366211
0.171751,0.0415039
0.172002,0.0378418
0.172249,0.0408936
0.172499,0.0408936
0.172751,0.0378418
0.173002,0.0588989
0.173249,0.0393677
0.173499,0.0442505
0.173749,0.043335
0.173999,0.0384521
0.174249,0.045166
0.174499,0.0491333
0.17475,0.0463867
0.175002,0.0482178
0.175249,0.0509644
0.175499,0.0463867
0.175749,0.0567627
0.176002,0.0488281
0.176249,0.0543213
0.176499,0.0585938
0.176749,0.0604248
0.177002,0.0558472
0.17725,0.0628662
0.177499,0.0564575
0.177749,0.0561523
0.177999,0.0558472
0.17825,0.0723267
0.178499,0.0579834
0.17875,0.0570679
0.178999,0.050354
0.17925,0.0595093
0.179499,0.0646973
0.179749,0.0549316
0.179999,0.0540161
0.18025,0.057373
0.180499,0.0540161
0.180751,0.0491333
0.181001,0.0534058
0.181249,0.0460815
0.181499,0.0549316
0.181751,0.0466919
0.181999,0.0515747
0.182249,0.0378418
0.182499,0.0482178
0.182749,0.0323486
0.183002,0.0515747
0.183249,0.0332642
0.183499,0.0402832
0.18375,0.0366211
0.183999,0.0531006
0.184249,0.0411987
0.184499,0.0448608
0.18475,0.0387573
0.184999,0.0375366
0.185249,0.0408936
0.185499,0.0372314
0.185749,0.0408936
0.185999,0.0430298
0.18625,0.0424194
0.1865,0.0378418
0.186749,0.0314331
0.187,0.0326538
0.18725,0.039978
0.187499,0.0378418
0.187749,0.0268555
0.188,0.0317383
0.18825,0.0357056
0.188499,0.0341797
0.18875,0.0741577
0.188999,0.0448608
0.18925,0.0408936
0.189499,0.0384521
0.189749,0.0421143
0.189999,0.0408936
0.190251,0.0497437
0.190499,0.0421143
0.19075,0.0482178
0.190999,0.0521851
0.191249,0.0613403
0.191499,0.0500488
0.19175,0.0552368
0.191999,0.0494385
0.19225,0.0509644
0.192499,0.0680542
0.19275,0.0894165
0.192999,0.0524902
0.19325,0.0500488
0.193499,0.0656128
0.193749,0.0585938
0.193999,0.0534058
0.194249,0.0558472
0.194499,0.0527954
0.194749,0.0537109
0.194999,0.0656128
0.19525,0.0717163
0.195499,0.0610352
0.195749,0.0515747
0.195999,0.0708008
0.19625,0.0601196
0.196499,0.0610352
0.19675,0.0576782
0.196999,0.0531006
0.19725,0.0567627
0.197499,0.0546265
0.197749,0.0506592
0.198002,0.0445557
0.198249,0.0524902
0.198499,0.0482178
0.19875,0.0485229
0.198999,0.045166
0.199249,0.0439453
0.199499,0.0421143
0.199751,0.0402832
0.200002,0.0476074
0.200249,0.0402832
0.200499,0.0384521
0.20075,0.0369263
0.200999,0.0613403
0.201251,0.039978
0.201499,0.0415039
0.20175,0.0305176
0.202,0.0268555
0.202251,0.0378418
0.202499,0.0335693
0.202749,0.0445557
0.203,0.0402832
0.203249,0.0436401
0.203499,0.0360107
0.203749,0.0402832
0.203999,0.0445557
0.204251,0.0375366
0.204499,0.0357056
0.20475,0.0326538
0.204999,0.0396729
0.205249,0.0405884
0.205499,0.0442505
0.205749,0.0466919
0.205999,0.0442505
0.206249,0.0479126
0.206499,0.0463867
0.206751,0.0424194
0.206999,0.0317383
0.207251,0.0439453
0.207499,0.0460815
0.20775,0.0466919
0.208,0.0512695
0.20825,0.0421143
0.208499,0.0521851
0.20875,0.0497437
0.209001,0.0610352
0.209249,0.0579834
0.209499,0.0445557
0.209749,0.0585938
0.209999,0.0665283
0.210251,0.067749
0.210499,0.0537109
0.210749,0.0701904
0.210999,0.057373
0.211249,0.0540161
0.211499,0.0543213
0.21175,0.0579834
0.211999,0.0598145
0.21225,0.0579834
0.212499,0.0534058
0.21275,0.0683594
0.212999,0.0653076
0.213249,0.0543213
0.213499,0.0576782
0.21375,0.0543213
0.213999,0.055542
0.21425,0.0421143
0.214499,0.0485229
0.21475,0.0494385
0.215002,0.0613403
0.215249,0.045166
0.215499,0.0515747
0.215751,0.0524902
0.216,0.0491333
0.21625,0.0491333
0.2165,0.0473022
0.216749,0.0491333
0.217,0.0363159
0.21725,0.0476074
0.217499,0.0534058
0.217749,0.0418091
0.218,0.0442505
0.218249,0.0473022
0.218499,0.0350952
0.21875,0.0363159
0.218999,0.0317383
0.219251,0.0274658
0.219499,0.03479
0.219751,0.0326538
0.220002,0.0326538
0.220249,0.0436401
0.220499,0.0262451
0.22075,0.027771
0.220999,0.0424194
0.22125,0.0305176
0.221499,0.0396729
0.22175,0.0320435
0.222,0.032959
0.22225,0.0469971
0.222499,0.0424194
0.222749,0.0424194
0.223,0.0442505
0.223251,0.0531006
0.223499,0.0402832
0.22375,0.0534058
0.223999,0.0546265
0.224251,0.0473022
0.224499,0.0512695
0.224751,0.0546265
0.225002,0.0500488
0.225249,0.0531006
0.225499,0.057373
0.22575,0.0448608
0.226,0.0772095
0.226249,0.0473022
0.226499,0.0558472
0.22675,0.0537109
0.227,0.0515747
0.22725,0.0509644
0.227499,0.0604248
0.22775,0.0506592
0.228,0.0588989
0.228249,0.057373
0.228499,0.0622559
0.228749,0.0671387
0.228999,0.0585938
0.22925,0.0598145
0.229499,0.0704956
0.22975,0.0521851
0.23,0.06073
0.230249,0.0592041
0.230499,0.0549316
0.23075,0.0500488
0.231,0.0616455
0.23125,0.0402832
0.231499,0.0439453
0.23175,0.0439453
0.231999,0.0521851
0.232249,0.0457764
0.232499,0.0469971
0.232751,0.0457764
0.232999,0.0473022
0.233251,0.0445557
0.233499,0.0460815
0.23375,0.0421143
0.233999,0.0439453
0.23425,0.0357056
0.234499,0.0436401
0.23475,0.039978
0.235,0.0372314
0.235251,0.0405884
0.235499,0.043335
0.235749,0.0311279
0.236002,0.0311279
0.236249,0.0286865
0.236499,0.0485229
0.236749,0.0375366
0.236999,0.0326538
0.237249,0.0372314
0.237499,0.0421143
0.23775,0.0415039
0.237999,0.0305176
0.238249,0.0427246
0.238499,0.0430298
0.23875,0.0350952
0.238999,0.0384521
0.23925,0.0384521
0.239504,0.0390625
0.239749,0.0430298
0.239999,0.057373
0.240249,0.0790405
0.240499,0.0509644
0.240751,0.0509644
0.241002,0.0646973
0.241249,0.0442505
0.241499,0.0500488
0.24175,0.0521851
0.242,0.0543213
0.24225,0.0512695
0.242499,0.057373
0.242749,0.0512695
0.242999,0.062561
0.24325,0.0613403
0.243499,0.0570679
0.243751,0.0631714
0.243999,0.0561523
0.24425,0.0601196
0.244499,0.057373
0.24475,0.0570679
0.244999,0.0546265
0.245249,0.0640869
0.245499,0.0622559
0.24575,0.0585938
0.245999,0.0552368
0.24625,0.0701904
0.246499,0.0512695
0.24675,0.050354
0.246999,0.0552368
0.24725,0.0537109
0.247499,0.0582886
0.24775,0.0488281
0.247999,0.0494385
0.24825,0.0473022
0.248499,0.0488281
0.24875,0.0442505
0.249002,0.0488281
0.249249,0.0396729
0.249499,0.0344849
0.249751,0.0518799
0.250002,0.0463867
0.250249,0.043335
0.250499,0.0390625
0.25075,0.045166
0.250999,0.0424194
0.251249,0.0442505
0.251499,0.0299072
0.25175,0.0317383
0.252,0.0421143
0.25225,0.0357056
0.252499,0.0344849
0.25275,0.0695801
0.253,0.0384521
0.25325,0.0357056
