x,y
-0.07675,0.0628662
-0.07575,0.0540161
-0.07475,0.0585938
-0.07375,0.0537109
-0.07275,0.0585938
-0.07175,0.050354
-0.07075,0.0466919
-0.06975,0.038147
-0.06875,0.0369263
-0.06775,0.0357056
-0.06675,0.0296021
-0.06575,0.0436401
-0.06475,0.0454712
-0.06375,0.0488281
-0.06275,0.0891113
-0.061748,0.0595093
-0.06075,0.0494385
-0.05975,0.0601196
-0.058751,0.06073
-0.05775,0.0552368
-0.05675,0.0576782
-0.05575,0.0445557
-0.05475,0.0500488
-0.05375,0.0405884
-0.052751,0.043335
-0.05175,0.039978
-0.05075,0.038147
-0.04975,0.0543213
-0.04875,0.0442505
-0.04775,0.0466919
-0.04675,0.0512695
-0.045749,0.0567627
-0.04475,0.0637817
-0.04375,0.062561
-0.04275,0.0601196
-0.04175,0.0619507
-0.04075,0.0558472
-0.03975,0.0558472
-0.03875,0.0466919
-0.03775,0.0418091
-0.03675,0.0372314
-0.03575,0.0421143
-0.03475,0.039978
-0.033749,0.0415039
-0.03275,0.0476074
-0.03175,0.0445557
-0.03075,0.0561523
-0.02975,0.0479126
-0.028749,0.0692749
-0.02775,0.0601196
-0.02675,0.0549316
-0.02575,0.057373
-0.024749,0.0567627
-0.02375,0.0509644
-0.02275,0.0485229
-0.02175,0.0402832
-0.02075,0.0424194
-0.01975,0.0415039
-0.01875,0.0360107
-0.01775,0.0372314
-0.01675,0.0292969
-0.01575,0.0418091
-0.01475,0.0463867
-0.01375,0.0509644
-0.01275,0.0518799
-0.01175,0.0595093
-0.01075,0.0656128
-0.00975,0.0616455
-0.00875,0.0561523
-0.00775,0.0509644
-0.00675,0.0512695
-0.00575,0.0537109
0.000251,0.0506592
0.000501,0.0424194
0.000752,0.0378418
0.001001,0.0421143
0.001251,0.0430298
0.001503,0.0506592
0.001753,0.0390625
0.002,0.0360107
0.002251,0.0387573
0.002501,0.0372314
0.002751,0.0430298
0.003003,0.0390625
0.003251,0.0366211
0.0035,0.0344849
0.003751,0.0357056
0.004003,0.0369263
0.004253,0.0427246
0.004501,0.0372314
0.004751,0.0326538
0.005002,0.0350952
0.005252,0.0421143
0.005501,0.039978
0.005751,0.0476074
0.006003,0.0360107
0.00625,0.0402832
0.0065,0.0473022
0.00675,0.045166
0.007001,0.0531006
0.007251,0.045166
0.0075,0.0448608
0.007753,0.0518799
0.008001,0.0585938
0.008251,0.0592041
0.008501,0.0534058
0.008751,0.0531006
0.009003,0.0549316
0.009251,0.0552368
0.009501,0.0585938
0.009751,0.0491333
0.010003,0.0561523
0.010252,0.0561523
0.010501,0.0640869
0.010751,0.0640869
0.011001,0.0509644
0.011251,0.0576782
0.011502,0.0616455
0.011751,0.0537109
0.012003,0.0561523
0.012251,0.0604248
0.012501,0.0549316
0.012751,0.0527954
0.013002,0.0604248
0.013251,0.067749
0.013501,0.0466919
0.013751,0.0540161
0.014002,0.0604248
0.014251,0.0527954
0.014501,0.0546265
0.014751,0.0497437
0.015002,0.0585938
0.015251,0.0534058
0.015501,0.0543213
0.015751,0.0488281
0.016003,0.0485229
0.016252,0.0448608
0.016501,0.0445557
0.016751,0.0479126
0.017001,0.0466919
0.01725,0.0463867
0.017503,0.039978
0.017755,0.0354004
0.018001,0.0424194
0.018251,0.0408936
0.018503,0.0344849
0.018753,0.0418091
0.019,0.0415039
0.019251,0.0393677
0.019502,0.032959
0.019751,0.0390625
0.02,0.0479126
0.020251,0.0366211
0.020501,0.0357056
0.020753,0.0360107
0.021,0.0424194
0.021251,0.0430298
0.021501,0.0341797
0.021751,0.0344849
0.022003,0.0439453
0.022251,0.0366211
0.022501,0.0436401
0.022751,0.043335
0.023003,0.0445557
0.023251,0.0424194
0.023501,0.0442505
0.023751,0.0494385
0.024001,0.0466919
0.024252,0.055542
0.024501,0.0521851
0.024751,0.0497437
0.025002,0.0485229
0.025251,0.0521851
0.025501,0.0476074
0.025751,0.0592041
0.026002,0.0524902
0.026251,0.0622559
0.026501,0.0546265
0.026751,0.0582886
0.027002,0.0613403
0.027251,0.0601196
0.027501,0.0592041
0.027751,0.0521851
0.028001,0.0601196
0.028251,0.0582886
0.028501,0.0610352
0.028751,0.065918
0.029001,0.0558472
0.029251,0.0506592
0.029501,0.0561523
0.029751,0.0628662
0.030001,0.057373
0.030251,0.0518799
0.030503,0.0558472
0.030753,0.0442505
0.031,0.0521851
0.031251,0.0531006
0.031502,0.0473022
0.031751,0.0494385
0.032003,0.0488281
0.032251,0.050354
0.032501,0.0469971
0.032751,0.0512695
0.033002,0.0482178
0.033251,0.0427246
0.033501,0.0482178
0.033751,0.0479126
0.034001,0.039978
0.034251,0.0411987
0.034503,0.0460815
0.034755,0.0457764
0.035,0.0396729
0.035251,0.0311279
0.035502,0.0463867
0.035753,0.0363159
0.036,0.038147
0.036251,0.0411987
0.036502,0.0332642
0.036752,0.0384521
0.037001,0.0372314
0.037251,0.0323486
0.037501,0.038147
0.037751,0.0360107
0.038003,0.0360107
0.038251,0.0292969
0.038502,0.0436401
0.038751,0.0421143
0.039002,0.0378418
0.039251,0.0454712
0.039501,0.0415039
0.039751,0.0424194
0.040002,0.0396729
0.040252,0.0445557
0.040501,0.0506592
0.040751,0.0418091
0.041002,0.0494385
0.041251,0.0497437
0.041501,0.0552368
0.041751,0.0546265
0.042001,0.0531006
0.042251,0.0466919
0.042503,0.0494385
0.042754,0.0561523
0.043001,0.0518799
0.043251,0.0494385
0.043503,0.0637817
0.043751,0.0631714
0.044001,0.0564575
0.044251,0.0549316
0.044501,0.0622559
0.044751,0.0631714
0.045001,0.0595093
0.045251,0.0674438
0.045503,0.0634766
0.045754,0.0622559
0.046,0.0585938
0.046251,0.0616455
0.046501,0.062561
0.046752,0.0604248
0.047001,0.0479126
0.047251,0.0592041
0.047501,0.0509644
0.047752,0.057373
0.048,0.0576782
0.048251,0.050354
0.048503,0.0491333
0.048754,0.0476074
0.049001,0.0494385
0.049251,0.0430298
0.049503,0.045166
0.049753,0.0457764
0.050001,0.0445557
0.050251,0.0442505
0.050502,0.0430298
0.050753,0.0375366
0.051,0.0436401
0.051251,0.0366211
0.051503,0.0430298
0.051753,0.03479
0.052001,0.0320435
0.052251,0.0485229
0.052502,0.0366211
0.052751,0.0473022
0.053,0.0372314
0.053251,0.0390625
0.053501,0.0448608
0.053751,0.0338745
0.054002,0.0427246
0.054252,0.0372314
0.0545,0.0424194
0.054751,0.038147
0.055002,0.0360107
0.055251,0.0427246
0.055501,0.0427246
0.055751,0.0427246
0.056002,0.0494385
0.056251,0.0390625
0.056501,0.0445557
0.056751,0.0415039
0.057002,0.0445557
0.057251,0.0448608
0.0575,0.057373
0.057751,0.0491333
0.058003,0.0485229
0.058251,0.0540161
0.058501,0.0543213
0.058751,0.0515747
0.059001,0.0534058
0.059251,0.057373
0.059502,0.0570679
0.059751,0.0598145
0.060002,0.0552368
0.060251,0.0662231
0.060502,0.0588989
0.060751,0.0622559
0.061001,0.0613403
0.061251,0.0564575
0.061503,0.0619507
0.061754,0.0540161
0.062001,0.0631714
0.062251,0.0567627
0.062502,0.0579834
0.062752,0.0598145
0.063001,0.0619507
0.063251,0.0616455
0.063501,0.0598145
0.063751,0.0543213
0.064001,0.0549316
0.064251,0.0494385
0.064502,0.0476074
0.064752,0.0506592
0.065001,0.0521851
0.065251,0.0543213
0.065502,0.0482178
0.065751,0.0506592
0.066,0.0485229
0.06625,0.0512695
0.066501,0.0387573
0.066752,0.0473022
0.067001,0.0473022
0.067251,0.0497437
0.067501,0.045166
0.067751,0.0390625
0.068001,0.0427246
0.068251,0.0488281
0.068503,0.0408936
0.068755,0.0402832
0.069001,0.0384521
0.069251,0.0292969
0.069501,0.0360107
0.069751,0.0378418
0.070002,0.0387573
0.070251,0.0369263
0.070501,0.0326538
0.070751,0.038147
0.071002,0.0418091
0.071251,0.0402832
0.0715,0.0332642
0.071751,0.0363159
0.072002,0.0393677
0.072251,0.0390625
0.072501,0.0427246
0.072751,0.039978
0.073002,0.0482178
0.073251,0.0476074
0.073501,0.0424194
0.073751,0.0479126
0.074002,0.0494385
0.074251,0.0509644
0.074501,0.0524902
0.074751,0.0479126
0.075002,0.0537109
0.075251,0.0524902
0.075501,0.0515747
0.075751,0.0582886
0.076002,0.067749
0.076252,0.0509644
0.076501,0.0540161
0.076751,0.057373
0.077002,0.0585938
0.077251,0.0549316
0.077501,0.0598145
0.077751,0.0518799
0.078001,0.057373
0.07825,0.0619507
0.078501,0.0546265
0.078753,0.0570679
0.079001,0.0601196
0.079251,0.0592041
0.0795,0.0564575
0.079751,0.0671387
0.080002,0.0656128
0.080251,0.050354
0.080501,0.0646973
0.080751,0.0619507
0.081002,0.0585938
0.081251,0.0564575
0.081501,0.0466919
0.081751,0.0534058
0.082001,0.0521851
0.082251,0.0494385
0.082501,0.0512695
0.082752,0.0418091
0.083001,0.0497437
0.083251,0.0482178
0.083502,0.0418091
0.083751,0.0393677
0.084001,0.0384521
0.084251,0.0427246
0.084502,0.0384521
0.084753,0.0436401
0.085001,0.038147
0.085251,0.0387573
0.085501,0.0378418
0.085751,0.0473022
0.086,0.0332642
0.086251,0.0369263
0.086503,0.0350952
0.086753,0.0479126
0.087001,0.0344849
0.087251,0.038147
0.087501,0.043335
0.087751,0.0424194
0.088,0.0436401
0.088251,0.0338745
0.088502,0.0350952
0.088751,0.0350952
0.089002,0.0363159
0.089251,0.0448608
0.089501,0.0439453
0.089751,0.0457764
0.090002,0.0427246
0.090251,0.0509644
0.090502,0.0518799
0.090753,0.0488281
0.091001,0.0488281
0.091251,0.0564575
0.091501,0.0531006
0.091751,0.0576782
0.092002,0.0430298
0.092251,0.0543213
0.092501,0.0509644
0.092751,0.0616455
0.093003,0.0595093
0.093252,0.0564575
0.093502,0.0619507
0.093751,0.0598145
0.094002,0.0598145
0.094251,0.0595093
0.094502,0.0564575
0.094753,0.0570679
0.095,0.0588989
0.09525,0.0619507
0.095501,0.0610352
0.09575,0.0582886
0.096001,0.0561523
0.09625,0.0619507
0.096501,0.057373
0.096753,0.0610352
0.097,0.0500488
0.09725,0.0595093
0.097501,0.0509644
0.09775,0.0650024
0.098001,0.0524902
0.09825,0.0579834
0.098501,0.0491333
0.09875,0.0546265
0.099,0.0466919
0.09925,0.0482178
0.099501,0.0482178
0.099751,0.0494385
0.100002,0.0424194
0.10025,0.0524902
0.100501,0.043335
0.10075,0.0436401
0.101001,0.0445557
0.10125,0.0430298
0.101501,0.0448608
0.101751,0.0393677
0.102001,0.0363159
0.10225,0.0390625
0.102502,0.0421143
0.102751,0.039978
0.103001,0.0363159
0.10325,0.0387573
0.1035,0.0387573
0.10375,0.0317383
0.104001,0.0332642
0.10425,0.0396729
0.1045,0.0387573
0.104753,0.0311279
0.105,0.0283813
0.10525,0.0445557
0.105501,0.0393677
0.10575,0.0421143
0.106001,0.0488281
0.10625,0.0485229
0.106501,0.0442505
0.106753,0.0457764
0.107,0.0411987
0.10725,0.0473022
0.107502,0.0509644
0.10775,0.055542
0.108002,0.045166
0.10825,0.0500488
0.108502,0.0527954
0.108752,0.0463867
0.109001,0.0509644
0.10925,0.0534058
0.109501,0.057373
0.109751,0.0500488
0.110001,0.0579834
0.11025,0.0622559
0.1105,0.0592041
0.11075,0.06073
0.111,0.0576782
0.11125,0.0604248
0.1115,0.0482178
0.11175,0.0521851
0.112001,0.0662231
0.11225,0.062561
0.112502,0.06073
0.112753,0.0616455
0.113,0.0582886
0.11325,0.0650024
0.113501,0.0616455
0.11375,0.0598145
0.114002,0.062561
0.11425,0.0494385
0.1145,0.0668335
0.11475,0.0466919
0.115001,0.0497437
0.11525,0.0585938
0.115501,0.050354
0.11575,0.0469971
0.116,0.0506592
0.11625,0.0436401
0.116501,0.0494385
0.11675,0.0500488
0.117,0.0402832
0.11725,0.0393677
0.1175,0.0421143
0.117752,0.0421143
0.118,0.0469971
0.11825,0.0491333
0.118502,0.0341797
0.11875,0.0393677
0.119001,0.0369263
0.11925,0.0350952
0.119501,0.0354004
0.11975,0.0396729
0.120001,0.0454712
0.12025,0.0369263
0.120501,0.0375366
0.12075,0.0335693
0.121,0.0384521
0.12125,0.0366211
0.121501,0.03479
0.12175,0.038147
0.122002,0.0393677
0.12225,0.0350952
0.122501,0.0442505
0.12275,0.0436401
0.123,0.0445557
0.12325,0.0421143
0.123501,0.0375366
0.12375,0.0439453
0.124,0.0430298
0.12425,0.0521851
0.1245,0.0445557
0.12475,0.0595093
0.125001,0.0466919
0.12525,0.0585938
0.1255,0.0463867
0.12575,0.055542
0.126001,0.055542
0.12625,0.0582886
0.126501,0.0570679
0.12675,0.0601196
0.127001,0.0595093
0.12725,0.055542
0.127502,0.0598145
0.12775,0.0723267
0.128002,0.0549316
0.12825,0.0582886
0.128501,0.0552368
0.12875,0.0588989
0.129001,0.0598145
0.12925,0.0552368
0.129501,0.0546265
0.12975,0.0592041
0.13,0.0598145
0.13025,0.0567627
0.130501,0.0604248
0.13075,0.0570679
0.131001,0.0537109
0.13125,0.0531006
0.1315,0.0500488
0.13175,0.0549316
0.132001,0.055542
0.13225,0.0515747
0.132502,0.0540161
0.132753,0.0473022
0.133,0.0442505
0.13325,0.0500488
0.133501,0.0439453
0.13375,0.050354
0.134001,0.0415039
0.13425,0.0436401
0.134501,0.0384521
0.13475,0.0393677
0.135001,0.0387573
0.13525,0.0314331
0.1355,0.0354004
0.13575,0.0378418
0.136,0.0372314
0.13625,0.0320435
0.136501,0.0323486
0.13675,0.0415039
0.137001,0.0311279
0.13725,0.0354004
0.137501,0.0396729
0.13775,0.038147
0.138002,0.0326538
0.13825,0.0350952
0.138501,0.0384521
0.138753,0.0384521
0.139001,0.0360107
0.13925,0.0469971
0.139502,0.0408936
0.13975,0.050354
0.140001,0.0473022
0.14025,0.0436401
0.140501,0.0473022
0.14075,0.0506592
0.141001,0.0494385
0.14125,0.0537109
0.141501,0.0537109
0.141753,0.0457764
0.142,0.0500488
0.14225,0.0546265
0.1425,0.0564575
0.142753,0.0552368
0.143,0.0497437
0.14325,0.0534058
0.143501,0.0595093
0.14375,0.0610352
0.144,0.0552368
0.14425,0.0665283
0.144501,0.0576782
0.14475,0.0576782
0.145001,0.0613403
0.14525,0.0549316
0.145502,0.0634766
0.145751,0.0717163
0.145999,0.0662231
0.14625,0.0546265
0.146501,0.067749
0.14675,0.0619507
0.147,0.0476074
0.14725,0.0595093
0.147501,0.0616455
0.147751,0.0558472
0.148001,0.0488281
0.14825,0.0524902
0.1485,0.0527954
0.14875,0.0497437
0.149001,0.0497437
0.14925,0.0473022
0.1495,0.0439453
0.149753,0.0491333
0.15,0.0421143
0.15025,0.0424194
0.150502,0.0378418
0.150753,0.0390625
0.151,0.0393677
0.15125,0.050354
0.151502,0.0424194
0.151751,0.0387573
0.152001,0.0375366
0.15225,0.0430298
0.1525,0.0439453
0.152751,0.0549316
0.153001,0.0405884
0.15325,0.0363159
0.153502,0.0439453
0.15375,0.0384521
0.154,0.0424194
0.15425,0.0393677
0.1545,0.0592041
0.154753,0.0326538
0.155,0.0350952
0.15525,0.0369263
0.155502,0.0390625
0.155753,0.0396729
0.156,0.0488281
0.15625,0.0405884
0.156501,0.0460815
0.156751,0.0402832
0.157001,0.0463867
0.15725,0.0509644
0.1575,0.0457764
0.15775,0.050354
0.158001,0.0549316
0.15825,0.0582886
0.1585,0.0509644
0.158753,0.0598145
0.159001,0.055542
0.15925,0.0534058
0.159502,0.055542
0.159752,0.0543213
0.16,0.0582886
0.16025,0.0558472
0.1605,0.0662231
0.16075,0.0616455
0.161001,0.0622559
0.16125,0.0552368
0.1615,0.0576782
0.16175,0.0457764
0.162,0.0610352
0.16225,0.0662231
0.162501,0.057373
0.16275,0.0531006
0.163,0.0598145
0.16325,0.0704956
0.163502,0.0579834
0.16375,0.0466919
0.164,0.0631714
0.16425,0.06073
0.164502,0.055542
0.16475,0.0558472
0.165,0.0552368
0.16525,0.0506592
0.165501,0.0506592
0.165752,0.0576782
0.166,0.0509644
0.16625,0.0415039
0.166501,0.0494385
0.16675,0.0479126
0.167001,0.0488281
0.16725,0.0360107
0.167502,0.0473022
0.16775,0.0418091
0.168001,0.0457764
0.16825,0.0430298
0.1685,0.0402832
0.16875,0.0357056
0.169001,0.0369263
0.16925,0.0366211
0.1695,0.0405884
0.169753,0.0424194
0.17,0.038147
0.17025,0.0323486
0.170502,0.0299072
0.170751,0.0402832
0.171,0.0354004
0.17125,0.0436401
0.1715,0.0274658
0.17175,0.0375366
0.172,0.0402832
0.17225,0.0445557
0.172501,0.0430298
0.17275,0.045166
0.173001,0.0396729
0.17325,0.0454712
0.173502,0.0463867
0.17375,0.045166
0.174002,0.0488281
0.17425,0.045166
0.1745,0.0558472
0.17475,0.0494385
0.175001,0.0497437
0.17525,0.0524902
0.1755,0.0488281
0.17575,0.0540161
0.176001,0.0613403
0.17625,0.0527954
0.1765,0.0491333
0.17675,0.0564575
0.177002,0.067749
0.17725,0.0576782
0.177501,0.050354
0.17775,0.0610352
0.178001,0.0613403
0.17825,0.06073
0.178501,0.0564575
0.178753,0.0601196
0.179,0.0592041
0.17925,0.0564575
0.179502,0.0631714
0.17975,0.0646973
0.180002,0.0619507
0.18025,0.0585938
0.1805,0.06073
0.18075,0.0582886
0.181,0.0552368
0.18125,0.050354
0.181501,0.0488281
0.18175,0.0460815
0.182001,0.0567627
0.18225,0.0473022
0.182502,0.0479126
0.182752,0.0460815
0.183,0.045166
0.18325,0.043335
0.183501,0.0439453
0.18375,0.0476074
0.184001,0.0366211
0.18425,0.0430298
0.1845,0.043335
0.18475,0.0509644
0.185001,0.0415039
0.18525,0.0393677
0.185501,0.039978
0.18575,0.0405884
0.186001,0.0354004
0.18625,0.0393677
0.186501,0.0402832
0.18675,0.0384521
0.187,0.0411987
0.18725,0.0296021
0.187501,0.0363159
0.18775,0.0421143
0.188002,0.0363159
0.18825,0.0299072
0.188501,0.050354
0.18875,0.0393677
0.189,0.0375366
0.18925,0.0427246
0.1895,0.0476074
0.189753,0.0360107
0.19,0.0424194
0.19025,0.0384521
0.190501,0.0512695
0.19075,0.0500488
0.191002,0.0521851
0.19125,0.0509644
0.1915,0.0537109
0.19175,0.0531006
0.192001,0.0585938
0.19225,0.0518799
0.1925,0.0524902
0.192753,0.0567627
0.193,0.0543213
0.19325,0.0579834
0.193502,0.0680542
0.19375,0.0582886
0.194,0.0561523
0.19425,0.0650024
0.1945,0.0619507
0.19475,0.0543213
0.195,0.0534058
0.19525,0.0561523
0.195501,0.0656128
0.19575,0.0576782
0.196,0.0558472
0.19625,0.0576782
0.196501,0.0616455
0.19675,0.0683594
0.197001,0.0512695
0.19725,0.0811768
0.197501,0.0540161
0.19775,0.0595093
0.198,0.0537109
0.19825,0.0485229
0.198499,0.0537109
0.19875,0.0524902
0.199001,0.0549316
0.19925,0.0512695
0.199502,0.045166
0.19975,0.0476074
0.200001,0.050354
0.20025,0.0494385
0.200501,0.0427246
0.20075,0.0357056
0.201,0.045166
0.20125,0.0390625
0.2015,0.0445557
0.20175,0.0405884
0.202,0.0384521
0.20225,0.0375366
0.2025,0.038147
0.20275,0.0363159
0.203,0.0350952
0.20325,0.0390625
0.2035,0.0390625
0.20375,0.0326538
0.204001,0.0314331
0.20425,0.0418091
0.2045,0.0396729
0.20475,0.0405884
0.205,0.0384521
0.20525,0.0439453
0.205501,0.03479
0.20575,0.0363159
0.206001,0.0473022
0.20625,0.050354
0.2065,0.0509644
0.206753,0.050354
0.207,0.0506592
0.20725,0.0543213
0.207501,0.0494385
0.20775,0.0476074
0.208,0.0561523
0.20825,0.0491333
0.208501,0.0546265
0.20875,0.0448608
0.209,0.055542
0.20925,0.0549316
0.209501,0.0515747
0.209753,0.0531006
0.21,0.0491333
0.21025,0.0601196
0.210501,0.057373
0.21075,0.0610352
0.211,0.0567627
0.21125,0.0564575
0.211501,0.0619507
0.21175,0.0759888
0.212001,0.0537109
0.21225,0.0634766
0.2125,0.06073
0.212752,0.0543213
0.212999,0.0640869
0.21325,0.062561
0.213501,0.062561
0.21375,0.0506592
0.214001,0.0643921
0.21425,0.0665283
0.2145,0.0524902
0.21475,0.0494385
0.215001,0.0469971
0.21525,0.0473022
0.2155,0.0448608
0.21575,0.0561523
0.216001,0.0476074
0.21625,0.0430298
0.2165,0.0466919
0.216753,0.0436401
0.216999,0.0418091
0.21725,0.0375366
0.2175,0.0390625
0.21775,0.0396729
0.218001,0.0436401
0.21825,0.0445557
0.218502,0.0366211
0.218751,0.03479
0.219,0.0384521
0.219255,0.0390625
0.219502,0.0332642
0.21975,0.0341797
0.220001,0.039978
0.22025,0.0405884
0.220501,0.0341797
0.22075,0.0335693
0.221,0.0402832
0.22125,0.0357056
0.221501,0.0360107
0.22175,0.0445557
0.222,0.0457764
0.22225,0.0344849
0.222501,0.0421143
0.222753,0.0445557
0.223,0.0491333
0.22325,0.0488281
0.223501,0.0448608
0.22375,0.0561523
0.224002,0.0549316
0.22425,0.0537109
0.2245,0.0567627
0.224752,0.0546265
0.225,0.0448608
0.22525,0.0592041
0.225501,0.0570679
0.22575,0.055542
0.226002,0.0579834
0.22625,0.057373
0.226501,0.0582886
0.22675,0.0592041
0.227001,0.0610352
0.22725,0.057373
0.227501,0.0558472
0.22775,0.0570679
0.228001,0.0561523
0.22825,0.0543213
0.228501,0.06073
0.22875,0.0683594
0.229001,0.0628662
0.22925,0.0543213
0.229501,0.0601196
0.229753,0.0717163
0.23,0.0610352
0.23025,0.0518799
0.2305,0.0576782
0.230752,0.0524902
0.231,0.0576782
0.23125,0.0567627
0.2315,0.0485229
0.23175,0.0531006
0.232,0.0549316
0.23225,0.0524902
0.232501,0.0494385
0.23275,0.0448608
0.233002,0.0488281
0.23325,0.0454712
0.2335,0.0518799
0.23375,0.0527954
0.234001,0.0466919
0.23425,0.0363159
0.234501,0.0439453
0.23475,0.0396729
0.235,0.0411987
0.23525,0.0308228
0.235501,0.032959
0.23575,0.0396729
0.236001,0.0323486
0.23625,0.0384521
0.236502,0.0439453
0.23675,0.0366211
0.237,0.0344849
0.23725,0.039978
0.2375,0.0314331
0.237753,0.0396729
0.238,0.0292969
0.23825,0.0402832
0.238501,0.0387573
0.23875,0.0460815
0.239001,0.0427246
0.23925,0.0427246
0.2395,0.045166
0.239753,0.0418091
0.24,0.0497437
0.24025,0.0485229
0.240501,0.0506592
0.24075,0.0424194
0.241001,0.0509644
0.24125,0.0527954
0.2415,0.0488281
0.24175,0.0485229
0.242002,0.0497437
0.24225,0.0546265
0.242502,0.0527954
0.24275,0.0564575
0.243002,0.0482178
0.24325,0.0515747
0.2435,0.0570679
0.24375,0.06073
0.244001,0.0640869
0.24425,0.057373
0.2445,0.0616455
0.244752,0.0585938
0.244999,0.0588989
0.24525,0.0610352
0.245501,0.0665283
0.24575,0.0564575
0.246001,0.0634766
0.24625,0.0637817
0.2465,0.0653076
0.24675,0.0561523
0.247001,0.0582886
0.24725,0.0546265
0.247501,0.0604248
0.24775,0.0592041
0.248,0.0588989
0.24825,0.0442505
0.2485,0.0521851
0.248752,0.0531006
0.249,0.0491333
0.24925,0.0506592
0.249501,0.0460815
0.24975,0.0469971
0.250001,0.0366211
0.25025,0.0408936
0.250501,0.0494385
0.250753,0.0427246
0.251,0.0430298
0.25125,0.0439453
0.251501,0.0430298
0.25175,0.0390625
0.252,0.0363159
0.25225,0.0445557
0.2525,0.0427246
0.25275,0.0390625
0.253,0.0488281
