t(s),incident,permeation
57.0,5222757678182662.0,2411514504797107.5
58.0,6466664085327599.0,2425735528213119.5
59.0,6735897083519709.0,2439283769628756.5
60.0,6182890016385751.0,2449535865274335.5
61.0,0.0,2429070412965917.5
62.0,0.0,2418725965760965.5
63.0,0.0,2408507928229737.0
64.0,0.0,2398354716101424.0
65.0,0.0,2388265527375279.5
66.0,0.0,2378239823703125.5
67.0,0.0,2368277073638683.0
68.0,0.0,2358376752637573.5
69.0,0.0,2348538336155419.0
70.0,0.0,2338761316212399.5
71.0,0.0,2329045179307177.0
72.0,0.0,2319389420220691.5
73.0,0.0,2309793542016162.5
74.0,0.0,2300257051897951.5
75.0,0.0,2290779458450797.5
76.0,0.0,2281350615882115.0
77.0,0.0,2271989490612330.0
78.0,0.0,2262685823657701.0
79.0,0.0,2253439148449807.0
80.0,0.0,2244248999800607.2
81.0,0.0,2235114919423960.5
82.0,0.0,2226036449033725.0
83.0,0.0,2217013141386799.0
84.0,0.0,2208044549240081.0
85.0,0.0,2199130230871989.0
86.0,0.0,2190269751462840.8
87.0,0.0,2181462678953714.2
88.0,0.0,2172708579905306.2
89.0,0.0,2164007037442874.5
90.0,0.0,2155357629170155.8
91.0,0.0,2146759936832027.5
92.0,0.0,2138213553216406.0
93.0,0.0,2129718068350448.8
94.0,0.0,2121273081923970.8
95.0,0.0,2112878192246409.5
96.0,0.0,2104533004529100.5
97.0,0.0,2096237126744140.0
98.0,0.0,2087990173765523.8
99.0,0.0,2079791760467247.8
100.0,0.0,2071641505864446.8
101.0,0.0,2063539034493776.5
102.0,0.0,2055483975033032.2
103.0,0.0,2047475956160009.0
104.0,0.0,2039514613454401.5
105.0,0.0,2031599586637045.0
106.0,0.0,2023730512668013.8
107.0,0.0,2015907043691562.0
108.0,0.0,2008128822189284.2
109.0,0.0,2000395503066195.0
110.0,0.0,1992706739846928.2
111.0,0.0,1985062192958017.5
112.0,0.0,1977461522825997.2
113.0,0.0,1969904394018540.5
114.0,0.0,1962390476624841.0
115.0,0.0,1954919440734092.2
116.0,0.0,1947490959196247.5
117.0,0.0,1940104713143539.8
118.0,0.0,1932760380947442.5
119.0,0.0,1925457647881328.0
120.0,0.0,1918196199218569.5
121.0,0.0,1910975721612919.2
122.0,0.0,1903795914141550.2
123.0,0.0,1896656466218974.8
124.0,0.0,1889557078302745.0
125.0,0.0,1882497453611173.5
126.0,0.0,1875477292601812.0
127.0,0.0,1868496302634112.2
128.0,0.0,1861554192447906.8
129.0,0.0,1854650676304546.5
130.0,0.0,1847785467085004.0
131.0,0.0,1840958281811390.0
132.0,0.0,1834168840266576.5
133.0,0.0,1827416864994194.8
134.0,0.0,1820702084059395.5
135.0,0.0,1814024220005810.5
136.0,0.0,1807383005039730.0
137.0,0.0,1800778171367445.8
138.0,0.0,1794209455336388.0
139.0,0.0,1787676591913607.5
140.0,0.0,1781179321587675.5
141.0,0.0,1774717387607921.8
142.0,0.0,1768290533223677.0
143.0,0.0,1761898504445031.5
144.0,0.0,1755541051423215.5
145.0,0.0,1749217924309459.2
146.0,0.0,1742928878776512.8
147.0,0.0,1736673666355986.0
148.0,0.0,1730452049622529.0
149.0,0.0,1724263784248891.2
150.0,0.0,1718108635570482.5
151.0,0.0,1711986364781572.5
152.0,0.0,1705896742739090.8
153.0,0.0,1699839533398066.8
154.0,0.0,1693814510376189.8
155.0,0.0,1687821443150009.0
156.0,0.0,1681860109478354.2
157.0,0.0,1675930284359293.8
158.0,0.0,1670031744171277.0
159.0,0.0,1664164272194653.0
160.0,0.0,1658327650329390.2
161.0,0.0,1652521661855838.0
162.0,0.0,1646746092815105.0
163.0,0.0,1641000732009059.5
164.0,0.0,1635285368239570.5
165.0,0.0,1629599794449646.0
166.0,0.0,1623943802201914.8
167.0,0.0,1618317187200145.5
168.0,0.0,1612719749289245.8
169.0,0.0,1607151285553364.0
170.0,0.0,1601611593076648.5
171.0,0.0,1596100478605907.2
172.0,0.0,1590617743366428.5
173.0,0.0,1585163194105019.8
174.0,0.0,1579736637568489.0
175.0,0.0,1574337883264404.0
176.0,0.0,1568966740700333.0
177.0,0.0,1563623023524983.0
178.0,0.0,1558306542626302.0
179.0,0.0,1553017117174517.2
180.0,0.0,1547754559437956.2
181.0,0.0,1542518691347607.0
182.0,0.0,1537309332073696.0
183.0,0.0,1532126303547211.0
184.0,0.0,1526969426318759.0
185.0,0.0,1521838525080087.5
186.0,0.0,1516733428664083.5
187.0,0.0,1511653963142873.5
188.0,0.0,1506599955968965.2
189.0,0.0,1501571240116385.0
190.0,0.0,1496567643037640.2
191.0,0.0,1491589001847897.8
192.0,0.0,1486635148140803.8
193.0,0.0,1481705919031525.2
194.0,0.0,1476801151635228.8
195.0,0.0,1471920683067081.2
196.0,0.0,1467064354583389.0
197.0,0.0,1462232008820838.2
198.0,0.0,1457423484274975.8
199.0,0.0,1452638627723627.8
200.0,0.0,1447877283183860.5
201.0,0.0,1443139296053120.8
202.0,0.0,1438424517250374.0
203.0,0.0,1433732790792687.0
204.0,0.0,1429063968979405.5
205.0,0.0,1424417902729495.8
206.0,0.0,1419794445722683.5
207.0,0.0,1415193450258315.2
208.0,0.0,1410614772776876.5
209.0,0.0,1406058265577713.2
210.0,0.0,1401523789242451.2
211.0,0.0,1397011198831196.5
212.0,0.0,1392520357686334.8
213.0,0.0,1388051125009111.2
214.0,0.0,1383603361381152.0
215.0,0.0,1379176930144842.5
216.0,0.0,1374771694642568.5
217.0,0.0,1370387522357855.0
218.0,0.0,1366024275252708.2
219.0,0.0,1361681822191033.0
220.0,0.0,1357360032036734.8
221.0,0.0,1353058773653719.0
222.0,0.0,1348777917286271.0
223.0,0.0,1344517333178676.0
224.0,0.0,1340276894335979.2
225.0,0.0,1336056473763225.8
226.0,0.0,1331855947226220.8
227.0,0.0,1327675187730009.5
228.0,0.0,1323514071040396.8
229.0,0.0,1319372477064327.8
230.0,0.0,1315250282947987.5
231.0,0.0,1311147365837560.8
232.0,0.0,1307063609781132.2
233.0,0.0,1302998890544507.0
234.0,0.0,1298953094936530.0
235.0,0.0,1294926101483766.0
236.0,0.0,1290917795614679.8
237.0,0.0,1286928064138115.8
238.0,0.0,1282956789721778.8
239.0,0.0,1279003859174513.2
240.0,0.0,1275069162065924.2
241.0,0.0,1271152582444096.0
242.0,0.0,1267254012639393.2
243.0,0.0,1263373339460660.2
244.0,0.0,1259510456618641.5
245.0,0.0,1255665253682941.5
246.0,0.0,1251837624364304.8
247.0,0.0,1248027460993095.2
248.0,0.0,1244234657280057.8
249.0,0.0,1240459108316316.5
250.0,0.0,1236700709192995.5
251.0,0.0,1232959356381599.2
252.0,0.0,1229234947734011.8
253.0,0.0,1225527381102117.0
254.0,0.0,1221836554337799.5
255.0,0.0,1218162365292943.5
256.0,0.0,1214504717340952.5
257.0,0.0,1210863511094470.8
258.0,0.0,1207238644405382.5
259.0,0.0,1203630023407851.2
260.0,0.0,1200037551475281.5
261.0,0.0,1196461130600697.0
262.0,0.0,1192900665537881.8
263.0,0.0,1189356062420999.2
264.0,0.0,1185827226003833.5
265.0,0.0,1182314063800928.5
266.0,0.0,1178816483326827.5
267.0,0.0,1175334392096075.0
268.0,0.0,1171867699003594.2
269.0,0.0,1168416314324689.0
270.0,0.0,1164980144193523.2
271.0,0.0,1161559105787300.0
272.0,0.0,1158153105240183.5
273.0,0.0,1154762056968616.8
274.0,0.0,1151385871247904.0
275.0,0.0,1148024465255248.0
276.0,0.0,1144677749265953.0
277.0,0.0,1141345640457222.2
278.0,0.0,1138028051865119.0
279.0,0.0,1134724900666846.8
280.0,0.0,1131436101278849.0
281.0,0.0,1128161575019469.0
282.0,0.0,1124901234924770.4
283.0,0.0,1121655000932716.2
284.0,0.0,1118422791600890.0
285.0,0.0,1115204528247635.1
286.0,0.0,1112000126669774.5
287.0,0.0,1108809510946411.5
288.0,0.0,1105632601015509.4
289.0,0.0,1102469319575791.4
290.0,0.0,1099319586565220.6
291.0,0.0,1096183324682520.2
292.0,0.0,1093060460767553.5
293.0,0.0,1089950913377903.6
294.0,0.0,1086854613494573.1
295.0,0.0,1083771479675145.5
296.0,0.0,1080701440139863.8
297.0,0.0,1077644421728590.9
298.0,0.0,1074600351281189.8
299.0,0.0,1071569151496383.6
300.0,0.0,1068550756115935.1
301.0,0.0,1065545089218947.6
302.0,0.0,1062552079025663.5
303.0,0.0,1059571656517086.0
304.0,0.0,1056603749913457.9
305.0,0.0,1053648291576162.0
306.0,0.0,1050705208345061.2
307.0,0.0,1047774433961918.4
308.0,0.0,1044855899407736.1
309.0,0.0,1041949535663517.6
310.0,0.0,1039055276471025.2
311.0,0.0,1036173054191641.8
312.0,0.0,1033302801186750.0
313.0,0.0,1030444453958872.5
314.0,0.0,1027597943489012.1
315.0,0.0,1024763206279691.6
316.0,0.0,1021940177453053.4
317.0,0.0,1019128792131240.2
318.0,0.0,1016328988197154.8
319.0,0.0,1013540700772939.2
320.0,0.0,1010763864980736.6
321.0,0.0,1007998421464209.4
322.0,0.0,1005244305345499.9
323.0,0.0,1002501457268270.9
324.0,0.0,999769813735044.8
325.0,0.0,997049315389483.9
326.0,0.0,994339901494870.9
327.0,0.0,991641509934108.5
328.0,0.0,988954084111618.5
329.0,0.0,986277563290683.6
330.0,0.0,983611886734586.5
331.0,0.0,980957000608509.1
332.0,0.0,978312841414974.1
333.0,0.0,975679355319163.8
334.0,0.0,973056481584360.5
335.0,0.0,970444167756126.4
336.0,0.0,967842353097744.1
337.0,0.0,965250983774395.8
338.0,0.0,962670003190503.5
339.0,0.0,960099357511249.6
340.0,0.0,957538987380296.6
341.0,0.0,954988841723586.5
342.0,0.0,952448866706301.5
343.0,0.0,949919007113243.9
344.0,0.0,947399207729215.8
345.0,0.0,944889417480159.4
346.0,0.0,942389581150877.0
347.0,0.0,939899650428070.6
348.0,0.0,937419568716162.4
349.0,0.0,934949286321474.2
350.0,0.0,932488752169948.5
351.0,0.0,930037912426767.4
352.0,0.0,927596718778632.8
353.0,0.0,925165121531866.5
354.0,0.0,922743065471271.1
355.0,0.0,920330506424688.4
356.0,0.0,917927393318060.2
357.0,0.0,915533673696949.1
358.0,0.0,913149302008816.4
359.0,0.0,910774228559984.5
360.0,0.0,908408406417535.1
361.0,0.0,906051785887790.4
362.0,0.0,903704318657452.2
363.0,0.0,901365959173982.6
364.0,0.0,899036660504463.2
365.0,0.0,896716374335596.4
366.0,0.0,894405056495223.5
367.0,0.0,892102658670046.9
368.0,0.0,889809135307528.4
369.0,0.0,887524442235509.4
370.0,0.0,885248533901452.1
371.0,0.0,882981364752818.4
372.0,0.0,880722889237069.9
373.0,0.0,878473064562428.6
374.0,0.0,876231846556736.1
375.0,0.0,873999189667454.5
376.0,0.0,871775052483185.2
377.0,0.0,869559389451390.4
378.0,0.0,867352160541051.4
379.0,0.0,865153320199630.4
380.0,0.0,862962828396108.6
381.0,0.0,860780640958328.1
382.0,0.0,858606716474890.6
383.0,0.0,856441013534397.6
384.0,0.0,854283490725450.9
385.0,0.0,852134108017032.2
386.0,0.0,849992822617363.1
387.0,0.0,847859594495425.4
388.0,0.0,845734385000580.6
389.0,0.0,843617151341050.4
390.0,0.0,841507854866196.5
391.0,0.0,839406455545000.4
392.0,0.0,837312916107203.6
393.0,0.0,835227193761028.0
394.0,0.0,833149253996974.8
395.0,0.0,831079054023265.9
396.0,0.0,829016557950022.8
397.0,0.0,826961727126606.9
398.0,0.0,824914522902379.9
399.0,0.0,822874908007083.4
400.0,0.0,820842845170458.8
401.0,0.0,818818297122247.6
402.0,0.0,816801226592191.4
403.0,0.0,814791597690411.6
404.0,0.0,812789373146649.8
405.0,0.0,810794515690647.4
406.0,0.0,808806992193285.9
407.0,0.0,806826764003926.6
408.0,0.0,804853795232691.4
409.0,0.0,802888052750461.2
410.0,0.0,800929499286977.9
411.0,0.0,798978101713122.6
412.0,0.0,797033822758637.1
413.0,0.0,795096630674782.2
414.0,0.0,793166488191300.0
415.0,0.0,791243363559451.2
416.0,0.0,789327220889357.9
417.0,0.0,787418028432280.9
418.0,0.0,785515751678721.8
419.0,0.0,783620356119182.1
420.0,0.0,781731811385302.8
421.0,0.0,779850080206825.6
422.0,0.0,777975134976151.5
423.0,0.0,776106939803402.1
424.0,0.0,774245462939838.6
425.0,0.0,772390672636722.5
426.0,0.0,770542537145314.8
427.0,0.0,768701023336496.9
428.0,0.0,766866100841910.2
429.0,0.0,765037737912815.9
430.0,0.0,763215902800475.2
431.0,0.0,761400566516909.5
432.0,0.0,759591695933000.1
433.0,0.0,757789260680388.1
434.0,0.0,755993230390714.9
435.0,0.0,754203576076001.5
436.0,0.0,752420265987509.2
437.0,0.0,750643272517639.5
438.0,0.0,748872562537273.2
439.0,0.0,747108108438812.0
440.0,0.0,745349881234276.5
441.0,0.0,743597849174928.4
442.0,0.0,741851986033548.6
443.0,0.0,740112262822158.4
444.0,0.0,738378649172398.9
445.0,0.0,736651116096291.4
446.0,0.0,734929637366616.9
447.0,0.0,733214182615016.6
448.0,0.0,731504725614271.8
449.0,0.0,729801237376403.4
450.0,0.0,728103690293812.5
451.0,0.0,726412056758900.5
452.0,0.0,724726309164068.4
453.0,0.0,723046421282097.2
454.0,0.0,721372364125008.4
455.0,0.0,719704112845962.5
456.0,0.0,718041639837360.9
457.0,0.0,716384917491604.8
458.0,0.0,714733920961855.0
459.0,0.0,713088621260132.9
460.0,0.0,711448995610169.2
461.0,0.0,709815015023985.4
462.0,0.0,708186656035122.2
463.0,0.0,706563891726170.8
464.0,0.0,704946695869912.1
465.0,0.0,703335044309697.4
466.0,0.0,701728911508497.5
467.0,0.0,700128271239093.5
468.0,0.0,698533099344836.5
469.0,0.0,696943370978887.5
470.0,0.0,695359060604217.4
471.0,0.0,693780144754367.1
472.0,0.0,692206599272687.9
473.0,0.0,690638398622150.6
474.0,0.0,689075517955916.2
