t(s),incident,permeation
59.0,4740252668025830.0,2848953506315650.0
60.0,4307771260817046.5,2852571796874686.5
61.0,0.0,2833690728101075.5
62.0,0.0,2821880754976368.0
63.0,0.0,2810186552937157.5
64.0,0.0,2798565023760842.5
65.0,0.0,2787015387532755.5
66.0,0.0,2775537052069899.0
67.0,0.0,2764129430710798.5
68.0,0.0,2752791947837016.0
69.0,0.0,2741524025069356.5
70.0,0.0,2730325099212802.5
71.0,0.0,2719194607072336.5
72.0,0.0,2708131990974461.5
73.0,0.0,2697136701527960.0
74.0,0.0,2686208193482754.5
75.0,0.0,2675345928490666.5
76.0,0.0,2664549369583898.0
77.0,0.0,2653817990837690.5
78.0,0.0,2643151269088045.5
79.0,0.0,2632548686692484.5
80.0,0.0,2622009726008527.5
81.0,0.0,2611533884577876.0
82.0,0.0,2601120658561850.0
83.0,0.0,2590769548262910.0
84.0,0.0,2580480062265796.5
85.0,0.0,2570251711916009.0
86.0,0.0,2560084015460947.0
87.0,0.0,2549976492528390.0
88.0,0.0,2539918793029521.0
89.0,0.0,2529930319584828.0
90.0,0.0,2520000611675097.5
91.0,0.0,2510129211014188.5
92.0,0.0,2500315660696339.5
93.0,0.0,2490559510717689.0
94.0,0.0,2480860313835135.5
95.0,0.0,2471217628327096.0
96.0,0.0,2461631016613129.5
97.0,0.0,2452100043873553.0
98.0,0.0,2442624279429824.5
99.0,0.0,2433203300885681.5
100.0,0.0,2423836685844860.5
101.0,0.0,2414524017432618.5
102.0,0.0,2405264880154593.0
103.0,0.0,2396058868179080.0
104.0,0.0,2386905572913617.0
105.0,0.0,2377804594048020.0
106.0,0.0,2368755534032864.5
107.0,0.0,2359757999459867.5
108.0,0.0,2350811599681504.0
109.0,0.0,2341915946811010.5
110.0,0.0,2333070659863523.0
111.0,0.0,2324275359234556.0
112.0,0.0,2315529666700005.0
113.0,0.0,2306833213698425.5
114.0,0.0,2298185627527232.5
115.0,0.0,2289586547907260.5
116.0,0.0,2281035607657445.5
117.0,0.0,2272532453400520.5
118.0,0.0,2264076726237701.0
119.0,0.0,2255668074172101.0
120.0,0.0,2247306149347974.8
121.0,0.0,2238990608050716.5
122.0,0.0,2230721106565720.5
123.0,0.0,2222497306699899.8
124.0,0.0,2214318870260168.2
125.0,0.0,2206185465955340.0
126.0,0.0,2198096763874608.0
127.0,0.0,2190052438248305.8
128.0,0.0,2182052161926387.0
129.0,0.0,2174095618801843.8
130.0,0.0,2166182487246149.8
131.0,0.0,2158312451152297.8
132.0,0.0,2150485202695560.0
133.0,0.0,2142700429910069.8
134.0,0.0,2134957824971099.5
135.0,0.0,2127257085575441.2
136.0,0.0,2119597912180647.2
137.0,0.0,2111980002483510.0
138.0,0.0,2104403062463101.2
139.0,0.0,2096866800859253.2
140.0,0.0,2089370923651037.8
141.0,0.0,2081915145099807.0
142.0,0.0,2074499180847291.8
143.0,0.0,2067122745154843.8
144.0,0.0,2059785560566094.5
145.0,0.0,2052487346863915.8
146.0,0.0,2045227830733078.2
147.0,0.0,2038006737477973.2
148.0,0.0,2030823799304892.2
149.0,0.0,2023678744278985.5
150.0,0.0,2016571308747684.0
151.0,0.0,2009501226297659.0
152.0,0.0,2002468241558620.5
153.0,0.0,1995472090877999.2
154.0,0.0,1988512517505126.0
155.0,0.0,1981589271591231.2
156.0,0.0,1974702095005264.5
157.0,0.0,1967850742039596.5
158.0,0.0,1961034962845457.5
159.0,0.0,1954254510334837.2
160.0,0.0,1947509145702005.5
161.0,0.0,1940798621858952.5
162.0,0.0,1934122701380328.5
163.0,0.0,1927481149601542.0
164.0,0.0,1920873727716863.0
165.0,0.0,1914300202442081.5
166.0,0.0,1907760343253746.5
167.0,0.0,1901253922389167.5
168.0,0.0,1894780710705273.8
169.0,0.0,1888340483200134.5
170.0,0.0,1881933014871819.2
171.0,0.0,1875558084859536.0
172.0,0.0,1869215473682874.8
173.0,0.0,1862904964622183.8
174.0,0.0,1856626338197052.0
175.0,0.0,1850379381828968.5
176.0,0.0,1844163884319801.8
177.0,0.0,1837979633091040.2
178.0,0.0,1831826419705312.8
179.0,0.0,1825704037105627.5
180.0,0.0,1819612279615372.8
181.0,0.0,1813550942938317.0
182.0,0.0,1807519826919368.8
183.0,0.0,1801518728642675.5
184.0,0.0,1795547449333526.2
185.0,0.0,1789605792977968.2
186.0,0.0,1783693563562050.0
187.0,0.0,1777810567832579.5
188.0,0.0,1771956612536364.0
189.0,0.0,1766131507180971.5
190.0,0.0,1760335062654350.0
191.0,0.0,1754567092605206.8
192.0,0.0,1748827407921489.8
193.0,0.0,1743115827773426.2
194.0,0.0,1737432165809724.0
195.0,0.0,1731776242580990.2
196.0,0.0,1726147877257452.0
197.0,0.0,1720546890389717.0
198.0,0.0,1714973105289152.5
199.0,0.0,1709426346647505.2
200.0,0.0,1703906439156522.8
201.0,0.0,1698413211649091.8
202.0,0.0,1692946490197339.5
203.0,0.0,1687506106394912.8
204.0,0.0,1682091891835459.0
205.0,0.0,1676703675351864.2
206.0,0.0,1671341294059295.8
207.0,0.0,1666004583692539.8
208.0,0.0,1660693378606003.5
209.0,0.0,1655407518675613.2
210.0,0.0,1650146841016535.8
211.0,0.0,1644911186885077.8
212.0,0.0,1639700397537545.0
213.0,0.0,1634514315610624.5
214.0,0.0,1629352785121382.5
215.0,0.0,1624215654228025.0
216.0,0.0,1619102765567238.8
217.0,0.0,1614013968677609.8
218.0,0.0,1608949111717344.0
219.0,0.0,1603908046985787.5
220.0,0.0,1598890624021526.8
221.0,0.0,1593896693743528.0
222.0,0.0,1588926112592276.2
223.0,0.0,1583978734247498.2
224.0,0.0,1579054413769299.5
225.0,0.0,1574153010358925.8
226.0,0.0,1569274379076483.2
227.0,0.0,1564418380503597.5
228.0,0.0,1559584875221894.0
229.0,0.0,1554773725193378.8
230.0,0.0,1549984792380057.0
231.0,0.0,1545217940124314.5
232.0,0.0,1540473031768537.0
233.0,0.0,1535749933415869.8
234.0,0.0,1531048512549838.0
235.0,0.0,1526368636653967.5
236.0,0.0,1521710174592163.2
237.0,0.0,1517072995228331.2
238.0,0.0,1512456968806756.0
239.0,0.0,1507861966952103.0
240.0,0.0,1503287862669417.8
241.0,0.0,1498734530344125.0
242.0,0.0,1494201842981270.2
243.0,0.0,1489689677727038.2
244.0,0.0,1485197908966854.0
245.0,0.0,1480726415227282.8
246.0,0.0,1476275073654509.5
247.0,0.0,1471843764155479.0
248.0,0.0,1467432366637136.5
249.0,0.0,1463040763767186.0
250.0,0.0,1458668834072193.2
251.0,0.0,1454316462980622.5
252.0,0.0,1449983531779799.0
253.0,0.0,1445669925898186.8
254.0,0.0,1441375532144631.2
255.0,0.0,1437100234567216.5
256.0,0.0,1432843919974787.2
257.0,0.0,1428606477936948.2
258.0,0.0,1424387796642923.8
259.0,0.0,1420187762901558.8
260.0,0.0,1416006271803977.2
261.0,0.0,1411843211539404.0
262.0,0.0,1407698474438203.0
263.0,0.0,1403571951450359.2
264.0,0.0,1399463539047376.5
265.0,0.0,1395373129559619.5
266.0,0.0,1391300616697832.5
267.0,0.0,1387245901074659.5
268.0,0.0,1383208873640084.8
269.0,0.0,1379189436387132.5
270.0,0.0,1375187483026546.8
271.0,0.0,1371202915551352.0
272.0,0.0,1367235631813432.5
273.0,0.0,1363285532425431.8
274.0,0.0,1359352519380373.8
275.0,0.0,1355436493290903.0
276.0,0.0,1351537356150043.2
277.0,0.0,1347655009950818.5
278.0,0.0,1343789360827392.8
279.0,0.0,1339940313533549.8
280.0,0.0,1336107770062313.2
281.0,0.0,1332291639308607.2
282.0,0.0,1328491826026215.8
283.0,0.0,1324708239110062.2
284.0,0.0,1320940783313930.8
285.0,0.0,1317189370293505.0
286.0,0.0,1313453906182948.2
287.0,0.0,1309734304018324.8
288.0,0.0,1306030471314177.8
289.0,0.0,1302342319726191.0
290.0,0.0,1298669762290428.2
291.0,0.0,1295012709282193.0
292.0,0.0,1291371075117928.8
293.0,0.0,1287744772833699.2
294.0,0.0,1284133715465567.5
295.0,0.0,1280537820190737.5
296.0,0.0,1276957000045272.2
297.0,0.0,1273391172206375.5
298.0,0.0,1269840252470870.8
299.0,0.0,1266304156635581.2
300.0,0.0,1262782804638470.2
301.0,0.0,1259276112276361.2
302.0,0.0,1255784000867597.5
303.0,0.0,1252306390350142.0
304.0,0.0,1248843195140438.5
305.0,0.0,1245394342078350.0
306.0,0.0,1241959748341080.0
307.0,0.0,1238539336627351.2
308.0,0.0,1235133028255507.0
309.0,0.0,1231740745924270.8
310.0,0.0,1228362415093125.5
311.0,0.0,1224997957080414.2
312.0,0.0,1221647295965240.0
313.0,0.0,1218310357207086.2
314.0,0.0,1214987066265435.5
315.0,0.0,1211677347219391.2
316.0,0.0,1208381128289196.2
317.0,0.0,1205098334934333.5
318.0,0.0,1201828893994666.0
319.0,0.0,1198572735070816.8
320.0,0.0,1195329785002648.8
321.0,0.0,1192099972010405.0
322.0,0.0,1188883228455467.8
323.0,0.0,1185679478416940.8
324.0,0.0,1182488655636586.2
325.0,0.0,1179310691095407.0
326.0,0.0,1176145514394026.2
327.0,0.0,1172993057893826.8
328.0,0.0,1169853252575811.0
329.0,0.0,1166726030801362.0
330.0,0.0,1163611326312242.5
331.0,0.0,1160509074230594.8
332.0,0.0,1157419202776662.0
333.0,0.0,1154341651213726.8
334.0,0.0,1151276351903171.5
335.0,0.0,1148223242727899.2
336.0,0.0,1145182254668912.2
337.0,0.0,1142153326989493.8
338.0,0.0,1139136394811785.5
339.0,0.0,1136131396018690.5
340.0,0.0,1133138264351971.5
341.0,0.0,1130156941835670.8
342.0,0.0,1127187364972310.8
343.0,0.0,1124229470264414.1
344.0,0.0,1121283199736023.4
345.0,0.0,1118348488509281.1
346.0,0.0,1115425279988609.8
347.0,0.0,1112513513437291.5
348.0,0.0,1109613126738229.0
349.0,0.0,1106724064676224.5
350.0,0.0,1103846263753800.6
351.0,0.0,1100979668755759.6
352.0,0.0,1098124221706143.9
353.0,0.0,1095279863248615.9
354.0,0.0,1092446536787597.9
355.0,0.0,1089624187107892.0
356.0,0.0,1086812754853160.6
357.0,0.0,1084012183427826.4
358.0,0.0,1081222420377451.1
359.0,0.0,1078443406345697.4
360.0,0.0,1075675088878127.2
361.0,0.0,1072917412759543.1
362.0,0.0,1070170324155127.0
363.0,0.0,1067433765088921.5
364.0,0.0,1064707687247628.4
365.0,0.0,1061992032655289.9
366.0,0.0,1059286750237848.4
367.0,0.0,1056591788921245.9
368.0,0.0,1053907093490284.5
369.0,0.0,1051232614251286.4
370.0,0.0,1048568295989053.8
371.0,0.0,1045914091770668.6
372.0,0.0,1043269947761313.0
373.0,0.0,1040635812886929.2
374.0,0.0,1038011637453839.1
375.0,0.0,1035397370387984.8
376.0,0.0,1032792964756448.0
377.0,0.0,1030198369485171.2
378.0,0.0,1027613533500096.2
379.0,0.0,1025038408487925.1
380.0,0.0,1022472950276499.6
381.0,0.0,1019917103650622.0
382.0,0.0,1017370827198894.2
383.0,0.0,1014834068466878.0
384.0,0.0,1012306781902035.4
385.0,0.0,1009788921951828.2
386.0,0.0,1007280437542198.6
387.0,0.0,1004781285881368.2
388.0,0.0,1002291420036419.0
389.0,0.0,999810794454813.0
390.0,0.0,997339362203631.8
391.0,0.0,994877077730337.5
392.0,0.0,992423896862771.8
393.0,0.0,989979775428776.8
394.0,0.0,987544667875813.8
395.0,0.0,985118531412104.9
396.0,0.0,982701319104731.9
397.0,0.0,980292988161916.6
398.0,0.0,977893497172260.8
399.0,0.0,975502801963606.0
400.0,0.0,973120859744174.2
401.0,0.0,970747626341807.2
402.0,0.0,968383060345106.6
