t(s),incident,permeation
139.0,0.0,967092120739489.0
140.0,0.0,964038278582466.5
141.0,0.0,960998872438895.1
142.0,0.0,957973809823318.6
143.0,0.0,954962998250280.8
144.0,0.0,951966353516605.0
145.0,0.0,948983783136835.0
146.0,0.0,946015201527414.5
147.0,0.0,943060518963646.9
148.0,0.0,940119649861976.0
149.0,0.0,937192508638844.9
150.0,0.0,934279011091077.2
151.0,0.0,931379070254736.6
152.0,0.0,928492603307026.2
153.0,0.0,925619527425149.6
154.0,0.0,922759758405930.2
155.0,0.0,919913216187331.1
156.0,0.0,917079819326935.9
157.0,0.0,914259485001948.0
158.0,0.0,911452134530710.1
159.0,0.0,908657689231565.9
160.0,0.0,905876066281718.6
161.0,0.0,903107192521031.2
162.0,0.0,900350985126707.1
163.0,0.0,897607372318989.2
164.0,0.0,894876274035840.9
165.0,0.0,892157614356365.0
166.0,0.0,889451318740045.0
167.0,0.0,886757312646363.5
168.0,0.0,884075521534803.6
169.0,0.0,881405870864848.6
170.0,0.0,878748288856741.1
171.0,0.0,876102702350344.4
172.0,0.0,873469038185521.4
173.0,0.0,870847227343274.6
174.0,0.0,868237196663467.5
175.0,0.0,865638875746722.8
176.0,0.0,863052196954423.0
177.0,0.0,860477087126431.2
178.0,0.0,857913481384890.2
179.0,0.0,855361306569662.9
180.0,0.0,852820500563651.8
181.0,0.0,850290992967479.6
182.0,0.0,847772714762149.6
183.0,0.0,845265605210943.9
184.0,0.0,842769592534105.4
185.0,0.0,840284614614537.0
186.0,0.0,837810606574381.0
187.0,0.0,835347502155400.1
188.0,0.0,832895237860117.0
189.0,0.0,830453752951814.2
190.0,0.0,828022979791874.5
191.0,0.0,825602859023960.1
192.0,0.0,823193329911353.8
193.0,0.0,820794326195818.1
194.0,0.0,818405791281775.2
195.0,0.0,816027658910988.1
196.0,0.0,813659875248638.8
197.0,0.0,811302375416869.9
198.0,0.0,808955101439723.9
199.0,0.0,806617996721623.1
200.0,0.0,804290999145469.9
201.0,0.0,801974050735306.8
202.0,0.0,799667096275936.0
203.0,0.0,797370075030640.1
204.0,0.0,795082934544981.0
205.0,0.0,792805614082241.4
206.0,0.0,790538059807603.2
207.0,0.0,788280215125489.1
208.0,0.0,786032026201081.0
209.0,0.0,783793435058421.5
210.0,0.0,781564389243072.5
211.0,0.0,779344834920216.4
212.0,0.0,777134716874655.2
213.0,0.0,774933984032331.2
214.0,0.0,772742579797666.8
215.0,0.0,770560454476983.9
216.0,0.0,768387554235464.5
217.0,0.0,766223827999050.9
218.0,0.0,764069223313305.1
219.0,0.0,761923690484549.4
220.0,0.0,759787178438725.8
221.0,0.0,757659634721396.1
222.0,0.0,755541011019262.6
223.0,0.0,753431256258267.2
224.0,0.0,751330323505492.1
225.0,0.0,749238161686879.1
226.0,0.0,747154721108750.5
227.0,0.0,745079956218567.8
228.0,0.0,743013817322653.2
229.0,0.0,740956256107708.8
230.0,0.0,738907225640816.2
231.0,0.0,736866678989057.8
232.0,0.0,734834570599895.0
233.0,0.0,732810852160030.0
234.0,0.0,730795476736544.6
235.0,0.0,728788402918040.6
236.0,0.0,726789581010839.9
237.0,0.0,724798968223164.4
238.0,0.0,722816516241715.9
239.0,0.0,720842185035476.2
240.0,0.0,718875926291147.2
241.0,0.0,716917699977710.5
242.0,0.0,714967460542628.0
243.0,0.0,713025163813741.5
244.0,0.0,711090766999272.8
245.0,0.0,709164227997633.4
246.0,0.0,707245504707235.2
247.0,0.0,705334554336300.0
248.0,0.0,703431334783239.4
249.0,0.0,701535803946465.0
250.0,0.0,699647921794958.8
251.0,0.0,697767646227132.1
252.0,0.0,695894937211967.0
253.0,0.0,694029753338064.8
254.0,0.0,692172055264597.1
255.0,0.0,690321802960545.8
256.0,0.0,688478955704702.2
257.0,0.0,686643474846428.4
258.0,0.0,684815321044895.5
259.0,0.0,682994455649465.4
260.0,0.0,681180838629119.5
261.0,0.0,679374433403789.5
262.0,0.0,677575201322836.9
263.0,0.0,675783103045433.1
264.0,0.0,673998103371889.9
265.0,0.0,672220162271188.6
266.0,0.0,670449244543641.0
267.0,0.0,668685312228798.4
268.0,0.0,666928329436782.2
269.0,0.0,665178258897334.0
270.0,0.0,663435064720575.4
271.0,0.0,661698711016627.6
272.0,0.0,659969161895612.4
273.0,0.0,658246382848031.0
274.0,0.0,656530336603624.9
275.0,0.0,654820990033275.5
276.0,0.0,653118307247104.1
277.0,0.0,651422253735612.5
278.0,0.0,649732796369681.6
279.0,0.0,648049898569243.2
280.0,0.0,646373529275748.8
281.0,0.0,644703651909129.1
282.0,0.0,643040235410836.1
283.0,0.0,641383245961560.8
284.0,0.0,639732649051804.8
285.0,0.0,638088414313209.1
286.0,0.0,636450506546085.5
287.0,0.0,634818894691885.0
288.0,0.0,633193546311679.0
289.0,0.0,631574429656728.8
290.0,0.0,629961512978295.6
291.0,0.0,628354763837450.9
292.0,0.0,626754151175645.8
293.0,0.0,625159644624521.6
294.0,0.0,623571211745149.6
295.0,0.0,621988823549551.1
296.0,0.0,620412447598797.4
297.0,0.0,618842054904909.5
298.0,0.0,617277614409338.9
299.0,0.0,615719096433916.5
300.0,0.0,614166470610283.9
301.0,0.0,612619707950462.1
302.0,0.0,611078778776282.2
303.0,0.0,609543653409575.8
304.0,0.0,608014303552553.6
305.0,0.0,606490699527047.1
306.0,0.0,604972812345077.4
307.0,0.0,603460613708855.5
308.0,0.0,601954076700972.8
309.0,0.0,600453171643260.1
310.0,0.0,598957870237929.0
311.0,0.0,597468145567570.4
312.0,0.0,595983968644205.6
313.0,0.0,594505313240615.4
314.0,0.0,593032152439391.1
315.0,0.0,591564457942743.8
316.0,0.0,590102202143074.6
317.0,0.0,588645360193544.6
318.0,0.0,587193903796364.9
319.0,0.0,585747806724316.5
320.0,0.0,584307043440370.5
321.0,0.0,582871587027118.2
322.0,0.0,581441411947530.4
323.0,0.0,580016491284198.1
324.0,0.0,578596800190282.6
325.0,0.0,577182313128754.8
326.0,0.0,575773004562585.6
327.0,0.0,574368850335126.2
328.0,0.0,572969822838777.8
329.0,0.0,571575899297271.1
330.0,0.0,570187053483387.4
331.0,0.0,568803261930667.4
332.0,0.0,567424499792272.1
333.0,0.0,566050742911552.8
334.0,0.0,564681966441670.2
335.0,0.0,563318146916165.5
336.0,0.0,561959260178389.44
337.0,0.0,560605282761883.2
338.0,0.0,559256190509997.7
339.0,0.0,557911960646463.9
340.0,0.0,556572569014632.6
341.0,0.0,555237994218614.9
342.0,0.0,553908210721381.6
343.0,0.0,552583197127043.8
344.0,0.0,551262929969142.44
345.0,0.0,549947387161598.25
346.0,0.0,548636546618332.3
347.0,0.0,547330384182695.5
348.0,0.0,546028879839178.75
349.0,0.0,544732009431132.94
350.0,0.0,543439753633238.8
351.0,0.0,542152086908467.5
352.0,0.0,540868990621689.75
353.0,0.0,539590441996636.44
354.0,0.0,538316420327608.5
355.0,0.0,537046902838336.8
356.0,0.0,535781869513312.2
357.0,0.0,534521298956645.56
358.0,0.0,533265169772447.8
359.0,0.0,532013461945209.56
360.0,0.0,530766154079041.9
361.0,0.0,529523226158435.5
362.0,0.0,528284657477691.3
363.0,0.0,527050426640920.1
364.0,0.0,525820515703182.75
365.0,0.0,524594901888210.06
366.0,0.0,523373567251062.8
367.0,0.0,522156491086041.9
368.0,0.0,520943653377638.1
369.0,0.0,519735035490722.1
370.0,0.0,518530616719594.8
371.0,0.0,517330377738937.0
372.0,0.0,516134300603809.4
373.0,0.0,514942363918322.9
374.0,0.0,513754550427728.2
375.0,0.0,512570840116516.1
376.0,0.0,511391215039747.4
377.0,0.0,510215655181912.8
378.0,0.0,509044143288263.1
379.0,0.0,507876660033479.2
380.0,0.0,506713186782431.56
381.0,0.0,505553704899991.1
382.0,0.0,504398197131408.56
383.0,0.0,503246644841554.6
384.0,0.0,502099030775680.06
385.0,0.0,500955336298655.56
386.0,0.0,499815542775351.94
387.0,0.0,498679633641209.9
388.0,0.0,497547590951290.1
389.0,0.0,496419396760653.3
390.0,0.0,495295034504740.3
391.0,0.0,494174486238611.6
392.0,0.0,493057734707518.06
393.0,0.0,491944764037090.25
394.0,0.0,490835554902009.0
