t(s),incident,permeation
442.0,0.0,837053907136089.5
443.0,0.0,835102182412187.6
444.0,0.0,833157272624067.6
445.0,0.0,831219147403371.0
446.0,0.0,829287775001358.8
447.0,0.0,827363122288912.5
448.0,0.0,825445160278053.2
449.0,0.0,823533857220042.4
450.0,0.0,821629181366141.2
451.0,0.0,819731103728370.9
452.0,0.0,817839592557992.6
453.0,0.0,815954620247407.6
454.0,0.0,814076152287117.2
455.0,0.0,812204162449902.6
456.0,0.0,810338618987025.0
457.0,0.0,808479492910505.8
458.0,0.0,806626755232365.8
459.0,0.0,804780376964626.4
460.0,0.0,802940327738928.8
461.0,0.0,801106579947674.1
462.0,0.0,799279105983263.6
463.0,0.0,797457872716578.5
464.0,0.0,795642856681159.8
465.0,0.0,793834028889028.5
466.0,0.0,792031357591446.1
467.0,0.0,790234817941573.6
468.0,0.0,788444382331812.1
469.0,0.0,786660021774182.8
470.0,0.0,784881708661086.9
471.0,0.0,783109418145685.1
472.0,0.0,781343121239998.9
473.0,0.0,779582788956049.4
474.0,0.0,777828399207757.4
475.0,0.0,776079921626764.2
476.0,0.0,774337331366231.0
477.0,0.0,772600600818558.6
478.0,0.0,770869705136908.4
479.0,0.0,769144615333301.1
480.0,0.0,767425309321658.0
481.0,0.0,765711759494380.0
482.0,0.0,764003941004628.2
483.0,0.0,762301824864423.9
484.0,0.0,760605391748447.6
485.0,0.0,758914609907961.0
486.0,0.0,757229460017644.5
487.0,0.0,755549913089519.4
488.0,0.0,753875947037506.8
489.0,0.0,752207534254007.4
490.0,0.0,750544652652942.5
491.0,0.0,748887278767852.9
492.0,0.0,747235384991139.9
493.0,0.0,745588949236724.1
494.0,0.0,743947945277386.8
495.0,0.0,742312352407428.6
496.0,0.0,740682145780010.8
497.0,0.0,739057300548294.1
498.0,0.0,737437794626199.9
499.0,0.0,735823604547268.6
500.0,0.0,734214705464661.6
501.0,0.0,732611076672679.6
502.0,0.0,731012694704863.5
503.0,0.0,729419534714374.4
504.0,0.0,727831575995513.1
505.0,0.0,726248795081820.6
506.0,0.0,724671169887217.8
