t(s),incident,permeation
254.0,1.2060250866526098e+16,6548766705571020.0
256.0,1.179193304148311e+16,6570492737408575.0
258.0,1.205684854934177e+16,6595727465919916.0
260.0,1.181616671895297e+16,6617053159966203.0
262.0,1.1771356044880656e+16,6637855157187172.0
264.0,1.2032752274450802e+16,6661790710746152.0
266.0,1.1772998876338574e+16,6681576657223490.0
268.0,1.1979792307617418e+16,6704151073335197.0
270.0,1.1723547556980078e+16,6722718166408336.0
272.0,1.1686712574764954e+16,6740922139494247.0
274.0,1.1952760706677476e+16,6762363390667139.0
276.0,1.1869413145273184e+16,6781958030288082.0
278.0,1.2280383846786272e+16,6806742564445349.0
280.0,1.2278702490959148e+16,6830465975693063.0
282.0,1.2434433225374702e+16,6855861551596964.0
284.0,1.2773422565813908e+16,6885064168452641.0
286.0,1.2331814962590782e+16,6907473604314237.0
288.0,1.2197299766734768e+16,6928463744560772.0
290.0,1.1509562796909158e+16,6940270771954678.0
292.0,1.0946223787646894e+16,6945566500221286.0
294.0,1.0000202338331698e+16,6939203365555621.0
296.0,9999892777555830.0,6934457108568639.0
298.0,8507577520560825.0,6910164497651146.0
300.0,8380765322849564.0,6887036916363085.0
302.0,0.0,6754980815044702.0
304.0,0.0,6639536459958586.0
306.0,0.0,6527057790444767.0
308.0,0.0,6417405586903647.0
310.0,0.0,6310486044235771.0
312.0,0.0,6206209296946046.0
314.0,0.0,6104489123742429.0
316.0,0.0,6005242801215654.0
318.0,0.0,5908390907825282.0
320.0,0.0,5813857185861702.0
322.0,0.0,5721568384082825.0
324.0,0.0,5631454108633040.0
326.0,0.0,5543446715373588.0
328.0,0.0,5457481152519242.0
330.0,0.0,5373494861250954.0
332.0,0.0,5291427659763939.0
334.0,0.0,5211221621794240.0
336.0,0.0,5132821004838972.0
338.0,0.0,5056172114879084.0
340.0,0.0,4981223256685686.0
342.0,0.0,4907924604064329.0
344.0,0.0,4836228158443613.0
346.0,0.0,4766087643966305.0
348.0,0.0,4697458435709584.0
350.0,0.0,4630297507230608.0
352.0,0.0,4564563342222188.0
354.0,0.0,4500215876536839.0
356.0,0.0,4437216454014619.0
358.0,0.0,4375527732617290.5
360.0,0.0,4315113676146044.0
362.0,0.0,4255939460375659.5
364.0,0.0,4197971450968429.0
366.0,0.0,4141177137215920.0
368.0,0.0,4085525093388332.5
370.0,0.0,4030984953887667.5
372.0,0.0,3977527327664161.5
374.0,0.0,3925123814780855.5
376.0,0.0,3873746918069269.0
378.0,0.0,3823370040368649.0
380.0,0.0,3773967434832284.0
382.0,0.0,3725514185602192.0
384.0,0.0,3677986155354676.0
386.0,0.0,3631359974257291.0
388.0,0.0,3585613001318199.0
390.0,0.0,3540723310582376.5
392.0,0.0,3496669638677168.5
394.0,0.0,3453431395855337.0
396.0,0.0,3410988599736816.0
398.0,0.0,3369321897394794.5
400.0,0.0,3328412501858241.0
402.0,0.0,3288242203154936.5
404.0,0.0,3248793324139322.0
406.0,0.0,3210048726014018.0
408.0,0.0,3171991761396902.5
410.0,0.0,3134606279842635.0
412.0,0.0,3097876602995814.5
414.0,0.0,3061787496983383.0
416.0,0.0,3026324175175383.0
418.0,0.0,2991472276098881.0
420.0,0.0,2957217841351886.5
422.0,0.0,2923547315603352.0
424.0,0.0,2890447516224815.5
426.0,0.0,2857905633290399.5
428.0,0.0,2825909222674911.5
430.0,0.0,2794446172924726.0
432.0,0.0,2763504710779303.0
434.0,0.0,2733073388747769.5
436.0,0.0,2703141067163979.5
438.0,0.0,2673696910045376.0
440.0,0.0,2644730374049948.0
442.0,0.0,2616231197433195.0
444.0,0.0,2588189394526604.0
446.0,0.0,2560595243314232.0
448.0,0.0,2533439275770044.5
450.0,0.0,2506712279238297.5
452.0,0.0,2480405274347458.0
454.0,0.0,2454509520531721.5
456.0,0.0,2429016498086076.5
458.0,0.0,2403917913687820.5
460.0,0.0,2379205679690864.5
462.0,0.0,2354871918266868.5
464.0,0.0,2330908950362207.0
466.0,0.0,2307309287415684.5
468.0,0.0,2284065632738919.5
470.0,0.0,2261170870473301.5
472.0,0.0,2238618061448854.0
474.0,0.0,2216400437662713.5
476.0,0.0,2194511398137988.2
478.0,0.0,2172944502021862.2
480.0,0.0,2151693467205210.5
482.0,0.0,2130752163420704.0
484.0,0.0,2110114608101666.2
486.0,0.0,2089774959480175.8
488.0,0.0,2069727522108585.2
490.0,0.0,2049966728914581.0
492.0,0.0,2030487148103085.5
494.0,0.0,2011283474873974.5
496.0,0.0,1992350531422079.2
498.0,0.0,1973683255894146.8
500.0,0.0,1955276707910358.0
502.0,0.0,1937126060282050.0
504.0,0.0,1919226594870575.8
506.0,0.0,1901573705348062.2
508.0,0.0,1884162887534754.0
510.0,0.0,1866989740779390.5
512.0,0.0,1850049965198446.8
514.0,0.0,1833339354774234.5
516.0,0.0,1816853797354901.5
518.0,0.0,1800589277415191.2
520.0,0.0,1784541863633024.8
522.0,0.0,1768707711650258.8
524.0,0.0,1753083066833445.8
526.0,0.0,1737664251850416.2
528.0,0.0,1722447670811417.2
530.0,0.0,1707429806508351.5
532.0,0.0,1692607216273639.8
534.0,0.0,1677976534740979.8
536.0,0.0,1663534468323825.0
538.0,0.0,1649277786933107.8
540.0,0.0,1635203339161416.8
542.0,0.0,1621308032957677.5
544.0,0.0,1607588845289814.2
546.0,0.0,1594042816623227.0
548.0,0.0,1580667045399274.2
550.0,0.0,1567458696317551.8
552.0,0.0,1554414986532093.0
554.0,0.0,1541533195314029.0
556.0,0.0,1528810657149688.5
558.0,0.0,1516244760360218.0
560.0,0.0,1503832947101581.8
562.0,0.0,1491572707843042.5
564.0,0.0,1479461591029819.8
566.0,0.0,1467497186518532.2
568.0,0.0,1455677140761375.5
570.0,0.0,1443999138861184.5
572.0,0.0,1432460921135991.2
574.0,0.0,1421060262413326.2
576.0,0.0,1409794989975158.5
578.0,0.0,1398662968373714.8
580.0,0.0,1387662109094140.8
582.0,0.0,1376790362272219.5
584.0,0.0,1366045713933613.5
586.0,0.0,1355426192895763.2
588.0,0.0,1344929869387507.0
590.0,0.0,1334554841245283.0
592.0,0.0,1324299254618826.2
594.0,0.0,1314161280504712.0
596.0,0.0,1304139129930532.5
598.0,0.0,1294231048433379.8
600.0,0.0,1284435310538324.2
602.0,0.0,1274750228040694.8
604.0,0.0,1265174140343419.0
606.0,0.0,1255705422739303.0
608.0,0.0,1246342472607232.2
610.0,0.0,1237083727357111.0
612.0,0.0,1227927645104541.2
614.0,0.0,1218872712953105.5
616.0,0.0,1209917451135504.0
618.0,0.0,1201060403350895.8
620.0,0.0,1192300136764899.5
622.0,0.0,1183635251672252.2
624.0,0.0,1175064367693010.2
626.0,0.0,1166586129294069.2
628.0,0.0,1158199211310682.5
630.0,0.0,1149902306523044.0
632.0,0.0,1141694131177806.0
634.0,0.0,1133573426368459.5
636.0,0.0,1125538956654955.4
638.0,0.0,1117589503161803.1
640.0,0.0,1109723873240731.2
642.0,0.0,1101940893568787.8
644.0,0.0,1094239411528719.8
646.0,0.0,1086618295208973.4
648.0,0.0,1079076429262554.0
650.0,0.0,1071612719048166.4
652.0,0.0,1064226093390974.2
654.0,0.0,1056915489398420.9
656.0,0.0,1049679874546308.4
658.0,0.0,1042518223212338.8
660.0,0.0,1035429531860292.8
662.0,0.0,1028412816279270.5
664.0,0.0,1021467103301411.9
666.0,0.0,1014591441844935.6
668.0,0.0,1007784889110340.1
670.0,0.0,1001046529905722.8
672.0,0.0,994375450419560.8
674.0,0.0,987770763067550.5
676.0,0.0,981231587167287.8
678.0,0.0,974757061361687.5
680.0,0.0,968346338097464.6
682.0,0.0,961998582244753.2
684.0,0.0,955712969716726.6
686.0,0.0,949488695751877.8
688.0,0.0,943324963870979.2
690.0,0.0,937220992778983.0
692.0,0.0,931176010843500.1
694.0,0.0,925189265757461.6
696.0,0.0,919260009354937.9
698.0,0.0,913387507273799.1
700.0,0.0,907571038955714.4
702.0,0.0,901809897646152.6
704.0,0.0,896103379351342.6
706.0,0.0,890450799402832.5
708.0,0.0,884842706339147.4
710.0,0.0,879296145091832.1
712.0,0.0,873801519259518.2
714.0,0.0,868358181444012.1
716.0,0.0,862965498050919.8
718.0,0.0,857622841007366.5
720.0,0.0,852329593283517.6
722.0,0.0,847085151653337.8
724.0,0.0,841888914271171.5
726.0,0.0,836740295855922.9
728.0,0.0,831638712506875.4
730.0,0.0,826583599648632.1
732.0,0.0,821574389945036.4
734.0,0.0,816610531244110.5
736.0,0.0,811691478295776.9
738.0,0.0,806816695512617.4
740.0,0.0,801985650067973.6
742.0,0.0,797197822938986.9
744.0,0.0,792452702004697.9
746.0,0.0,787749777904907.6
748.0,0.0,783088555083216.2
750.0,0.0,778468539363603.8
752.0,0.0,773889250373849.9
754.0,0.0,769350207741734.2
756.0,0.0,764850943518455.9
758.0,0.0,760390993896353.8
760.0,0.0,755969903350046.5
762.0,0.0,751587220495292.4
764.0,0.0,747242504990889.4
766.0,0.0,742935316495635.6
768.0,0.0,738665227091748.2
770.0,0.0,734431810241825.1
772.0,0.0,730234649071122.9
774.0,0.0,726073329465658.5
776.0,0.0,721947445593728.6
778.0,0.0,717856595764769.5
780.0,0.0,713800385190117.4
782.0,0.0,709778427363387.9
784.0,0.0,705790333017437.1
786.0,0.0,701835725308540.1
788.0,0.0,697914231534112.4
790.0,0.0,694025481752329.0
792.0,0.0,690169113613454.5
794.0,0.0,686344768908893.6
796.0,0.0,682552093571191.0
798.0,0.0,678790739744600.5
800.0,0.0,675060363714516.4
802.0,0.0,671360626597662.4
804.0,0.0,667691193651902.1
806.0,0.0,664051734966429.1
808.0,0.0,660441924771576.6
810.0,0.0,656861442819197.9
812.0,0.0,653309973002285.4
814.0,0.0,649787201974592.2
816.0,0.0,646292822601581.0
818.0,0.0,642826529129094.0
820.0,0.0,639388022704873.4
822.0,0.0,635977007237421.2
824.0,0.0,632593190776379.8
826.0,0.0,629236284822340.4
828.0,0.0,625906005017034.8
830.0,0.0,622602070453144.5
832.0,0.0,619324205054680.9
834.0,0.0,616072134126034.9
836.0,0.0,612845589183307.5
838.0,0.0,609644303122979.9
840.0,0.0,606468013672862.5
842.0,0.0,603316460631336.0
844.0,0.0,600189389318300.9
846.0,0.0,597086545053657.4
848.0,0.0,594007680749395.6
850.0,0.0,590952548627315.9
852.0,0.0,587920905050357.8
854.0,0.0,584912511212791.2
856.0,0.0,581927129689266.1
858.0,0.0,578964526505381.6
860.0,0.0,576024470447497.4
862.0,0.0,573106733752922.8
864.0,0.0,570211091419726.8
866.0,0.0,567337320516548.5
868.0,0.0,564485201562977.0
870.0,0.0,561654519219741.0
872.0,0.0,558845056076999.44
874.0,0.0,556056604387570.7
876.0,0.0,553288952263133.5
878.0,0.0,550541896097646.06
880.0,0.0,547815230214496.8
882.0,0.0,545108753768404.1
884.0,0.0,542422268674845.75
886.0,0.0,539755577539489.94
888.0,0.0,537108487799334.56
890.0,0.0,534480807581567.3
892.0,0.0,531872347774136.1
894.0,0.0,529282921335558.44
896.0,0.0,526712343294921.8
898.0,0.0,524160431442073.75
900.0,0.0,521627006327621.5
902.0,0.0,519111888502172.56
904.0,0.0,516614903347663.8
906.0,0.0,514135876936222.5
908.0,0.0,511674636720355.56
910.0,0.0,509231013603520.0
912.0,0.0,506804840559742.7
914.0,0.0,504395950563050.2
916.0,0.0,502004181418799.3
918.0,0.0,499629370932346.6
920.0,0.0,497271358289428.7
922.0,0.0,494929986816921.94
924.0,0.0,492605099841702.7
926.0,0.0,490296542071027.3
928.0,0.0,488004163043481.94
930.0,0.0,485727810917272.75
932.0,0.0,483467336611365.94
934.0,0.0,481222593115297.3
936.0,0.0,478993434108792.94
938.0,0.0,476779717412718.6
940.0,0.0,474581299467560.25
942.0,0.0,472398040164753.5
944.0,0.0,470229800776114.06
946.0,0.0,468076443263647.5
948.0,0.0,465937832350119.3
950.0,0.0,463813833448485.1
952.0,0.0,461704314042270.2
954.0,0.0,459609142995380.0
956.0,0.0,457528190552099.8
958.0,0.0,455461327646904.8
960.0,0.0,453408428665220.1
962.0,0.0,451369367302281.0
964.0,0.0,449344019323892.44
966.0,0.0,447332263946809.4
968.0,0.0,445333977627026.94
970.0,0.0,443349040961679.9
972.0,0.0,441377336618472.94
974.0,0.0,439418745884731.1
976.0,0.0,437473153498729.0
978.0,0.0,435540444888931.4
980.0,0.0,433620506864182.75
982.0,0.0,431713225543137.9
984.0,0.0,429818491875781.06
986.0,0.0,427936194741526.94
988.0,0.0,426066226470739.9
990.0,0.0,424208479393784.25
992.0,0.0,422362847911594.4
994.0,0.0,420529226425104.7
996.0,0.0,418707510025439.2
998.0,0.0,416897597254672.25
1000.0,0.0,415099386654877.9
1002.0,0.0,413312776077940.4
1004.0,0.0,411537668207073.56
1006.0,0.0,409773962274541.7
1008.0,0.0,408021562343938.56
1010.0,0.0,406280371788668.2
1012.0,0.0,404550294672324.5
1014.0,0.0,402831237129071.2
1016.0,0.0,401123105983262.2
1018.0,0.0,399425808749441.2
1020.0,0.0,397739253632342.06
1022.0,0.0,396063350907268.3
1024.0,0.0,394398010159333.75
1026.0,0.0,392743144424601.8
1028.0,0.0,391098664668566.3
1030.0,0.0,389464484617480.56
1032.0,0.0,387840518687788.1
1034.0,0.0,386226681295932.56
1036.0,0.0,384622889619117.1
1038.0,0.0,383029059454165.4
1040.0,0.0,381445109358660.56
1042.0,0.0,379870957199996.1
1044.0,0.0,378306522225945.2
1046.0,0.0,376751725754851.06
1048.0,0.0,375206487724677.06
1050.0,0.0,373670730834146.3
1052.0,0.0,372144376401601.94
1054.0,0.0,370627349196337.1
1056.0,0.0,369119572607264.9
1058.0,0.0,367620972093868.3
1060.0,0.0,366131473115630.56
1062.0,0.0,364651003202604.4
1064.0,0.0,363179487124083.0
1066.0,0.0,361716855170879.1
1068.0,0.0,360263034873045.9
1070.0,0.0,358817957211585.94
1072.0,0.0,357381549716552.3
1074.0,0.0,355953744749327.75
1076.0,0.0,354534473981105.1
1078.0,0.0,353123669083077.06
1080.0,0.0,351721261726436.44
1082.0,0.0,350327187723515.9
1084.0,0.0,348941380125888.1
1086.0,0.0,347563774055695.8
1088.0,0.0,346194303254701.56
1090.0,0.0,344832906295998.0
1092.0,0.0,343479518991917.7
1094.0,0.0,342134077844983.25
1096.0,0.0,340796521428287.1
1098.0,0.0,339466787624731.9
1100.0,0.0,338144817077979.94
1102.0,0.0,336830549051313.8
1104.0,0.0,335523922808015.94
1106.0,0.0,334224879681938.75
1108.0,0.0,332933361697124.5
1110.0,0.0,331649310187425.75
1112.0,0.0,330372669247454.6
1114.0,0.0,329103379520873.7
1116.0,0.0,327841386482675.06
