t(s),incident,permeation
66.0,0.0,2710000281393427.0
67.0,0.0,2699092567391693.0
68.0,0.0,2688250531867679.5
69.0,0.0,2677473647516249.0
70.0,0.0,2666761396694921.0
71.0,0.0,2656113261761218.0
72.0,0.0,2645528730594180.0
73.0,0.0,2635007302115888.5
74.0,0.0,2624548471107283.0
75.0,0.0,2614151746153104.0
76.0,0.0,2603816634457711.0
77.0,0.0,2593542652888125.0
78.0,0.0,2583329316930985.0
79.0,0.0,2573176154496350.0
80.0,0.0,2563072812734642.5
81.0,0.0,2553038697027111.5
82.0,0.0,2543063350995682.5
83.0,0.0,2533146317734595.5
84.0,0.0,2523287141718467.5
85.0,0.0,2513485374323818.0
86.0,0.0,2503740572448684.5
87.0,0.0,2494052294371485.5
88.0,0.0,2484420103892158.5
89.0,0.0,2474843568951780.5
90.0,0.0,2465322264393330.0
91.0,0.0,2455855763679403.5
92.0,0.0,2446443647174498.5
93.0,0.0,2437085502145012.0
94.0,0.0,2427780913096580.5
95.0,0.0,2418529475577881.0
96.0,0.0,2409330785137589.5
97.0,0.0,2400184438704763.0
98.0,0.0,2391090044251497.0
99.0,0.0,2382047206989128.0
100.0,0.0,2373055539030891.5
101.0,0.0,2364114653870403.5
102.0,0.0,2355224170522799.0
103.0,0.0,2346383713524734.0
104.0,0.0,2337592904652103.5
105.0,0.0,2328851375343463.0
106.0,0.0,2320158755656987.5
107.0,0.0,2311514686693891.0
108.0,0.0,2302918801273109.0
109.0,0.0,2294370747397755.5
110.0,0.0,2285870167549426.0
111.0,0.0,2277416712491993.5
112.0,0.0,2269010034369713.0
113.0,0.0,2260649790848358.5
114.0,0.0,2252335636832943.5
115.0,0.0,2244067238271522.0
116.0,0.0,2235844256971007.8
117.0,0.0,2227666361640214.8
118.0,0.0,2219533226509475.5
119.0,0.0,2211444521667983.8
120.0,0.0,2203399925487212.5
121.0,0.0,2195399120479775.0
122.0,0.0,2187441786397524.0
123.0,0.0,2179527611274592.8
124.0,0.0,2171656280384353.5
125.0,0.0,2163827488662838.8
126.0,0.0,2156040928285321.5
127.0,0.0,2148296296948593.5
128.0,0.0,2140593295110207.5
129.0,0.0,2132931623227715.8
130.0,0.0,2125310988660569.8
131.0,0.0,2117731096007461.5
132.0,0.0,2110191658149363.0
133.0,0.0,2102692385206486.2
134.0,0.0,2095232994200942.2
135.0,0.0,2087813204915603.0
136.0,0.0,2080432732992200.0
137.0,0.0,2073091306495884.0
138.0,0.0,2065788646589906.5
139.0,0.0,2058524482719798.8
140.0,0.0,2051298542950711.5
141.0,0.0,2044110562249695.8
142.0,0.0,2036960275583802.5
143.0,0.0,2029847416539702.5
144.0,0.0,2022771728366726.0
145.0,0.0,2015732950173063.8
146.0,0.0,2008730826588426.5
147.0,0.0,2001765102242524.0
148.0,0.0,1994835527286587.0
149.0,0.0,1987941853252225.5
150.0,0.0,1981083828910290.0
151.0,0.0,1974261212694289.8
152.0,0.0,1967473758896595.0
153.0,0.0,1960721227331095.8
154.0,0.0,1954003379192061.8
155.0,0.0,1947319977054142.5
156.0,0.0,1940670784872367.5
157.0,0.0,1934055573503666.8
158.0,0.0,1927474105522689.2
159.0,0.0,1920926158688264.2
160.0,0.0,1914411501096561.2
161.0,0.0,1907929910506409.2
162.0,0.0,1901481160535497.5
163.0,0.0,1895065033083795.2
164.0,0.0,1888681307290511.0
165.0,0.0,1882329765055614.2
166.0,0.0,1876010188279073.2
167.0,0.0,1869722368523516.5
168.0,0.0,1863466089069293.2
169.0,0.0,1857241140098652.0
170.0,0.0,1851047313174221.2
171.0,0.0,1844884401239009.0
172.0,0.0,1838752199996784.2
173.0,0.0,1832650506531695.2
174.0,0.0,1826579115167129.8
175.0,0.0,1820537828508756.2
176.0,0.0,1814526446401482.8
177.0,0.0,1808544774211737.2
178.0,0.0,1802592613164808.0
179.0,0.0,1796669774148642.5
180.0,0.0,1790776061149288.8
181.0,0.0,1784911283674314.8
182.0,0.0,1779075255372428.2
183.0,0.0,1773267785751196.5
184.0,0.0,1767488691220087.0
185.0,0.0,1761737785427807.8
186.0,0.0,1756014887544586.0
187.0,0.0,1750319815360269.0
188.0,0.0,1744652385284324.5
189.0,0.0,1739012423388879.2
190.0,0.0,1733399751604921.0
191.0,0.0,1727814193243817.0
192.0,0.0,1722255574377693.5
193.0,0.0,1716723722459058.2
194.0,0.0,1711218466320798.0
195.0,0.0,1705739633415419.8
196.0,0.0,1700287056716950.5
197.0,0.0,1694860569199417.0
198.0,0.0,1689460003836846.2
199.0,0.0,1684085197744404.2
200.0,0.0,1678735983896119.0
201.0,0.0,1673412203548295.8
202.0,0.0,1668113695196481.5
203.0,0.0,1662840297336222.8
204.0,0.0,1657591853984586.2
205.0,0.0,1652368205017498.2
206.0,0.0,1647169197212785.0
207.0,0.0,1641994674587513.0
208.0,0.0,1636844485299888.2
209.0,0.0,1631718474747357.2
210.0,0.0,1626616492468506.0
211.0,0.0,1621538390762680.5
212.0,0.0,1616484019168467.2
213.0,0.0,1611453228604831.8
214.0,0.0,1606445875512260.2
215.0,0.0,1601461812190098.5
216.0,0.0,1596500896459212.8
217.0,0.0,1591562986140468.5
218.0,0.0,1586647934913591.5
219.0,0.0,1581755606120967.8
220.0,0.0,1576885857583462.8
221.0,0.0,1572038551263082.2
222.0,0.0,1567213551882592.0
223.0,0.0,1562410718643237.5
224.0,0.0,1557629919028544.0
225.0,0.0,1552871017761277.0
226.0,0.0,1548133879564202.5
227.0,0.0,1543418374681605.5
228.0,0.0,1538724369216631.5
229.0,0.0,1534051736174325.5
230.0,0.0,1529400343038213.0
231.0,0.0,1524770061432959.2
232.0,0.0,1520160767124369.5
233.0,0.0,1515572328976349.0
234.0,0.0,1511004624135082.5
235.0,0.0,1506457526985995.5
236.0,0.0,1501930913294892.8
237.0,0.0,1497424661588339.5
238.0,0.0,1492938649012520.5
239.0,0.0,1488472755474381.0
240.0,0.0,1484026860880865.5
241.0,0.0,1479600845138919.0
242.0,0.0,1475194590916246.2
243.0,0.0,1470807979500172.5
244.0,0.0,1466440894938782.2
245.0,0.0,1462093221280159.8
246.0,0.0,1457764845333150.2
247.0,0.0,1453455651145838.2
248.0,0.0,1449165525527068.5
249.0,0.0,1444894358046445.0
250.0,0.0,1440642036893193.2
251.0,0.0,1436408450256536.8
252.0,0.0,1432193487706080.8
253.0,0.0,1427997042952569.2
254.0,0.0,1423819005565606.8
255.0,0.0,1419659266495178.0
256.0,0.0,1415517722212787.0
257.0,0.0,1411394265048798.2
258.0,0.0,1407288792855095.5
259.0,0.0,1403201196581663.8
260.0,0.0,1399131375460766.8
261.0,0.0,1395079225963909.0
262.0,0.0,1391044645942974.5
263.0,0.0,1387027534630227.5
264.0,0.0,1383027789877551.8
265.0,0.0,1379045315058351.8
266.0,0.0,1375080005263751.2
267.0,0.0,1371131768008294.5
268.0,0.0,1367200502524245.5
269.0,0.0,1363286110804628.0
270.0,0.0,1359388498983606.0
271.0,0.0,1355507569054203.5
272.0,0.0,1351643227150584.2
273.0,0.0,1347795379406912.2
274.0,0.0,1343963930576971.5
275.0,0.0,1340148789555685.0
276.0,0.0,1336349861096837.5
277.0,0.0,1332567056856112.0
278.0,0.0,1328800282967672.8
279.0,0.0,1325049451087203.0
280.0,0.0,1321314471490006.5
281.0,0.0,1317595251690627.5
282.0,0.0,1313891707485888.8
283.0,0.0,1310203747770714.2
284.0,0.0,1306531286961547.5
285.0,0.0,1302874238094452.0
286.0,0.0,1299232514205491.5
287.0,0.0,1295606031091489.2
288.0,0.0,1291994703168888.8
289.0,0.0,1288398447614893.2
290.0,0.0,1284817177465566.5
291.0,0.0,1281250811278491.8
292.0,0.0,1277699267611252.5
293.0,0.0,1274162463641051.8
294.0,0.0,1270640317925473.0
295.0,0.0,1267132749022100.0
296.0,0.0,1263639676868895.2
297.0,0.0,1260161022784202.5
298.0,0.0,1256696706705984.8
299.0,0.0,1253246649952585.2
300.0,0.0,1249810772461967.5
301.0,0.0,1246389002454374.0
302.0,0.0,1242981255726629.0
303.0,0.0,1239587460498974.2
304.0,0.0,1236207539470133.8
305.0,0.0,1232841415338830.5
306.0,0.0,1229489016325307.2
307.0,0.0,1226150267889047.2
308.0,0.0,1222825092728773.2
309.0,0.0,1219513420445108.8
310.0,0.0,1216215175117156.5
311.0,0.0,1212930286345539.2
312.0,0.0,1209658683730880.0
313.0,0.0,1206400291352282.0
314.0,0.0,1203155041571127.8
315.0,0.0,1199922863988040.0
316.0,0.0,1196703686823262.2
317.0,0.0,1193497441057797.0
318.0,0.0,1190304057672647.0
319.0,0.0,1187123467648815.0
320.0,0.0,1183955603347684.0
321.0,0.0,1180800395750256.5
322.0,0.0,1177657781359055.2
323.0,0.0,1174527688394323.5
324.0,0.0,1171410051978203.2
325.0,0.0,1168304807232837.8
326.0,0.0,1165211886519609.5
327.0,0.0,1162131227721421.0
328.0,0.0,1159062764580035.0
329.0,0.0,1156006432217594.2
330.0,0.0,1152962167136621.0
331.0,0.0,1149929907220018.0
332.0,0.0,1146909588970308.0
333.0,0.0,1143901147509633.5
334.0,0.0,1140904523481657.0
335.0,0.0,1137919653388901.0
336.0,0.0,1134946476494647.8
337.0,0.0,1131984932062180.2
338.0,0.0,1129034957974400.5
339.0,0.0,1126096496255351.2
340.0,0.0,1123169487548694.8
341.0,0.0,1120253868356953.6
342.0,0.0,1117349586225690.2
343.0,0.0,1114456574896666.9
344.0,0.0,1111574780535065.9
345.0,0.0,1108704146545309.6
346.0,0.0,1105844610810300.8
347.0,0.0,1102996120875601.1
348.0,0.0,1100158617384873.4
349.0,0.0,1097332043742539.8
350.0,0.0,1094516346113782.5
351.0,0.0,1091711466522644.1
352.0,0.0,1088917349753926.5
353.0,0.0,1086133941972812.0
354.0,0.0,1083361189344482.8
355.0,0.0,1080599033892981.4
356.0,0.0,1077847424544249.6
357.0,0.0,1075106308843849.9
358.0,0.0,1072375631576584.4
359.0,0.0,1069655338907635.1
360.0,0.0,1066945379762944.6
361.0,0.0,1064245701688074.4
362.0,0.0,1061556253608967.0
363.0,0.0,1058876981690804.4
364.0,0.0,1056207837620288.6
365.0,0.0,1053548768942981.9
366.0,0.0,1050899723204446.2
367.0,0.0,1048260652091383.8
368.0,0.0,1045631505910116.2
369.0,0.0,1043012234966966.0
370.0,0.0,1040402786807495.2
371.0,0.0,1037803117259545.4
372.0,0.0,1035213175249058.8
373.0,0.0,1032632911082357.2
374.0,0.0,1030062279206902.9
375.0,0.0,1027501229929017.5
376.0,0.0,1024949714935403.2
377.0,0.0,1022407688673521.9
378.0,0.0,1019875104210455.4
379.0,0.0,1017351913232905.9
380.0,0.0,1014838071568714.8
381.0,0.0,1012333530904584.2
382.0,0.0,1009838245687976.1
383.0,0.0,1007352173127112.2
384.0,0.0,1004875264908694.5
385.0,0.0,1002407478240944.6
386.0,0.0,999948766190944.5
387.0,0.0,997499085966916.1
388.0,0.0,995058392016321.0
389.0,0.0,992626641547381.1
390.0,0.0,990203790387938.4
391.0,0.0,987789797126594.0
392.0,0.0,985384616210810.2
393.0,0.0,982988203468428.9
394.0,0.0,980600520248811.2
395.0,0.0,978221523760179.4
396.0,0.0,975851169830374.9
397.0,0.0,973489417047999.5
398.0,0.0,971136224001654.9
399.0,0.0,968791549279942.9
400.0,0.0,966455351471465.1
401.0,0.0,964127593305963.0
402.0,0.0,961808229230898.5
403.0,0.0,959497221976013.0
404.0,0.0,957194530129908.4
405.0,0.0,954900113661566.0
406.0,0.0,952613933920347.8
407.0,0.0,950335952255615.1
408.0,0.0,948066128636349.6
409.0,0.0,945804423031532.9
410.0,0.0,943550798170906.6
411.0,0.0,941305214023452.5
412.0,0.0,939067636079671.5
413.0,0.0,936838021547785.8
414.0,0.0,934616337298676.5
415.0,0.0,932402541920945.4
416.0,0.0,930196599524714.0
417.0,0.0,927998474220103.6
418.0,0.0,925808127356476.0
419.0,0.0,923625523043952.5
420.0,0.0,921450624012274.6
421.0,0.0,919283397132323.9
422.0,0.0,917123802373081.6
423.0,0.0,914971806605429.8
424.0,0.0,912827372559109.1
425.0,0.0,910690465724621.5
426.0,0.0,908561050212088.2
427.0,0.0,906439092892390.6
428.0,0.0,904324557875650.4
429.0,0.0,902217410652368.8
430.0,0.0,900117613952287.1
431.0,0.0,898025138787427.0
432.0,0.0,895939949267909.6
433.0,0.0,893862009503856.4
434.0,0.0,891791287746529.0
435.0,0.0,889727750866808.2
436.0,0.0,887671365735575.9
437.0,0.0,885622097843333.1
438.0,0.0,883579915441341.2
439.0,0.0,881544786780861.6
440.0,0.0,879516677352395.8
441.0,0.0,877495556787584.8
442.0,0.0,875481391957310.0
443.0,0.0,873474152493212.8
444.0,0.0,871473803885794.2
445.0,0.0,869480315766696.0
