t(s),incident,permeation
298.0,0.0,751034535691158.4
299.0,0.0,749204456949794.0
300.0,0.0,747381055106217.4
301.0,0.0,745564299792069.6
302.0,0.0,743754157878232.0
303.0,0.0,741950596235586.0
304.0,0.0,740153585876152.6
305.0,0.0,738363093670813.5
306.0,0.0,736579087870829.6
307.0,0.0,734801536727462.6
308.0,0.0,733030408491973.5
309.0,0.0,731265675556763.5
310.0,0.0,729507304792713.9
311.0,0.0,727755264451086.1
312.0,0.0,726009528304661.1
313.0,0.0,724270061843940.4
314.0,0.0,722536837461325.0
315.0,0.0,720809823408076.4
316.0,0.0,719088992076595.5
317.0,0.0,717374314478903.5
318.0,0.0,715665758866261.9
319.0,0.0,713963297631071.5
320.0,0.0,712266901785353.8
321.0,0.0,710576542341129.9
322.0,0.0,708892191000610.9
323.0,0.0,707213818085627.9
324.0,0.0,705541397368962.1
325.0,0.0,703874899172444.8
326.0,0.0,702214296578666.9
327.0,0.0,700559561289839.6
328.0,0.0,698910665008174.1
329.0,0.0,697267581506451.6
330.0,0.0,695630282486883.2
331.0,0.0,693998742412439.8
332.0,0.0,692372932295142.6
333.0,0.0,690752827978342.6
334.0,0.0,689138399783871.1
335.0,0.0,687529622864889.1
336.0,0.0,685926470303987.6
337.0,0.0,684328917254327.8
338.0,0.0,682736936108310.6
339.0,0.0,681150501328907.1
340.0,0.0,679569587379088.5
341.0,0.0,677994168721825.6
342.0,0.0,676424220510279.6
343.0,0.0,674859716517231.5
344.0,0.0,673300631895842.4
345.0,0.0,671746941799273.1
346.0,0.0,670198620690494.9
347.0,0.0,668655645793238.6
348.0,0.0,667117990190095.2
349.0,0.0,665585631104795.9
350.0,0.0,664058543000311.4
351.0,0.0,662536702410182.9
352.0,0.0,661020085867951.2
353.0,0.0,659508668526777.6
354.0,0.0,658002426230012.9
355.0,0.0,656501337581767.9
356.0,0.0,655005377045013.6
357.0,0.0,653514521843481.1
358.0,0.0,652028749200901.2
359.0,0.0,650548035650815.0
360.0,0.0,649072359107143.4
361.0,0.0,647601694723047.2
362.0,0.0,646136021102637.5
363.0,0.0,644675316850025.1
364.0,0.0,643219557808560.9
365.0,0.0,641768722582355.8
366.0,0.0,640322787704950.9
367.0,0.0,638881733160836.8
368.0,0.0,637445535483554.6
369.0,0.0,636014173277215.1
370.0,0.0,634587625145929.2
371.0,0.0,633165869003618.1
372.0,0.0,631748884834772.1
373.0,0.0,630336649172932.4
374.0,0.0,628929142002589.9
375.0,0.0,627526341927855.2
376.0,0.0,626128228933219.5
377.0,0.0,624734780932603.4
378.0,0.0,623345977910497.8
379.0,0.0,621961799161203.5
380.0,0.0,620582223288831.6
381.0,0.0,619207230968062.6
382.0,0.0,617836802873577.5
383.0,0.0,616470916229107.0
384.0,0.0,615109552399522.1
385.0,0.0,613752692059503.5
386.0,0.0,612400314503352.0
387.0,0.0,611052399715558.4
388.0,0.0,609708929060993.5
389.0,0.0,608369882524148.2
390.0,0.0,607035240779703.2
391.0,0.0,605704984502339.2
392.0,0.0,604379094366737.2
393.0,0.0,603057552427957.9
394.0,0.0,601740337290111.9
395.0,0.0,600427431698450.2
396.0,0.0,599118817708033.4
397.0,0.0,597814474613162.4
398.0,0.0,596514385159088.0
399.0,0.0,595218530710680.6
400.0,0.0,593926892632811.4
401.0,0.0,592639452980540.8
402.0,0.0,591356193118739.6
403.0,0.0,590077095102468.8
404.0,0.0,588802140986788.9
405.0,0.0,587531313516950.6
406.0,0.0,586264594057824.9
407.0,0.0,585001966044852.1
408.0,0.0,583743410152713.4
409.0,0.0,582488910507039.0
410.0,0.0,581238448472700.0
411.0,0.0,579992007485136.9
412.0,0.0,578749570289600.5
413.0,0.0,577511119631341.5
414.0,0.0,576276638945800.5
415.0,0.0,575046110288038.4
416.0,0.0,573819517783685.6
417.0,0.0,572596843487803.0
418.0,0.0,571378072216211.2
419.0,0.0,570163186023971.0
420.0,0.0,568952169726902.9
421.0,0.0,567745005380067.5
422.0,0.0,566541677799285.8
423.0,0.0,565342171110188.0
424.0,0.0,564146467367835.2
425.0,0.0,562954552078237.9
426.0,0.0,561766409367026.56
427.0,0.0,560582022669642.06
428.0,0.0,559401376111715.0
429.0,0.0,558224454509066.06
430.0,0.0,557051241297135.8
431.0,0.0,555881721981934.8
432.0,0.0,554715879998903.8
433.0,0.0,553553700854053.4
434.0,0.0,552395169363204.2
435.0,0.0,551240268271606.9
436.0,0.0,550088985155841.94
437.0,0.0,548941304141540.1
438.0,0.0,547797209354332.0
439.0,0.0,546656686300228.1
440.0,0.0,545519719795049.3
441.0,0.0,544386296034995.8
442.0,0.0,543256399835888.5
443.0,0.0,542130016013547.8
444.0,0.0,541007130073984.5
445.0,0.0,539887728903589.0
446.0,0.0,538771797318182.0
447.0,0.0,537659320133584.06
448.0,0.0,536550283545995.75
449.0,0.0,535444674441807.6
450.0,0.0,534342477636840.3
451.0,0.0,533243679327294.5
452.0,0.0,532148265709370.44
453.0,0.0,531056222979268.9
454.0,0.0,529967537333190.44
455.0,0.0,528882194277145.56
456.0,0.0,527800181387714.9
457.0,0.0,526721484170908.94
458.0,0.0,525646088822928.3
459.0,0.0,524573982920353.44
460.0,0.0,523505152659385.0
461.0,0.0,522439584236223.44
462.0,0.0,521377265227449.4
463.0,0.0,520318181829263.4
464.0,0.0,519262320928055.9
465.0,0.0,518209669410217.44
466.0,0.0,517160214162138.56
467.0,0.0,516113943450589.8
468.0,0.0,515070842781581.75
469.0,0.0,514030901112074.8
470.0,0.0,512994103257889.6
471.0,0.0,511960439556366.6
472.0,0.0,510929894133136.4
473.0,0.0,509902458015729.3
474.0,0.0,508878115329776.0
475.0,0.0,507856855722427.06
476.0,0.0,506838666770262.75
477.0,0.0,505823535359673.75
478.0,0.0,504811449067240.5
479.0,0.0,503802396849923.44
480.0,0.0,502796366284303.1
481.0,0.0,501793344256770.1
482.0,0.0,500793321104664.75
483.0,0.0,499796281643807.7
484.0,0.0,498802216901729.25
485.0,0.0,497811113764820.06
486.0,0.0,496822960499850.44
487.0,0.0,495837746063781.1
488.0,0.0,494855457343002.3
489.0,0.0,493876083984664.56
490.0,0.0,492899614945728.3
491.0,0.0,491926036422394.2
492.0,0.0,490955340132382.5
493.0,0.0,489987512962083.75
494.0,0.0,489022543178268.44
495.0,0.0,488060421118276.94
496.0,0.0,487101134358689.8
497.0,0.0,486144671856467.44
498.0,0.0,485191023258760.3
499.0,0.0,484240176142148.9
500.0,0.0,483292121534163.6
501.0,0.0,482346846321194.9
502.0,0.0,481404342220963.1
503.0,0.0,480464596119858.8
504.0,0.0,479527598355222.44
505.0,0.0,478593337884014.4
506.0,0.0,477661804353385.06
507.0,0.0,476732987410484.94
508.0,0.0,475806875322084.5
509.0,0.0,474883458425524.06
510.0,0.0,473962726367954.1
511.0,0.0,473044668796525.1
512.0,0.0,472129274668197.44
513.0,0.0,471216534320311.44
514.0,0.0,470306438090207.75
515.0,0.0,469398974244656.56
516.0,0.0,468494133811188.3
517.0,0.0,467591905746763.56
518.0,0.0,466692281769102.56
519.0,0.0,465795250144975.8
520.0,0.0,464900801211723.7
521.0,0.0,464008925306686.56
522.0,0.0,463119613457394.9
523.0,0.0,462232853930619.1
524.0,0.0,461348639134269.5
525.0,0.0,460466957335116.56
526.0,0.0,459587799560690.6
527.0,0.0,458711157528712.1
528.0,0.0,457837019505951.56
529.0,0.0,456965377210129.06
530.0,0.0,456096221668775.1
531.0,0.0,455229541148660.25
532.0,0.0,454365329438074.6
533.0,0.0,453503574113598.8
534.0,0.0,452644268963523.06
535.0,0.0,451787402254617.8
536.0,0.0,450932965704603.44
537.0,0.0,450080948960630.3
538.0,0.0,449231345120798.8
539.0,0.0,448384143832259.3
540.0,0.0,447539335432352.1
541.0,0.0,446696912328987.7
542.0,0.0,445856864169316.5
543.0,0.0,445019182671058.6
544.0,0.0,444183860242124.5
545.0,0.0,443350885839474.56
546.0,0.0,442520251180829.25
547.0,0.0,441691948674098.75
548.0,0.0,440865967966433.56
549.0,0.0,440042302155933.94
550.0,0.0,439220941579940.3
551.0,0.0,438401877956172.94
552.0,0.0,437585102312162.25
553.0,0.0,436770606365628.5
554.0,0.0,435958381834292.2
555.0,0.0,435148419745683.5
556.0,0.0,434340712507712.9
557.0,0.0,433535251147910.6
558.0,0.0,432732028074187.2
559.0,0.0,431931033623882.7
560.0,0.0,431132260895097.56
561.0,0.0,430335700915362.2
562.0,0.0,429541346092586.9
563.0,0.0,428749187454301.94
564.0,0.0,427959218098607.75
565.0,0.0,427171429053034.56
566.0,0.0,426385812725492.75
567.0,0.0,425602360833702.6
568.0,0.0,424821065785574.56
569.0,0.0,424041918608638.9
570.0,0.0,423264913781375.75
571.0,0.0,422490040950935.7
572.0,0.0,421717293215418.94
573.0,0.0,420946663672925.75
574.0,0.0,420178144041176.6
575.0,0.0,419411726037891.6
576.0,0.0,418647402070981.25
577.0,0.0,417885165238545.7
578.0,0.0,417125007258305.4
579.0,0.0,416366921228360.5
580.0,0.0,415610899556621.4
581.0,0.0,414856934650998.44
582.0,0.0,414105018919401.8
583.0,0.0,413355144079552.0
584.0,0.0,412607303919739.2
585.0,0.0,411861490847873.6
586.0,0.0,411117697962055.75
587.0,0.0,410375917670195.75
588.0,0.0,409636141690013.94
589.0,0.0,408898363809800.6
590.0,0.0,408162577127656.06
591.0,0.0,407428774051490.6
592.0,0.0,406696947679404.5
593.0,0.0,405967089729118.1
594.0,0.0,405239195369301.6
595.0,0.0,404513254937295.44
596.0,0.0,403789263601769.75
597.0,0.0,403067213770634.8
598.0,0.0,402347098541991.0
599.0,0.0,401628910323748.56
600.0,0.0,400912642904197.75
601.0,0.0,400198289381438.9
602.0,0.0,399485842853572.2
603.0,0.0,398775296418698.06
604.0,0.0,398066643174916.6
605.0,0.0,397359877600708.25
606.0,0.0,396654990723603.2
607.0,0.0,395951978402461.6
608.0,0.0,395250832355004.0
609.0,0.0,394551546369520.44
610.0,0.0,393854114234301.25
611.0,0.0,393158529047446.75
612.0,0.0,392464784597247.2
613.0,0.0,391772873981802.8
614.0,0.0,391082791679593.8
615.0,0.0,390394529408340.56
616.0,0.0,389708082336713.3
617.0,0.0,389023443562812.25
618.0,0.0,388340606874927.7
619.0,0.0,387659566061349.9
620.0,0.0,386980314910369.0
621.0,0.0,386302846520085.44
622.0,0.0,385627154678789.44
623.0,0.0,384953233864961.2
624.0,0.0,384281077866890.94
625.0,0.0,383610680472868.94
626.0,0.0,382942034780995.44
627.0,0.0,382275135959940.7
628.0,0.0,381609977107805.0
629.0,0.0,380946552012878.56
630.0,0.0,380284854463451.6
631.0,0.0,379624879628194.5
632.0,0.0,378966621295397.3
633.0,0.0,378310071872970.4
634.0,0.0,377655227219773.94
635.0,0.0,377002080433908.2
636.0,0.0,376350627374233.4
637.0,0.0,375700859758469.8
638.0,0.0,375052773445477.6
639.0,0.0,374406361533357.2
640.0,0.0,373761619190778.56
641.0,0.0,373118540896222.2
642.0,0.0,372477119747788.1
643.0,0.0,371837350914146.6
644.0,0.0,371199228183588.06
645.0,0.0,370562746034592.5
646.0,0.0,369927899635830.25
647.0,0.0,369294682775591.5
648.0,0.0,368663089932356.5
649.0,0.0,368033114894415.5
650.0,0.0,367404753520628.7
651.0,0.0,366777999599286.4
652.0,0.0,366152846918678.6
653.0,0.0,365529291337665.75
654.0,0.0,364907325954348.06
655.0,0.0,364286947317775.56
656.0,0.0,363668148526048.7
657.0,0.0,363050924747837.5
658.0,0.0,362435269771432.4
659.0,0.0,361821179455693.4
660.0,0.0,361208648969290.75
661.0,0.0,360597671410324.8
662.0,0.0,359988241947465.7
663.0,0.0,359380356439573.6
664.0,0.0,358774007984748.8
665.0,0.0,358169193132041.44
666.0,0.0,357565905669741.75
667.0,0.0,356964140766520.0
668.0,0.0,356363892900856.3
669.0,0.0,355765157931610.94
670.0,0.0,355167930337264.06
671.0,0.0,354572204596295.94
672.0,0.0,353977975187186.75
673.0,0.0,353385239349176.7
674.0,0.0,352793990180365.9
675.0,0.0,352204222849424.7
676.0,0.0,351615932525023.25
677.0,0.0,351029115066021.7
678.0,0.0,350443764950900.25
679.0,0.0,349859876658139.25
680.0,0.0,349277446736788.7
681.0,0.0,348696469665328.94
682.0,0.0,348116939922240.1
683.0,0.0,347538853366382.44
684.0,0.0,346962205856616.0
685.0,0.0,346386991871421.1
686.0,0.0,345813205889277.94
687.0,0.0,345240845149426.7
688.0,0.0,344669902749967.5
689.0,0.0,344100375239950.6
690.0,0.0,343532258478236.25
691.0,0.0,342965546943304.5
692.0,0.0,342400235803825.6
693.0,0.0,341836321608849.8
694.0,0.0,341273798146667.25
695.0,0.0,340712661966328.06
696.0,0.0,340152907546312.5
697.0,0.0,339594532125860.7
698.0,0.0,339037529493262.9
699.0,0.0,338481896197569.25
700.0,0.0,337927626717259.94
701.0,0.0,337374717601385.1
702.0,0.0,336823164018615.06
703.0,0.0,336272961827809.8
704.0,0.0,335724105507449.75
705.0,0.0,335176591606584.9
706.0,0.0,334630415984075.4
707.0,0.0,334085573808591.5
708.0,0.0,333542060938993.44
709.0,0.0,332999872543951.3
710.0,0.0,332459005172515.25
711.0,0.0,331919453993355.56
712.0,0.0,331381214865332.3
713.0,0.0,330844282957115.75
714.0,0.0,330308655507946.0
715.0,0.0,329774326306113.25
716.0,0.0,329241293281047.7
717.0,0.0,328709550911229.44
718.0,0.0,328179095745708.6
719.0,0.0,327649922262965.6
720.0,0.0,327122027702240.4
721.0,0.0,326595407922393.1
722.0,0.0,326070058782284.06
723.0,0.0,325545974760393.4
724.0,0.0,325023153786151.2
725.0,0.0,324501590338037.7
726.0,0.0,323981281655293.0
727.0,0.0,323462222216397.4
728.0,0.0,322944409260590.94
729.0,0.0,322427837956543.75
730.0,0.0,321912505543496.06
731.0,0.0,321398406499928.06
732.0,0.0,320885538065079.9
733.0,0.0,320373896097811.7
734.0,0.0,319863476456983.56
735.0,0.0,319354275001455.75
736.0,0.0,318846288970468.4
737.0,0.0,318339512842501.7
738.0,0.0,317833943856795.7
739.0,0.0,317329577872210.7
740.0,0.0,316826412127986.7
741.0,0.0,316324440412414.0
742.0,0.0,315823661345112.6
743.0,0.0,315324069404562.8
744.0,0.0,314825662520194.7
745.0,0.0,314328435860678.4
746.0,0.0,313832385975064.1
747.0,0.0,313337508722211.94
748.0,0.0,312843800651172.1
749.0,0.0,312351259001184.75
750.0,0.0,311859878250730.0
751.0,0.0,311369656329237.94
752.0,0.0,310880589785758.75
753.0,0.0,310392673098772.75
754.0,0.0,309905904197709.9
755.0,0.0,309420279631620.25
756.0,0.0,308935795259364.2
757.0,0.0,308452447629991.75
758.0,0.0,307970232602363.06
759.0,0.0,307489147415718.3
760.0,0.0,307009188619107.56
761.0,0.0,306530352071391.1
762.0,0.0,306052634321619.0
763.0,0.0,305576032609031.3
764.0,0.0,305100543482678.3
765.0,0.0,304626162111230.06
766.0,0.0,304152886424116.75
767.0,0.0,303680712280198.5
768.0,0.0,303209637608905.4
769.0,0.0,302739656888717.6
770.0,0.0,302270768049065.3
771.0,0.0,301802966948808.7
772.0,0.0,301336250827187.75
773.0,0.0,300870616923442.7
774.0,0.0,300406060406243.7
775.0,0.0,299942578514830.8
776.0,0.0,299480169178634.2
777.0,0.0,299018826876134.06
778.0,0.0,298558550226950.44
779.0,0.0,298099335089943.56
780.0,0.0,297641178704353.44
781.0,0.0,297184076929040.3
782.0,0.0,296728027693434.25
783.0,0.0,296273026856395.44
784.0,0.0,295819070966973.94
785.0,0.0,295366157954599.94
786.0,0.0,294914283678133.56
787.0,0.0,294463445376814.94
788.0,0.0,294013639599694.2
789.0,0.0,293564863586011.44
790.0,0.0,293117114575006.75
791.0,0.0,292670388425540.4
792.0,0.0,292224682376852.4
793.0,0.0,291779993668182.94
794.0,0.0,291336318848582.06
795.0,0.0,290893654467099.94
796.0,0.0,290451999143356.75
797.0,0.0,290011347355832.56
798.0,0.0,289571698414337.44
799.0,0.0,289133047487541.6
800.0,0.0,288695392504875.2
801.0,0.0,288258730705578.25
802.0,0.0,287823057258321.0
803.0,0.0,287388372163103.4
804.0,0.0,286954669898405.7
805.0,0.0,286521948393658.0
806.0,0.0,286090204888100.44
807.0,0.0,285659436620973.1
808.0,0.0,285229638760946.2
809.0,0.0,284800811308019.6
810.0,0.0,284372950121053.6
811.0,0.0,283946051058908.44
812.0,0.0,283520113431394.0
813.0,0.0,283095132407180.56
814.0,0.0,282671107296078.1
815.0,0.0,282248032576566.9
816.0,0.0,281825906868267.0
817.0,0.0,281404727410418.44
818.0,0.0,280984491442261.4
819.0,0.0,280565195512846.06
820.0,0.0,280146836861412.44
821.0,0.0,279729413417390.7
822.0,0.0,279312922420020.94
823.0,0.0,278897360418353.25
824.0,0.0,278482724651627.78
825.0,0.0,278069013049274.6
826.0,0.0,277656222160343.88
827.0,0.0,277244349224075.7
828.0,0.0,276833392169900.16
829.0,0.0,276423348237057.38
830.0,0.0,276014213284407.5
831.0,0.0,275605987311950.53
832.0,0.0,275198664798166.72
833.0,0.0,274792245052866.1
834.0,0.0,274386724625098.78
835.0,0.0,273982101444294.84
836.0,0.0,273578371369314.5
837.0,0.0,273175533709967.78
838.0,0.0,272773585015304.75
839.0,0.0,272372521834375.6
840.0,0.0,271972342096610.4
841.0,0.0,271573044421629.25
842.0,0.0,271174624668292.25
843.0,0.0,270777081456219.5
844.0,0.0,270380410644271.2
845.0,0.0,269984610852067.3
846.0,0.0,269589679318848.03
847.0,0.0,269195613974043.4
848.0,0.0,268802412056893.56
849.0,0.0,268410070116448.66
850.0,0.0,268018586082138.75
851.0,0.0,267627957883393.9
852.0,0.0,267238182759454.28
853.0,0.0,266849259329939.94
