t(s),incident,permeation
469.0,0.0,232630790382378.06
470.0,0.0,232149556804889.38
471.0,0.0,231669814727929.8
472.0,0.0,231191558629979.66
473.0,0.0,230714780228759.22
474.0,0.0,230239476073318.62
475.0,0.0,229765637191188.25
476.0,0.0,229293260131418.28
477.0,0.0,228822337301919.0
478.0,0.0,228352862490980.62
479.0,0.0,227884831557463.3
480.0,0.0,227418237599467.4
481.0,0.0,226953074405283.16
482.0,0.0,226489336453390.72
483.0,0.0,226027018222270.4
484.0,0.0,225566113500212.4
485.0,0.0,225106616765696.97
486.0,0.0,224648521807014.38
487.0,0.0,224191823102644.78
488.0,0.0,223736515131068.5
489.0,0.0,223282592370765.7
490.0,0.0,222830049990406.6
491.0,0.0,222378881088091.44
492.0,0.0,221929080142300.5
493.0,0.0,221480642321703.94
494.0,0.0,221033562104782.0
495.0,0.0,220587833279824.9
496.0,0.0,220143451705692.88
497.0,0.0,219700410480486.2
498.0,0.0,219258705463064.97
499.0,0.0,218818329751529.5
