t(s),incident,permeation
133.0,0.0,330908541023874.44
134.0,0.0,327861011344334.5
135.0,0.0,324855323051457.6
136.0,0.0,321890715555895.0
137.0,0.0,318966444832856.8
138.0,0.0,316081782731922.9
139.0,0.0,313236018357422.1
140.0,0.0,310428455997863.06
141.0,0.0,307658415125933.25
142.0,0.0,304925231778879.9
143.0,0.0,302228255107559.6
144.0,0.0,299566849447008.2
145.0,0.0,296940392936061.1
146.0,0.0,294348276136973.1
147.0,0.0,291789904105988.6
148.0,0.0,289264694322771.25
149.0,0.0,286772076690404.4
150.0,0.0,284311493535390.7
151.0,0.0,281882398227272.5
152.0,0.0,279484257249201.53
153.0,0.0,277116546746989.22
154.0,0.0,274778754599676.4
155.0,0.0,272470379729343.62
156.0,0.0,270190931410920.75
157.0,0.0,267939927891807.5
158.0,0.0,265716899842823.06
159.0,0.0,263521384146496.28
160.0,0.0,261352930798965.5
161.0,0.0,259211096008078.9
162.0,0.0,257095447714914.03
163.0,0.0,255005560072258.28
164.0,0.0,252941017585748.66
165.0,0.0,250901411662921.72
166.0,0.0,248886343373973.8
167.0,0.0,246895422071380.9
168.0,0.0,244928261938948.62
169.0,0.0,242984487513332.38
170.0,0.0,241063730233087.22
171.0,0.0,239165628438667.8
172.0,0.0,237289827372428.7
173.0,0.0,235435979178624.03
174.0,0.0,233603743593597.72
175.0,0.0,231792785875213.38
176.0,0.0,230002778873424.38
177.0,0.0,228233399579323.94
178.0,0.0,226484332576094.84
179.0,0.0,224755270039009.72
180.0,0.0,223045906904100.97
181.0,0.0,221355946389680.75
182.0,0.0,219685095855200.9
183.0,0.0,218033067491443.25
184.0,0.0,216399581771469.22
185.0,0.0,214784361929100.03
186.0,0.0,213187135339296.8
187.0,0.0,211607637659300.34
188.0,0.0,210045607307111.4
189.0,0.0,208500787532060.3
190.0,0.0,206972927104997.38
191.0,0.0,205461778247722.75
192.0,0.0,203967100083936.2
193.0,0.0,202488651737337.6
194.0,0.0,201026201304096.38
195.0,0.0,199579518260761.9
196.0,0.0,198148376915213.5
197.0,0.0,196732556406660.03
198.0,0.0,195331837944880.56
199.0,0.0,193946007570983.7
200.0,0.0,192574856847598.03
201.0,0.0,191218177337352.0
202.0,0.0,189875767504773.88
203.0,0.0,188547428575151.75
204.0,0.0,187232963844343.62
205.0,0.0,185932180059157.44
206.0,0.0,184644890178110.75
207.0,0.0,183370907159721.25
208.0,0.0,182110049484026.28
209.0,0.0,180862135631063.3
210.0,0.0,179626990982769.44
211.0,0.0,178404440921081.78
212.0,0.0,177194316349457.28
213.0,0.0,175996448516447.72
214.0,0.0,174810672121554.94
215.0,0.0,173636826350515.47
216.0,0.0,172474751079255.8
217.0,0.0,171324289634652.38
218.0,0.0,170185288104341.5
219.0,0.0,169057595336719.25
220.0,0.0,167941060870371.84
221.0,0.0,166835539765405.12
222.0,0.0,165740886391735.1
223.0,0.0,164656959950607.5
224.0,0.0,163583619988363.0
225.0,0.0,162520729502292.22
226.0,0.0,161468153905350.72
227.0,0.0,160425759645778.8
228.0,0.0,159393416277671.94
229.0,0.0,158370994735505.3
230.0,0.0,157358368714514.06
231.0,0.0,156355413290313.3
232.0,0.0,155362006299278.1
233.0,0.0,154376473685631.62
234.0,0.0,153401831924645.84
235.0,0.0,152436381078420.16
236.0,0.0,151480006575419.25
237.0,0.0,150532594879392.66
238.0,0.0,149594033834470.03
239.0,0.0,148664214390635.84
240.0,0.0,147743027842969.44
241.0,0.0,146830368247310.22
242.0,0.0,145926130349687.44
243.0,0.0,145030211311795.28
244.0,0.0,144142508985517.94
245.0,0.0,143262923638404.5
246.0,0.0,142391356573288.97
247.0,0.0,141527710818480.25
248.0,0.0,140671891127762.31
249.0,0.0,139823802254918.98
250.0,0.0,138983352404684.06
251.0,0.0,138150449436696.27
252.0,0.0,137325003971354.23
253.0,0.0,136506926974151.64
254.0,0.0,135696131136057.0
255.0,0.0,134892530183323.86
256.0,0.0,134096039912775.64
257.0,0.0,133306576121235.81
258.0,0.0,132524056676097.67
259.0,0.0,131748400134944.58
260.0,0.0,130979527125929.75
261.0,0.0,130217358277206.45
262.0,0.0,129461816287497.81
263.0,0.0,128712824545716.95
264.0,0.0,127970307821156.95
265.0,0.0,127234191228205.88
266.0,0.0,126504401606726.72
267.0,0.0,125780867176962.36
268.0,0.0,125063516159155.77
269.0,0.0,124352278499024.77
270.0,0.0,123647085522667.22
271.0,0.0,122947867865990.9
272.0,0.0,122254559270758.52
273.0,0.0,121567092788542.83
274.0,0.0,120885403541486.47
275.0,0.0,120209426651732.06
276.0,0.0,119539098276707.23
277.0,0.0,118874356299314.53
278.0,0.0,118215138602456.45
279.0,0.0,117561383759225.55
280.0,0.0,116913032413284.2
281.0,0.0,116270024518104.88
282.0,0.0,115632301752634.94
283.0,0.0,114999806831106.75
284.0,0.0,114372482467752.66
285.0,0.0,113750272412089.9
286.0,0.0,113133121448920.77
287.0,0.0,112520974708142.5
288.0,0.0,111913778354937.28
289.0,0.0,111311479244677.31
290.0,0.0,110714024922924.69
291.0,0.0,110121363625431.53
292.0,0.0,109533443933044.95
293.0,0.0,108950215806991.98
294.0,0.0,108371629553594.66
295.0,0.0,107797635479175.02
296.0,0.0,107228185615529.98
297.0,0.0,106663232339551.52
298.0,0.0,106102728028131.56
299.0,0.0,105546626438542.0
300.0,0.0,104994881328054.75
301.0,0.0,104447447489226.6
302.0,0.0,103904280749899.38
303.0,0.0,103365335557534.95
304.0,0.0,102830569465450.05
305.0,0.0,102299938991676.42
306.0,0.0,101773401344435.84
307.0,0.0,101250915457424.98
308.0,0.0,100732438538865.58
309.0,0.0,100217930902834.25
310.0,0.0,99707351828122.66
311.0,0.0,99200661283712.45
312.0,0.0,98697819583680.22
313.0,0.0,98198788767577.53
314.0,0.0,97703529839670.98
315.0,0.0,97212004494417.12
316.0,0.0,96724176496842.44
317.0,0.0,96240007886498.47
318.0,0.0,95759462773506.69
319.0,0.0,95282504577798.58
320.0,0.0,94809097754590.6
321.0,0.0,94339207794384.16
322.0,0.0,93872799497490.67
323.0,0.0,93409838699506.56
324.0,0.0,92950291236028.2
325.0,0.0,92494123977936.95
326.0,0.0,92041303796114.16
327.0,0.0,91591798251631.17
328.0,0.0,91145574215369.3
329.0,0.0,90702600973874.81
330.0,0.0,90262846778409.03
331.0,0.0,89826279880233.2
332.0,0.0,89392870256083.58
333.0,0.0,88962587537601.4
334.0,0.0,88535401011332.94
335.0,0.0,88111281689299.33
336.0,0.0,87690200238426.8
337.0,0.0,87272128015831.52
338.0,0.0,86857035688439.67
339.0,0.0,86444895303557.4
340.0,0.0,86035679598680.83
341.0,0.0,85629359930926.11
342.0,0.0,85225909727979.34
343.0,0.0,84825301727336.62
344.0,0.0,84427509701779.03
345.0,0.0,84032507078992.66
346.0,0.0,83640267976853.55
347.0,0.0,83250766513237.75
348.0,0.0,82863977496211.31
349.0,0.0,82479875388745.25
350.0,0.0,82098435689095.61
351.0,0.0,81719634240613.31
352.0,0.0,81343446196459.42
353.0,0.0,80969847745079.88
354.0,0.0,80598815074920.69
355.0,0.0,80230325409712.73
356.0,0.0,79864354592807.05
357.0,0.0,79500880193029.52
358.0,0.0,79139879779206.06
359.0,0.0,78781330920162.6
360.0,0.0,78425211184725.03
361.0,0.0,78071498831909.27
362.0,0.0,77720172120731.19
363.0,0.0,77371210000396.66
364.0,0.0,77024590729921.53
365.0,0.0,76680294293796.66
366.0,0.0,76338298951037.92
367.0,0.0,75998585031231.11
368.0,0.0,75661132173772.06
369.0,0.0,75325920018056.61
370.0,0.0,74992928548575.56
371.0,0.0,74662139130199.69
372.0,0.0,74333532092514.8
373.0,0.0,74007087765106.67
374.0,0.0,73682787512846.08
375.0,0.0,73360613045698.77
376.0,0.0,73040545038345.52
377.0,0.0,72722565545847.1
378.0,0.0,72406656623264.19
379.0,0.0,72092800325657.55
380.0,0.0,71780978708087.89
381.0,0.0,71471174170710.97
382.0,0.0,71163369803872.45
383.0,0.0,70857548007728.06
384.0,0.0,70553691872623.48
385.0,0.0,70251784488904.4
386.0,0.0,69951809982201.46
387.0,0.0,69653750752670.414
388.0,0.0,69357591616131.84
389.0,0.0,69063315317836.46
390.0,0.0,68770907018699.875
391.0,0.0,68480350844352.734
392.0,0.0,68191630575330.72
393.0,0.0,67904730682359.42
394.0,0.0,67619636671449.46
