t(s),incident,permeation
66.0,0.0,2652586157720881.5
67.0,0.0,2623925647817830.0
68.0,0.0,2595726320093205.0
69.0,0.0,2567978349002567.5
70.0,0.0,2540672162991388.0
71.0,0.0,2513798447255806.5
72.0,0.0,2487348128558453.0
73.0,0.0,2461312371087308.0
74.0,0.0,2435682566793043.0
75.0,0.0,2410450332628259.0
76.0,0.0,2385607495363311.0
77.0,0.0,2361146095727441.5
78.0,0.0,2337058374604989.0
79.0,0.0,2313336767513861.5
80.0,0.0,2289973903225159.0
81.0,0.0,2266962592720136.0
82.0,0.0,2244295826429437.0
83.0,0.0,2221966767331202.2
84.0,0.0,2199968749570682.8
85.0,0.0,2178295270177964.5
86.0,0.0,2156939983546445.8
87.0,0.0,2135896697291699.2
88.0,0.0,2115159372251471.8
89.0,0.0,2094722112823023.0
90.0,0.0,2074579162821988.8
91.0,0.0,2054724906862757.5
92.0,0.0,2035153859315432.8
93.0,0.0,2015860667066593.8
94.0,0.0,1996840101237013.0
95.0,0.0,1978087053040519.5
96.0,0.0,1959596536544756.2
97.0,0.0,1941363680388901.8
98.0,0.0,1923383725022911.0
99.0,0.0,1905652018566373.0
100.0,0.0,1888164016808513.2
101.0,0.0,1870915283208193.2
102.0,0.0,1853901472329349.5
103.0,0.0,1837118345025175.2
104.0,0.0,1820561754634320.2
105.0,0.0,1804227645600509.0
106.0,0.0,1788112054852923.5
107.0,0.0,1772211104904302.2
108.0,0.0,1756521007992079.5
109.0,0.0,1741038053654966.5
110.0,0.0,1725758617015231.5
111.0,0.0,1710679149116038.8
112.0,0.0,1695796181062590.0
113.0,0.0,1681106315739844.2
114.0,0.0,1666606231953656.5
115.0,0.0,1652292677528879.2
116.0,0.0,1638162470689742.8
117.0,0.0,1624212495918713.8
118.0,0.0,1610439703956497.2
119.0,0.0,1596841110421654.0
120.0,0.0,1583413793049844.2
121.0,0.0,1570154890313443.8
122.0,0.0,1557061601421547.8
123.0,0.0,1544131180798447.5
124.0,0.0,1531360942224772.8
125.0,0.0,1518748253315971.2
126.0,0.0,1506290534141927.8
127.0,0.0,1493985261368105.5
128.0,0.0,1481829959973265.2
129.0,0.0,1469822203249466.0
130.0,0.0,1457959616943205.0
131.0,0.0,1446239870973136.8
132.0,0.0,1434660687712354.5
133.0,0.0,1423219824043449.8
134.0,0.0,1411915093444591.8
135.0,0.0,1400744343903447.8
136.0,0.0,1389705468960224.5
137.0,0.0,1378796403566525.8
138.0,0.0,1368015122704974.2
139.0,0.0,1357359638628450.8
140.0,0.0,1346828006381615.0
141.0,0.0,1336418314138245.0
142.0,0.0,1326128688722757.0
143.0,0.0,1315957291469066.0
144.0,0.0,1305902319600965.5
145.0,0.0,1295962007612507.5
146.0,0.0,1286134617605343.2
147.0,0.0,1276418447571001.8
148.0,0.0,1266811830010511.5
149.0,0.0,1257313120891359.0
150.0,0.0,1247920714831670.0
151.0,0.0,1238633031296409.0
152.0,0.0,1229448522879659.0
153.0,0.0,1220365667022342.5
154.0,0.0,1211382968772980.0
155.0,0.0,1202498964928831.5
156.0,0.0,1193712215753615.5
157.0,0.0,1185021306357890.0
158.0,0.0,1176424852220571.0
159.0,0.0,1167921488145895.0
160.0,0.0,1159509877926075.8
161.0,0.0,1151188706059027.0
162.0,0.0,1142956683269881.8
163.0,0.0,1134812539609091.5
164.0,0.0,1126755031354327.2
165.0,0.0,1118782934108578.5
166.0,0.0,1110895048321674.6
167.0,0.0,1103090189627623.8
168.0,0.0,1095367201268033.0
169.0,0.0,1087724940288309.2
170.0,0.0,1080162288580697.8
171.0,0.0,1072678143221623.8
172.0,0.0,1065271424753971.4
173.0,0.0,1057941067524423.8
174.0,0.0,1050686027965743.6
175.0,0.0,1043505277694873.0
176.0,0.0,1036397807654073.1
177.0,0.0,1029362623969784.4
178.0,0.0,1022398750713386.5
179.0,0.0,1015505227140439.0
180.0,0.0,1008681111831819.9
181.0,0.0,1001925477172207.2
182.0,0.0,995237407969698.2
183.0,0.0,988616009738089.8
184.0,0.0,982060396273457.5
185.0,0.0,975569703457956.9
186.0,0.0,969143075456022.8
187.0,0.0,962779674377029.6
188.0,0.0,956478673373390.8
189.0,0.0,950239259401319.5
190.0,0.0,944060633220828.5
191.0,0.0,937942009395730.0
192.0,0.0,931882612152495.2
193.0,0.0,925881683662535.4
194.0,0.0,919938470238401.0
195.0,0.0,914052237517962.4
196.0,0.0,908222259421368.8
197.0,0.0,902447822292189.4
198.0,0.0,896728222136653.0
199.0,0.0,891062768764788.0
200.0,0.0,885450780268901.8
201.0,0.0,879891588545101.8
202.0,0.0,874384532391394.9
203.0,0.0,868928960268447.9
204.0,0.0,863524237201486.8
205.0,0.0,858169730976496.9
206.0,0.0,852864823183263.6
207.0,0.0,847608902313472.1
208.0,0.0,842401369282226.6
209.0,0.0,837241630526151.6
210.0,0.0,832129104905290.5
211.0,0.0,827063216801206.8
212.0,0.0,822043404399263.5
213.0,0.0,817069107265203.5
214.0,0.0,812139778768569.1
215.0,0.0,807254879180802.2
216.0,0.0,802413875675244.8
217.0,0.0,797616246468277.8
218.0,0.0,792861473917422.6
219.0,0.0,788149048662479.9
220.0,0.0,783478469625530.1
221.0,0.0,778849245391313.4
222.0,0.0,774260888685709.4
223.0,0.0,769712917756118.0
224.0,0.0,765204861892978.2
225.0,0.0,760736258669009.1
226.0,0.0,756306645656929.5
227.0,0.0,751915570092117.8
228.0,0.0,747562591633371.8
229.0,0.0,743247265798350.0
230.0,0.0,738969163288889.6
231.0,0.0,734727856187208.4
232.0,0.0,730522923477423.1
233.0,0.0,726353952425930.9
234.0,0.0,722220533059888.4
235.0,0.0,718122263688731.9
236.0,0.0,714058745382657.9
237.0,0.0,710029587494142.1
238.0,0.0,706034404897180.5
239.0,0.0,702072815916718.4
240.0,0.0,698144446469791.1
241.0,0.0,694248924544003.9
242.0,0.0,690385886409241.5
243.0,0.0,686554971786338.8
244.0,0.0,682755825917650.0
245.0,0.0,678988098876859.5
246.0,0.0,675251444878791.5
247.0,0.0,671545524349979.8
248.0,0.0,667870001167907.9
249.0,0.0,664224541970819.8
250.0,0.0,660608823059618.2
251.0,0.0,657022520735206.9
252.0,0.0,653465316129818.4
253.0,0.0,649936897277585.6
254.0,0.0,646436952902831.4
255.0,0.0,642965178631777.9
256.0,0.0,639521272851407.6
257.0,0.0,636104938089842.5
258.0,0.0,632715882396724.8
259.0,0.0,629353813821695.9
260.0,0.0,626014041833707.6
261.0,0.0,622705167580188.8
262.0,0.0,619422434962043.6
263.0,0.0,616165569973853.2
264.0,0.0,612934301370958.6
265.0,0.0,609728361359650.8
266.0,0.0,606547487667740.5
267.0,0.0,603391417332848.2
268.0,0.0,600259896365064.6
269.0,0.0,597152668703909.9
270.0,0.0,594069484500614.5
271.0,0.0,591010095976978.2
272.0,0.0,587974260186131.2
273.0,0.0,584961735561583.2
274.0,0.0,581972284677984.1
275.0,0.0,579005671490363.2
276.0,0.0,576061665475270.1
277.0,0.0,573140036109254.1
278.0,0.0,570240559080574.6
279.0,0.0,567363009387300.5
280.0,0.0,564507168239210.9
281.0,0.0,561672816846084.56
282.0,0.0,558859740558840.44
283.0,0.0,556067727489156.94
284.0,0.0,553296568509472.75
285.0,0.0,550546054492226.44
286.0,0.0,547815983211756.1
287.0,0.0,545106151752210.25
288.0,0.0,542416359958496.8
289.0,0.0,539746412506853.9
290.0,0.0,537096113383329.4
291.0,0.0,534465271405301.1
292.0,0.0,531853696080337.0
293.0,0.0,529261198986574.56
294.0,0.0,526687597223671.3
295.0,0.0,524132705130524.8
296.0,0.0,521596343947932.4
297.0,0.0,519078334226501.4
298.0,0.0,516578499277598.9
299.0,0.0,514096664483162.1
300.0,0.0,511632658676078.0
301.0,0.0,509186310689233.6
302.0,0.0,506757451426085.8
303.0,0.0,504345916621421.25
304.0,0.0,501951540629646.7
305.0,0.0,499574161946308.75
306.0,0.0,497213619757144.0
307.0,0.0,494869756008649.0
308.0,0.0,492542413337509.9
309.0,0.0,490231437141173.2
310.0,0.0,487936674197465.06
311.0,0.0,485657974044971.6
312.0,0.0,483395186222279.2
313.0,0.0,481148164409113.56
314.0,0.0,478916760904820.75
315.0,0.0,476700832840076.6
316.0,0.0,474500235965177.1
317.0,0.0,472314831551937.9
318.0,0.0,470144477421224.75
319.0,0.0,467989038295803.06
320.0,0.0,465848375447488.6
321.0,0.0,463722356359806.8
322.0,0.0,461610846445713.06
323.0,0.0,459513715259302.8
324.0,0.0,457430831664481.44
325.0,0.0,455362066595724.0
326.0,0.0,453307294438455.75
327.0,0.0,451266387507531.94
328.0,0.0,449239222949137.44
329.0,0.0,447225676529077.44
330.0,0.0,445225627464106.94
331.0,0.0,443238954970980.7
332.0,0.0,441265540337023.56
333.0,0.0,439305265539750.4
334.0,0.0,437358014627246.0
335.0,0.0,435423673027974.94
336.0,0.0,433502125480211.94
337.0,0.0,431593260863371.7
338.0,0.0,429696967366678.5
339.0,0.0,427813135249927.0
340.0,0.0,425941654082721.6
341.0,0.0,424082418956186.7
342.0,0.0,422235320130116.7
343.0,0.0,420400254766205.9
344.0,0.0,418577117955578.4
345.0,0.0,416765805479548.5
346.0,0.0,414966217260570.4
347.0,0.0,413178251150528.1
348.0,0.0,411401807762065.8
349.0,0.0,409636787707827.56
350.0,0.0,407883093671027.25
351.0,0.0,406140629025068.8
352.0,0.0,404409298523736.25
353.0,0.0,402689007611003.25
354.0,0.0,400979661730843.8
355.0,0.0,399281169087991.56
356.0,0.0,397593437887180.44
357.0,0.0,395916377713523.94
358.0,0.0,394249898152135.8
359.0,0.0,392593910858699.6
360.0,0.0,390948328179089.06
361.0,0.0,389313062459177.6
362.0,0.0,387688028805598.75
363.0,0.0,386073140944606.06
364.0,0.0,384468315363212.8
365.0,0.0,382873468548432.5
366.0,0.0,381288516987278.56
367.0,0.0,379713380617714.25
368.0,0.0,378147978687512.75
369.0,0.0,376592229064067.56
370.0,0.0,375046054446101.75
371.0,0.0,373509376151958.56
372.0,0.0,371982116190171.1
373.0,0.0,370464197949652.6
374.0,0.0,368955545509506.1
375.0,0.0,367456084329214.7
376.0,0.0,365965738487881.5
377.0,0.0,364484436205749.25
378.0,0.0,363012102252111.25
379.0,0.0,361548665537400.25
380.0,0.0,360094054972049.2
381.0,0.0,358648198776301.06
382.0,0.0,357211027240968.56
383.0,0.0,355782472037244.6
384.0,0.0,354362463455942.06
385.0,0.0,352950933168253.6
386.0,0.0,351547814225752.0
387.0,0.0,350153040370200.0
388.0,0.0,348766545343360.25
389.0,0.0,347388263577185.5
390.0,0.0,346018130884008.3
391.0,0.0,344656081695781.3
392.0,0.0,343302054585597.1
393.0,0.0,341955984675598.3
394.0,0.0,340617812609447.3
395.0,0.0,339287474199476.75
396.0,0.0,337964909399159.06
397.0,0.0,336650056781586.75
398.0,0.0,335342858370802.25
399.0,0.0,334043254120277.9
400.0,0.0,332751184673676.2
401.0,0.0,331466592055039.5
402.0,0.0,330189419668790.06
