t(s),incident,permeation
86.0,8623431917555153.0,3676813232712724.0
88.0,9216007170539910.0,3724263047871870.5
90.0,8695942850506875.0,3765318907241970.0
92.0,8657212566577537.0,3806685699955145.0
94.0,9380999950426870.0,3855437746227848.5
96.0,8864210547733521.0,3897523189586547.0
98.0,9490814621108598.0,3946821888403030.5
100.0,8945032104648147.0,3989249663227004.0
102.0,8878777698675435.0,4031709170225124.0
104.0,9556311156135770.0,4081268490296495.0
106.0,9002085445331570.0,4123685953682290.0
108.0,9579448887672784.0,4172983404635304.0
110.0,9011221805236110.0,4215088982215861.5
112.0,8910154210700115.0,4256848539955935.0
114.0,9524884029796444.0,4305226202341070.5
116.0,8959246337455090.0,4346280993297093.5
118.0,9463931118433314.0,4393555088850168.0
120.0,8888268152716351.0,4433515834834981.0
122.0,8771382232188645.0,4472925268113324.0
124.0,9287823402507476.0,4518013661781282.0
126.0,8733669080425328.0,4555918975097024.0
128.0,9161458270939820.0,4599262709314912.0
130.0,8620182380909384.0,4635661230252481.0
132.0,8503244595983815.0,4671416099347628.0
134.0,8978597113926936.0,4712482137639432.0
136.0,8497612306942075.0,4747134290216562.0
138.0,8901576961340874.0,4786910567747220.0
140.0,8452156037032216.0,4820709570978634.0
142.0,8368324490145982.0,4854064235427694.0
144.0,8839928425867056.0,4892713664638160.0
146.0,8414488254282348.0,4925496655776580.0
148.0,8839031395973281.0,4963614729813803.0
150.0,8431361510025371.0,4996116076510792.0
152.0,8394087553246871.0,5028621710667887.0
154.0,8869867808832835.0,5066468153539791.0
156.0,8501868095536399.0,5099026774961404.0
158.0,8938252698361131.0,5137027646459128.0
160.0,8571776097076826.0,5169794064755944.0
162.0,8564852365507546.0,5202836271922470.0
164.0,9071438858239144.0,5241600126347989.0
166.0,8709781561701139.0,5275025079743781.0
168.0,9161558599100956.0,5314124184285463.0
170.0,8774874745714134.0,5347648077794100.0
172.0,8737751760838147.0,5381107916151829.0
174.0,9213034933340296.0,5420040094107681.0
176.0,8822345987236417.0,5453265317568661.0
178.0,9220766728259362.0,5491639623252551.0
180.0,8818886615359958.0,5524270711860448.0
182.0,8749254618269822.0,5556459827657215.0
184.0,9163834973899450.0,5593515420491019.0
186.0,8756036092453938.0,5624690658262186.0
188.0,9095414769988236.0,5660390342527944.0
190.0,8682765567375986.0,5690251880988981.0
192.0,8596317008420286.0,5719479946529300.0
194.0,8915744075945994.0,5752508797139491.0
196.0,8523707579077281.0,5779957505999476.0
198.0,8770803798293986.0,5810834620353444.0
200.0,8393802084708091.0,5836423968472320.0
202.0,8308927131715826.0,5861350783911903.0
204.0,8614929856344347.0,5889971534731436.0
206.0,8334536831302555.0,5914386574306896.0
208.0,8674413790254193.0,5943243383900600.0
210.0,8434892554522768.0,5968331228942894.0
212.0,8490818990574448.0,5994273849418478.0
214.0,8961434813400119.0,6025759120524997.0
216.0,8786877336009006.0,6054036606742414.0
218.0,9292049240538756.0,6088665679366886.0
220.0,9027994058777096.0,6118878458265355.0
222.0,8983334878072241.0,6148688944754555.0
224.0,9287982853977798.0,6182147623593131.0
226.0,8805814492543227.0,6208740731552619.0
228.0,8923267122806643.0,6237351416641604.0
230.0,8519179960774632.0,6260396898452133.0
232.0,8425334326362733.0,6282682920064483.0
234.0,8704924294005139.0,6308461672876193.0
236.0,8471953319753580.0,6330583956580383.0
238.0,8775416232971892.0,6356735596947801.0
240.0,8561087929538026.0,6379417125021617.0
242.0,8547038594943602.0,6402043230840694.0
244.0,8861656178758498.0,6428504493190241.0
246.0,8633666952310176.0,6451283572714678.0
248.0,8907394564573874.0,6477724687038568.0
250.0,8661374227656261.0,6500307413037534.0
252.0,8631906560672997.0,6522683104131027.0
254.0,8918877665718464.0,6548593086903223.0
256.0,8667952311208238.0,6570546180198475.0
258.0,8903821967902098.0,6595738978288647.0
260.0,8655571431565343.0,6617087263633091.0
262.0,8597185178594327.0,6637860786376583.0
264.0,8841551683231528.0,6661698978977374.0
266.0,8585126417613186.0,6681567107755040.0
268.0,8770279008965145.0,6704058921930916.0
270.0,8516225976388538.0,6722709102833626.0
272.0,8466027150326619.0,6740917040370735.0
274.0,8729410220787936.0,6762466654129967.0
276.0,8615446673698388.0,6781879293416094.0
278.0,9027738904281836.0,6806686689425988.0
280.0,9026737072982090.0,6830570649904193.0
282.0,9147840832513036.0,6855808655437521.0
284.0,9999614381637398.0,6891841546857127.0
286.0,8588956346568509.0,6907512517224850.0
288.0,8832022894318193.0,6928492357076244.0
290.0,8184448849864501.0,6940285086494694.0
292.0,7629313072863892.0,6945638166787202.0
294.0,6967939432598266.0,6943054407498483.0
296.0,6299190334478103.0,6932701585528414.0
298.0,5306521721145818.0,6910425657254212.0
300.0,5100551361991005.0,6887314229172253.0
302.0,0.0,6797710462397802.0
304.0,0.0,6717806023642001.0
306.0,0.0,6639323909054856.0
308.0,0.0,6562206537467400.0
310.0,0.0,6486422450020713.0
312.0,0.0,6411941123753482.0
314.0,0.0,6338732921908317.0
316.0,0.0,6266769022151991.0
318.0,0.0,6196021430379247.0
320.0,0.0,6126462928258356.0
322.0,0.0,6058067051145038.0
324.0,0.0,5990808068757140.0
326.0,0.0,5924660957567046.0
328.0,0.0,5859601381476348.0
330.0,0.0,5795605653165210.0
332.0,0.0,5732650745135414.0
334.0,0.0,5670714231734394.0
336.0,0.0,5609774297437520.0
338.0,0.0,5549809703718978.0
340.0,0.0,5490799775247971.0
342.0,0.0,5432724377802642.0
344.0,0.0,5375563912748550.0
346.0,0.0,5319299281148792.0
348.0,0.0,5263911886524769.0
350.0,0.0,5209383612770099.0
352.0,0.0,5155696807586063.0
354.0,0.0,5102834260395522.0
356.0,0.0,5050779210625201.0
358.0,0.0,4999515311815805.0
360.0,0.0,4949026639904305.0
362.0,0.0,4899297651812535.0
364.0,0.0,4850313210294032.0
366.0,0.0,4802058542522638.0
368.0,0.0,4754519234570983.0
370.0,0.0,4707681245214278.0
372.0,0.0,4661530853475884.0
374.0,0.0,4616054686234905.0
376.0,0.0,4571239687857835.0
378.0,0.0,4527073125720073.0
380.0,0.0,4483542554316045.5
382.0,0.0,4440635845627569.5
384.0,0.0,4398341142190927.0
386.0,0.0,4356646879182951.0
388.0,0.0,4315541751291901.0
390.0,0.0,4275014726521268.0
392.0,0.0,4235055032385972.5
394.0,0.0,4195652133826282.5
396.0,0.0,4156795752533139.0
398.0,0.0,4118475833819030.0
400.0,0.0,4080682563182557.5
402.0,0.0,4043406341461593.0
404.0,0.0,4006637795876318.0
406.0,0.0,3970367755182387.0
408.0,0.0,3934587255192446.5
410.0,0.0,3899287544297652.5
412.0,0.0,3864460050338555.5
414.0,0.0,3830096397169656.0
416.0,0.0,3796188396377128.5
418.0,0.0,3762728033475021.5
420.0,0.0,3729707473426772.0
422.0,0.0,3697119055123694.0
424.0,0.0,3664955269298894.5
426.0,0.0,3633208788895631.0
428.0,0.0,3601872424895157.0
430.0,0.0,3570939156685079.5
432.0,0.0,3540402104451759.5
434.0,0.0,3510254540223350.5
436.0,0.0,3480489871305241.0
438.0,0.0,3451101648562336.0
440.0,0.0,3422083563658291.0
442.0,0.0,3393429426969439.5
444.0,0.0,3365133184149348.5
446.0,0.0,3337188905085779.0
448.0,0.0,3309590786661448.5
450.0,0.0,3282333141710989.0
452.0,0.0,3255410390738667.5
454.0,0.0,3228817084004467.0
456.0,0.0,3202547865634205.5
458.0,0.0,3176597503987897.5
460.0,0.0,3150960861291390.5
462.0,0.0,3125632904679412.0
464.0,0.0,3100608706195561.5
466.0,0.0,3075883428988517.5
468.0,0.0,3051452338355072.0
470.0,0.0,3027310787936335.5
472.0,0.0,3003454230760773.0
474.0,0.0,2979878194397367.0
476.0,0.0,2956578308563215.5
478.0,0.0,2933550280276694.0
480.0,0.0,2910789899378974.5
482.0,0.0,2888293038534025.0
484.0,0.0,2866055647707090.0
486.0,0.0,2844073759686212.5
488.0,0.0,2822343476278431.5
490.0,0.0,2800860976592062.5
492.0,0.0,2779622511515178.0
494.0,0.0,2758624402335228.5
496.0,0.0,2737863036597902.0
498.0,0.0,2717334875009021.5
500.0,0.0,2697036440391510.0
502.0,0.0,2676964320446146.0
504.0,0.0,2657115167751566.5
506.0,0.0,2637485692862366.0
508.0,0.0,2618072672591374.5
510.0,0.0,2598872936205863.0
512.0,0.0,2579883372329438.0
514.0,0.0,2561100930322423.0
516.0,0.0,2542522609238821.5
518.0,0.0,2524145467488973.5
520.0,0.0,2505966611796516.0
522.0,0.0,2487983201339526.0
524.0,0.0,2470192450511277.0
526.0,0.0,2452591615116440.0
528.0,0.0,2435178004794506.0
530.0,0.0,2417948978878641.5
532.0,0.0,2400901936733033.5
534.0,0.0,2384034328795926.0
536.0,0.0,2367343646916960.5
538.0,0.0,2350827428498318.5
540.0,0.0,2334483250973198.0
542.0,0.0,2318308734566576.5
544.0,0.0,2302301543675589.0
546.0,0.0,2286459379967629.5
548.0,0.0,2270779983760730.5
550.0,0.0,2255261134023561.5
552.0,0.0,2239900649755812.5
554.0,0.0,2224696384466671.2
556.0,0.0,2209646230315962.5
558.0,0.0,2194748109831872.0
560.0,0.0,2179999985573603.0
562.0,0.0,2165399854609856.2
564.0,0.0,2150945742997313.0
566.0,0.0,2136635711302152.0
568.0,0.0,2122467851839291.8
570.0,0.0,2108440292813527.8
572.0,0.0,2094551184515736.0
574.0,0.0,2080798715887430.2
576.0,0.0,2067181100716963.2
578.0,0.0,2053696584541426.5
580.0,0.0,2040343436364370.8
582.0,0.0,2027119959698845.8
584.0,0.0,2014024481524358.5
586.0,0.0,2001055356428017.2
588.0,0.0,1988210965224147.5
590.0,0.0,1975489713573914.8
592.0,0.0,1962890036126462.0
594.0,0.0,1950410389617013.0
596.0,0.0,1938049252866869.5
598.0,0.0,1925805135065692.8
600.0,0.0,1913676561967702.0
602.0,0.0,1901662086934717.0
604.0,0.0,1889760282653875.5
606.0,0.0,1877969748039535.5
608.0,0.0,1866289099950992.2
610.0,0.0,1854716978714002.0
612.0,0.0,1843252045360019.0
614.0,0.0,1831892980245817.5
616.0,0.0,1820638487194630.0
618.0,0.0,1809487283833488.8
620.0,0.0,1798438112636265.2
622.0,0.0,1787489735402150.2
624.0,0.0,1776640929114513.5
626.0,0.0,1765890491462423.5
628.0,0.0,1755237236699509.2
630.0,0.0,1744679999785098.0
632.0,0.0,1734217628101936.8
634.0,0.0,1723848992499232.2
636.0,0.0,1713572977629988.8
638.0,0.0,1703388479190252.2
640.0,0.0,1693294420483666.0
642.0,0.0,1683289733096154.2
644.0,0.0,1673373363797820.0
646.0,0.0,1663544277303704.8
648.0,0.0,1653801454893410.5
650.0,0.0,1644143890269958.5
652.0,0.0,1634570590940168.8
654.0,0.0,1625080582355801.5
656.0,0.0,1615672898250895.8
658.0,0.0,1606346594445570.2
660.0,0.0,1597100730901083.2
662.0,0.0,1587934389664772.2
664.0,0.0,1578846661066254.5
666.0,0.0,1569836647858566.2
668.0,0.0,1560903469359303.8
670.0,0.0,1552046251787962.2
672.0,0.0,1543264140689357.2
674.0,0.0,1534556288510202.8
676.0,0.0,1525921860120633.0
678.0,0.0,1517360032814202.0
680.0,0.0,1508869996307881.8
682.0,0.0,1500450951361685.8
684.0,0.0,1492102108398286.2
686.0,0.0,1483822688883394.2
688.0,0.0,1475611928086521.8
690.0,0.0,1467469066798699.2
692.0,0.0,1459393360995137.2
694.0,0.0,1451384073552945.5
696.0,0.0,1443440478392274.5
698.0,0.0,1435561861856692.2
700.0,0.0,1427747514430908.5
702.0,0.0,1419996741783811.2
704.0,0.0,1412308853725428.8
706.0,0.0,1404683175249968.2
708.0,0.0,1397119038253537.5
710.0,0.0,1389615780153763.2
712.0,0.0,1382172750791692.0
714.0,0.0,1374779473083551.0
716.0,0.0,1367455138451698.0
718.0,0.0,1360189127633225.5
720.0,0.0,1352980824978678.8
722.0,0.0,1345829620360122.8
724.0,0.0,1338734911931902.5
726.0,0.0,1331696106130641.2
728.0,0.0,1324712621816383.5
730.0,0.0,1317783876468792.8
732.0,0.0,1310909301371332.2
734.0,0.0,1304088333328984.8
736.0,0.0,1297320417429013.0
738.0,0.0,1290605005660579.8
740.0,0.0,1283941555534366.5
742.0,0.0,1277329532843335.2
744.0,0.0,1270768411662727.8
746.0,0.0,1264257668828545.2
748.0,0.0,1257796792219828.2
750.0,0.0,1251385275237137.8
752.0,0.0,1245022611281034.2
754.0,0.0,1238708311697018.0
756.0,0.0,1232441885069828.8
758.0,0.0,1226222849646866.2
760.0,0.0,1220050727816670.0
762.0,0.0,1213925050250059.2
764.0,0.0,1207845353139372.5
766.0,0.0,1201811175437709.0
768.0,0.0,1195822067141206.8
770.0,0.0,1189877578246004.8
772.0,0.0,1183977268410900.0
774.0,0.0,1178120700055451.2
776.0,0.0,1172307445261875.2
778.0,0.0,1166537071971250.5
780.0,0.0,1160809166069592.8
782.0,0.0,1155123309301780.0
784.0,0.0,1149479091694968.5
786.0,0.0,1143876107417455.0
788.0,0.0,1138313956159055.8
790.0,0.0,1132792243131107.0
792.0,0.0,1127310577686084.2
794.0,0.0,1121868573317603.9
796.0,0.0,1116465846280041.2
798.0,0.0,1111102023870811.4
800.0,0.0,1105776729246189.9
802.0,0.0,1100489599366251.4
804.0,0.0,1095240268430311.0
806.0,0.0,1090028376159203.6
808.0,0.0,1084853567795283.1
810.0,0.0,1079715492722044.2
812.0,0.0,1074613805844500.9
814.0,0.0,1069548162067667.2
816.0,0.0,1064518225959217.1
818.0,0.0,1059523660706443.9
820.0,0.0,1054564135018161.4
822.0,0.0,1049639325885462.5
824.0,0.0,1044748904777920.9
826.0,0.0,1039892555588529.5
828.0,0.0,1035069963590660.9
830.0,0.0,1030280815438067.9
832.0,0.0,1025524801925643.2
834.0,0.0,1020801620750179.4
836.0,0.0,1016110968228088.6
838.0,0.0,1011452546197302.9
840.0,0.0,1006826063397654.1
842.0,0.0,1002231227188594.5
844.0,0.0,997667747690335.8
846.0,0.0,993135343305369.2
848.0,0.0,988633729675426.9
850.0,0.0,984162630724519.6
852.0,0.0,979721773137418.6
854.0,0.0,975310882218515.1
856.0,0.0,970929687413340.2
858.0,0.0,966577927830084.9
860.0,0.0,962255337055419.2
862.0,0.0,957961656958294.4
864.0,0.0,953696629407660.6
866.0,0.0,949459999033228.5
868.0,0.0,945251517366608.0
870.0,0.0,941070934559029.6
872.0,0.0,936918002142103.1
874.0,0.0,932792479929718.4
876.0,0.0,928694126355385.4
878.0,0.0,924622705374133.8
880.0,0.0,920577976799853.1
882.0,0.0,916559712869853.1
884.0,0.0,912567681680302.9
886.0,0.0,908601654088131.8
888.0,0.0,904661407852169.0
890.0,0.0,900746719350863.6
892.0,0.0,896857363582284.9
894.0,0.0,892993129348301.2
896.0,0.0,889153795788122.0
898.0,0.0,885339153083995.4
900.0,0.0,881548987277030.4
902.0,0.0,877783091310235.1
904.0,0.0,874041258126618.4
906.0,0.0,870323282049568.4
908.0,0.0,866628961543613.5
910.0,0.0,862958097834041.6
912.0,0.0,859310490765761.0
914.0,0.0,855685947085579.5
916.0,0.0,852084269399165.2
918.0,0.0,848505269974845.9
920.0,0.0,844948754179049.4
922.0,0.0,841414537040863.4
924.0,0.0,837902433589375.0
926.0,0.0,834412257473292.2
928.0,0.0,830943826482462.4
930.0,0.0,827496963928252.6
932.0,0.0,824071487600510.5
934.0,0.0,820667222190983.1
936.0,0.0,817283993771797.5
938.0,0.0,813921629795460.8
940.0,0.0,810579957714480.0
942.0,0.0,807258807742122.0
944.0,0.0,803958015613173.5
946.0,0.0,800677411540901.5
948.0,0.0,797416832640472.6
950.0,0.0,794176118787813.4
952.0,0.0,790955105717710.4
954.0,0.0,787753634686470.2
956.0,0.0,784571548330779.4
958.0,0.0,781408690667704.1
960.0,0.0,778264908475070.6
962.0,0.0,775140047150325.2
964.0,0.0,772033954851674.4
966.0,0.0,768946483878463.6
968.0,0.0,765877482388899.6
970.0,0.0,762826806823467.9
972.0,0.0,759794309481514.8
974.0,0.0,756779848183905.9
976.0,0.0,753783277990747.0
978.0,0.0,750804460864044.0
980.0,0.0,747843251863902.6
982.0,0.0,744899517093468.5
984.0,0.0,741973117134367.2
986.0,0.0,739063916709364.2
988.0,0.0,736171781921605.1
990.0,0.0,733296578874235.4
992.0,0.0,730438177811540.1
994.0,0.0,727596444836665.0
996.0,0.0,724771251574275.0
998.0,0.0,721962472409795.6
1000.0,0.0,719169978967891.8
1002.0,0.0,716393642873228.8
1004.0,0.0,713633344032751.6
1006.0,0.0,710888957522075.2
1008.0,0.0,708160360487384.9
1010.0,0.0,705447434216005.2
1012.0,0.0,702750057234501.1
1014.0,0.0,700068110830197.8
1016.0,0.0,697401479051179.5
1018.0,0.0,694750044565151.4
1020.0,0.0,692113692110387.9
1022.0,0.0,689492307805543.9
1024.0,0.0,686885779149653.9
1026.0,0.0,684293992951562.5
1028.0,0.0,681716839471064.1
1030.0,0.0,679154208277763.2
1032.0,0.0,676605991011834.5
1034.0,0.0,674072077933072.2
1036.0,0.0,671552364132600.8
1038.0,0.0,669046744701544.2
1040.0,0.0,666555111970267.1
1042.0,0.0,664077363790653.6
1044.0,0.0,661613398014587.9
1046.0,0.0,659163110423384.2
1048.0,0.0,656726400939496.6
1050.0,0.0,654303170175569.2
1052.0,0.0,651893318054056.0
1054.0,0.0,649496747948361.0
1056.0,0.0,647113360471128.1
1058.0,0.0,644743059685951.6
1060.0,0.0,642385751036804.9
1062.0,0.0,640041337897092.2
1064.0,0.0,637709727781357.2
1066.0,0.0,635390828894333.6
1068.0,0.0,633084545989805.5
1070.0,0.0,630790790033266.4
1072.0,0.0,628509469229449.9
1074.0,0.0,626240495924229.6
1076.0,0.0,623983778322339.5
1078.0,0.0,621739230840223.0
1080.0,0.0,619506764443373.6
1082.0,0.0,617286293548234.8
1084.0,0.0,615077732571250.1
1086.0,0.0,612880995928863.1
1088.0,0.0,610695999417897.2
1090.0,0.0,608522660215555.9
1092.0,0.0,606360894808852.2
1094.0,0.0,604210621065179.9
1096.0,0.0,602071759612692.0
1098.0,0.0,599944227628591.9
1100.0,0.0,597827945741032.9
1102.0,0.0,595722835268358.1
1104.0,0.0,593628818219100.9
1106.0,0.0,591545815911604.2
1108.0,0.0,589473751734781.4
1110.0,0.0,587412548387355.5
1112.0,0.0,585362132018999.6
1114.0,0.0,583322426018626.9
1116.0,0.0,581293355845720.1
