t(s),incident,permeation
218.0,0.0,782885549506797.5
219.0,0.0,778261565194847.0
220.0,0.0,773678387674791.8
221.0,0.0,769135536574411.5
222.0,0.0,764632541184145.4
223.0,0.0,760168936315952.2
224.0,0.0,755744265064071.1
225.0,0.0,751358076044260.0
226.0,0.0,747009924774177.2
227.0,0.0,742699372293000.6
228.0,0.0,738425987922187.8
229.0,0.0,734189345124336.1
230.0,0.0,729989024263942.8
231.0,0.0,725824611227024.6
232.0,0.0,721695698801498.2
233.0,0.0,717601883916420.1
234.0,0.0,713542771783126.4
235.0,0.0,709517971063903.0
236.0,0.0,705527095942555.5
237.0,0.0,701569766124409.6
238.0,0.0,697645607526500.5
239.0,0.0,693754250207003.5
240.0,0.0,689895330435803.1
241.0,0.0,686068489314114.1
242.0,0.0,682273371394101.1
243.0,0.0,678509628129828.1
244.0,0.0,674776913736119.4
245.0,0.0,671074890019888.6
246.0,0.0,667403220858619.6
247.0,0.0,663761574961125.9
248.0,0.0,660149626557740.5
249.0,0.0,656567054710127.0
250.0,0.0,653013540550518.0
251.0,0.0,649488771422856.4
252.0,0.0,645992438122034.9
253.0,0.0,642524236274275.6
254.0,0.0,639083864266561.1
255.0,0.0,635671026697583.4
256.0,0.0,632285429546414.5
257.0,0.0,628926784313646.0
258.0,0.0,625590404609369.2
259.0,0.0,622284881228163.9
260.0,0.0,619005464282643.5
261.0,0.0,615751879767389.2
262.0,0.0,612523857127932.2
263.0,0.0,609321130641133.2
264.0,0.0,606143435964233.2
265.0,0.0,602990512895612.6
266.0,0.0,599862104684602.0
267.0,0.0,596757958031481.6
268.0,0.0,593677823777671.8
269.0,0.0,590621454835162.4
270.0,0.0,587588606186513.5
271.0,0.0,584579039025994.9
272.0,0.0,581592513857686.4
273.0,0.0,578628798777757.2
274.0,0.0,575687659811807.1
275.0,0.0,572768869887335.4
276.0,0.0,569872201931841.2
277.0,0.0,566997435084533.6
278.0,0.0,564144347794431.6
279.0,0.0,561312722651694.1
280.0,0.0,558502345697429.9
281.0,0.0,555713005043317.4
282.0,0.0,552944490871605.3
283.0,0.0,550196596815492.06
284.0,0.0,547469118578746.0
285.0,0.0,544761854625895.44
286.0,0.0,542074606872418.2
287.0,0.0,539407176543602.56
288.0,0.0,536759371076446.3
289.0,0.0,534130997217757.4
290.0,0.0,531521866545673.56
291.0,0.0,528931790638332.4
292.0,0.0,526360585905201.3
293.0,0.0,523808068755747.94
294.0,0.0,521274058360199.56
295.0,0.0,518758377339733.6
296.0,0.0,516260849005717.0
297.0,0.0,513781298740087.06
298.0,0.0,511319553995350.7
299.0,0.0,508875447055344.9
300.0,0.0,506448808133336.56
301.0,0.0,504039471583732.3
302.0,0.0,501647273141318.94
303.0,0.0,499272051301643.0
304.0,0.0,496913646630821.06
305.0,0.0,494571898314589.7
306.0,0.0,492246652440585.06
307.0,0.0,489937753716063.6
308.0,0.0,487645048918851.5
309.0,0.0,485368386897345.0
310.0,0.0,483107619260700.1
311.0,0.0,480862598308262.8
312.0,0.0,478633177029569.2
313.0,0.0,476419213245484.94
314.0,0.0,474220562706306.06
315.0,0.0,472037085303468.1
316.0,0.0,469868642308787.06
317.0,0.0,467715095684268.2
318.0,0.0,465576308772297.2
319.0,0.0,463452148366209.56
320.0,0.0,461342480569150.75
321.0,0.0,459247173554836.06
322.0,0.0,457166098947930.9
323.0,0.0,455099126302530.3
324.0,0.0,453046130004059.6
325.0,0.0,451006983747753.94
326.0,0.0,448981563299418.4
327.0,0.0,446969745115047.9
328.0,0.0,444971409791777.44
329.0,0.0,442986435856171.9
330.0,0.0,441014703905366.06
331.0,0.0,439056097297254.9
332.0,0.0,437110500079923.0
333.0,0.0,435177796301455.1
334.0,0.0,433257874151075.94
335.0,0.0,431350619057249.94
336.0,0.0,429455921969961.6
337.0,0.0,427573671078435.6
338.0,0.0,425703758713036.25
339.0,0.0,423846077894317.94
340.0,0.0,422000520952645.0
341.0,0.0,420166982288951.94
342.0,0.0,418345360445312.6
343.0,0.0,416535549822661.5
344.0,0.0,414737449653262.6
345.0,0.0,412950959169380.2
346.0,0.0,411175978293468.3
347.0,0.0,409412408328360.8
348.0,0.0,407660153337651.8
349.0,0.0,405919115314365.2
350.0,0.0,404189198322094.94
351.0,0.0,402470307804814.8
352.0,0.0,400762352657448.6
353.0,0.0,399065238323970.2
354.0,0.0,397378873009113.3
355.0,0.0,395703167678371.56
356.0,0.0,394038031916858.56
357.0,0.0,392383377380258.1
358.0,0.0,390739115724253.6
359.0,0.0,389105160675098.7
360.0,0.0,387481425268856.9
361.0,0.0,385867825992541.6
362.0,0.0,384264278642976.25
363.0,0.0,382670698326794.25
364.0,0.0,381087004291769.0
365.0,0.0,379513113715103.9
366.0,0.0,377948947224952.0
367.0,0.0,376394424759276.7
368.0,0.0,374849466256041.3
369.0,0.0,373313993033588.94
370.0,0.0,371787929861212.75
371.0,0.0,370271198057255.8
372.0,0.0,368763723081201.3
373.0,0.0,367265428321962.3
374.0,0.0,365776240619401.8
375.0,0.0,364296086123192.75
376.0,0.0,362824891673198.25
377.0,0.0,361362584799471.1
378.0,0.0,359909094412444.44
379.0,0.0,358464350802930.9
380.0,0.0,357028282881363.4
381.0,0.0,355600821628744.8
382.0,0.0,354181898026078.0
383.0,0.0,352771445124935.6
384.0,0.0,351369394596510.44
385.0,0.0,349975680872755.2
386.0,0.0,348590237005242.56
387.0,0.0,347212998116115.25
388.0,0.0,345843900707895.8
389.0,0.0,344482879212536.9
390.0,0.0,343129870132561.1
391.0,0.0,341784812731251.06
392.0,0.0,340447642130749.2
